date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
1985-01-01,,0.4015748031496063,4.015748031496063,12.007874015748031,33.08,12.920000000000002
1985-01-02,,0.0,0.0,12.007874015748031,15.979999999999997,1.9400000000000048
1985-01-03,,0.0,0.0,12.007874015748031,19.04,1.0400000000000027
1985-01-04,,0.0,0.0,10.984251968503937,30.92,6.080000000000002
1985-01-05,,0.0,0.0,10.0,37.04,26.96
1985-01-06,,0.0,0.0,9.015748031496063,37.04,26.96
1985-01-07,,0.0,0.0,9.015748031496063,35.96,30.92
1985-01-08,,0.0,0.0,9.015748031496063,30.02,15.079999999999998
1985-01-09,,0.0,0.0,7.9921259842519685,24.98,14.0
1985-01-10,,0.4488188976377953,4.488188976377953,12.992125984251969,26.96,19.939999999999998
1985-01-11,,0.05118110236220473,0.5118110236220472,12.992125984251969,24.98,10.04
1985-01-12,,0.0,0.0,12.007874015748031,17.06,1.0400000000000027
1985-01-13,,0.0,0.0,12.007874015748031,26.96,12.020000000000003
1985-01-14,,0.01968503937007874,0.1968503937007874,12.007874015748031,33.08,10.04
1985-01-15,,0.0,0.0,5.984251968503937,15.979999999999997,3.919999999999998
1985-01-16,,0.16141732283464566,1.6141732283464567,7.9921259842519685,23.0,15.079999999999998
1985-01-17,,0.01968503937007874,0.1968503937007874,7.9921259842519685,23.0,12.920000000000002
1985-01-18,,0.14173228346456693,1.4173228346456694,10.0,24.08,12.020000000000003
1985-01-19,,0.0,0.0,10.0,10.940000000000001,-22.0
1985-01-20,,0.0,0.0,10.0,-5.079999999999998,-23.980000000000004
1985-01-21,,0.0,0.0,10.0,19.939999999999998,-4.0
1985-01-22,,0.0,0.0,10.0,24.08,12.020000000000003
1985-01-23,,0.0,0.0,10.0,28.04,17.06
1985-01-24,,0.05905511811023623,1.1023622047244095,10.0,28.94,23.0
1985-01-25,,0.0905511811023622,0.9055118110236221,12.007874015748031,28.04,1.9400000000000048
1985-01-26,,0.0,0.0,10.984251968503937,21.02,-0.9400000000000048
1985-01-27,,0.0,0.0,10.0,32.0,12.920000000000002
1985-01-28,,0.0,0.0,10.0,21.02,6.080000000000002
1985-01-29,,0.0,0.0,9.015748031496063,23.0,3.919999999999998
1985-01-30,,0.11811023622047245,1.1811023622047245,10.0,30.92,
1985-01-31,,0.011811023622047244,0.0,10.0,,-7.059999999999995
1985-02-01,,0.0,0.0,10.0,6.979999999999997,-5.980000000000004
1985-02-02,,0.0,0.0,9.015748031496063,5.0,-2.019999999999996
1985-02-03,,0.0,0.0,9.015748031496063,17.96,-2.9200000000000017
1985-02-04,,0.16141732283464566,1.6141732283464567,9.015748031496063,19.04,3.0199999999999996
1985-02-05,,0.1811023622047244,1.8110236220472442,12.007874015748031,28.04,17.96
1985-02-06,,0.011811023622047244,0.11811023622047245,12.007874015748031,21.92,6.979999999999997
1985-02-07,,0.0,0.0,10.0,21.02,1.9400000000000048
1985-02-08,,0.0,0.0,10.0,21.92,1.0400000000000027
1985-02-09,,0.0,0.0,10.0,24.98,5.0
1985-02-10,,,2.598425196850394,12.007874015748031,28.94,23.0
1985-02-11,,0.4015748031496063,4.015748031496063,12.007874015748031,26.96,24.08
1985-02-12,,0.01968503937007874,0.1968503937007874,14.015748031496063,24.08,17.96
1985-02-13,,0.0,0.0,14.015748031496063,24.98,10.940000000000001
1985-02-14,,0.0,0.0,10.0,21.02,8.96
1985-02-15,,0.0,0.0,9.015748031496063,17.06,1.9400000000000048
1985-02-16,,0.0,0.0,9.015748031496063,30.92,10.04
1985-02-17,,0.0,0.0,9.015748031496063,39.92,21.92
1985-02-18,,0.0,0.0,7.0078740157480315,41.0,23.0
1985-02-19,,0.0,0.0,7.0078740157480315,32.0,17.06
1985-02-20,,0.0,0.0,7.0078740157480315,42.980000000000004,23.0
1985-02-21,,0.14173228346456693,0.0,5.0,44.96,39.92
1985-02-22,,0.5118110236220472,0.0,0.984251968503937,48.02,42.980000000000004
1985-02-23,,0.8582677165354331,0.0,0.0,48.02,35.06
1985-02-24,,0.16141732283464566,0.0,0.0,39.02,33.98
1985-02-25,,0.0,0.0,0.0,39.92,35.06
1985-02-26,,0.0,0.0,0.0,42.08,32.0
1985-02-27,,0.0,0.0,0.0,35.96,21.02
1985-02-28,,0.0,0.0,0.0,46.94,26.96
1985-03-01,,0.05118110236220473,0.0,0.0,46.04,33.98
1985-03-02,,0.0,0.0,0.0,39.02,26.96
1985-03-03,,0.5393700787401575,0.3937007874015748,0.0,35.06,26.96
1985-03-04,,1.2795275590551183,0.0,0.0,50.0,28.04
1985-03-05,,0.0,0.0,0.0,30.92,21.92
1985-03-06,,0.0,0.0,0.0,33.98,24.98
1985-03-07,,0.0,0.0,0.0,44.96,33.98
1985-03-08,,0.0,0.0,0.0,55.04,35.96
1985-03-09,,0.0,0.0,0.0,55.04,32.0
1985-03-10,,0.0,0.0,0.0,64.94,32.0
1985-03-11,,0.05118110236220473,0.0,0.0,51.98,35.96
1985-03-12,,0.0,0.0,0.0,51.08,33.98
1985-03-13,,0.3897637795275591,0.7086614173228347,0.0,41.0,33.98
