epoch,train_nll,val_nll,val_mae,lr
1,115.18721681074662,7.21834319167667,71.81629180908203,0.001
2,6.533541245893999,6.1976756652196245,70.39704895019531,0.001
3,5.997500422506621,5.927281883027819,68.59515380859375,0.001
4,5.826641131892349,5.788988047175938,66.32173919677734,0.001
5,5.713691569819595,5.690534578429328,63.576011657714844,0.001
6,5.620700847741329,5.602799601025051,60.314697265625,0.001
7,5.541331276749119,5.516640411482917,56.500732421875,0.001
8,5.462091128031413,5.4281358983781605,52.04218292236328,0.001
9,5.379553904677882,5.338514924049377,46.950164794921875,0.001
10,5.296043141682943,5.252072095870972,41.48625183105469,0.001
11,5.219772162581935,5.1743867132398815,35.89997482299805,0.001
12,5.153897493535822,5.112685905562507,30.481725692749023,0.001
13,5.106118670376865,5.071506937344869,25.61749839782715,0.001
14,5.076897728081906,5.048929598596361,22.436851501464844,0.001
15,5.062504340663101,5.038035617934333,21.396591186523438,0.001
16,5.053982072887998,5.032513684696621,21.10157012939453,0.001
17,5.048016088659113,5.028663092189365,20.885210037231445,0.001
18,5.043074162801107,5.025008307562934,20.615461349487305,0.001
19,5.040030407183098,5.02114392651452,20.254594802856445,0.001
20,5.035631893620346,5.016987628406948,19.84386444091797,0.001
21,5.030861996159409,5.012363844447666,19.37956428527832,0.001
22,5.026406435533003,5.007764432165358,18.86422348022461,0.001
23,5.0208843838084825,5.002783020337422,18.342824935913086,0.001
24,5.01533121918187,4.997970302899678,17.730087280273438,0.001
25,5.011132575526382,4.992855707804362,17.144468307495117,0.001
26,5.003261178912538,4.988159073723687,16.50400161743164,0.001
27,5.0001915960600885,4.983959674835205,15.90316390991211,0.001
28,4.994524854602235,4.979965925216675,15.328421592712402,0.001
29,4.9897090015989365,4.97605029741923,14.76685619354248,0.001
30,4.986269988435687,4.972810506820679,14.285351753234863,0.001
31,4.9829598889206395,4.969457705815633,13.794218063354492,0.001
32,4.980018147555264,4.966536588139004,13.32603931427002,0.001
33,4.975492081497655,4.9643938011593285,12.916550636291504,0.001
34,4.974621096524325,4.9610281520419655,12.484777450561523,0.001
35,4.9708345355409564,4.958567486868964,12.024687767028809,0.001
36,4.966000224604751,4.955618063608806,11.546127319335938,0.001
37,4.9657010743112275,4.953860799471538,11.080740928649902,0.001
38,4.961333537824226,4.951662500699361,10.651848793029785,0.001
39,4.959229697603168,4.949619717068142,10.372700691223145,0.001
40,4.955842390927401,4.946936753061083,10.000142097473145,0.001
41,4.957526628898852,4.94585661093394,9.634587287902832,0.001
42,4.953176619789817,4.94506221347385,9.396841049194336,0.001
43,4.952112625584458,4.943163288964166,9.082605361938477,0.001
44,4.94972136815389,4.94209008746677,8.862542152404785,0.001
45,4.94863869638154,4.941196772787306,8.655427932739258,0.001
46,4.947458238312692,4.940829621420966,8.455010414123535,0.001
47,4.949236551920573,4.938765048980713,8.325201988220215,0.001
48,4.945022747733376,4.9372711181640625,8.139995574951172,0.001
49,4.945728969573975,4.93799188401964,8.021575927734375,0.001
50,4.944295074000503,4.939528875880772,7.843831539154053,0.001
51,4.947880470391476,4.936088469293383,7.722552299499512,0.001
52,4.942361811435584,4.934307151370579,7.450192451477051,0.001
53,4.940452639261881,4.932972590128581,7.355525970458984,0.001
54,4.937284770156398,4.935393108261956,7.173838138580322,0.001
55,4.939542591210568,4.929915772544013,7.306682109832764,0.001
56,4.940750353264086,4.945527500576443,7.429646015167236,0.001
57,4.936598962726015,4.937239752875434,7.15935754776001,0.001
58,4.921847675785874,4.884455627865261,9.357054710388184,0.001
59,4.874556778416489,4.612618221176995,8.191484451293945,0.001
60,4.233741487156261,3.6917005446222095,8.201881408691406,0.001
61,3.845349748206861,3.572452677620782,6.313730239868164,0.001
62,3.7709613092017897,3.5248330103026495,5.987922191619873,0.001
63,3.675647257313584,3.559647818406423,5.987077713012695,0.001
64,3.608031431833903,3.423590216371748,4.944796085357666,0.001
65,3.583291664990512,3.4689131577809653,5.290323257446289,0.001
66,3.5501649712071273,3.347997029622396,4.9604902267456055,0.001
67,3.5217038039005164,3.3975253899892173,5.254030227661133,0.001
68,3.513041572859793,3.2929081983036466,4.724826335906982,0.001
69,3.4864936900861334,3.357995390892029,5.046351432800293,0.001
70,3.466941723679051,3.3405268788337708,4.412050247192383,0.001
71,3.4774576490575617,3.3002403643396168,4.391721725463867,0.001
72,3.449948686541933,3.3397618333498635,4.442863464355469,0.001
73,3.421067226294315,3.2497948275672064,4.174685478210449,0.001
74,3.4240957751418604,3.2927098208003573,4.400731086730957,0.001
75,3.417840152798277,3.1687410208914013,4.208255290985107,0.001
76,3.4011713735985034,3.1999321513705783,4.039707660675049,0.001
77,3.386756761146314,3.208446462949117,4.289134502410889,0.001
78,3.40323272040396,3.176660478115082,3.9516096115112305,0.001
79,3.375415651726,3.3410156899028354,4.533016681671143,0.001
80,3.373646691351226,3.177654961744944,4.06309175491333,0.001
81,3.3645973870248507,3.14941586388482,3.980401039123535,0.001
82,3.3594161741661304,3.220554616716173,4.139026165008545,0.001
83,3.353589156179717,3.248679611417982,4.602266311645508,0.001
84,3.3350831869876747,3.208844463030497,4.0082855224609375,0.001
85,3.3555483399015484,3.16109875175688,3.9021832942962646,0.001
86,3.3248986504294655,3.181619154082404,3.9925222396850586,0.001
87,3.3486343065897626,3.191237323813968,3.804544448852539,0.001
88,3.335284117496375,3.146405087576972,3.9562995433807373,0.001
89,3.3326312065124513,3.207538425922394,3.9749176502227783,0.001
90,3.307606082974058,3.148772610558404,3.8403353691101074,0.001
91,3.313068817601059,3.2000568906466165,4.4377336502075195,0.001
92,3.294673054146044,3.0888374116685657,3.8125433921813965,0.001
93,3.2992539969357577,3.131338748666975,4.009067058563232,0.001
94,3.2898170153299966,3.1645163032743664,3.8062236309051514,0.001
95,3.2822489897410074,3.162859386867947,3.8620376586914062,0.001
96,3.290846737948331,3.1959913770357766,3.8667821884155273,0.001
97,3.307090731823083,3.158491406175825,3.9617159366607666,0.001
98,3.2647136110247987,3.1046932405895658,3.9219539165496826,0.001
99,3.2757182179075297,3.13604693280326,3.8946785926818848,0.001
100,3.267375830448035,3.1009794539875455,3.7584054470062256,0.001
101,3.2439908576734138,3.0642811920907764,3.630394697189331,0.0005
102,3.2219436081972987,3.033825602796343,3.5746331214904785,0.0005
103,3.2317982211257474,3.1367768976423474,3.671599864959717,0.0005
104,3.220781441890832,3.0512039264043174,3.7337734699249268,0.0005
105,3.2131233273130473,3.045326782597436,3.6166341304779053,0.0005
106,3.2273564873319684,3.1071631842189364,3.6492185592651367,0.0005
107,3.2196367639483827,3.063870456483629,3.5838534832000732,0.0005
108,3.200568661545262,3.0702911482916937,3.679354667663574,0.0005
109,3.214164783015396,3.072316302193536,3.5792579650878906,0.0005
110,3.2220408439636232,3.0801774395836725,3.6184072494506836,0.0005
111,3.1945833870858857,3.052783171335856,3.53019118309021,0.00025
112,3.1815742926164106,3.061671495437622,3.6881322860717773,0.00025
113,3.183072903662017,3.0882135960790844,3.6168012619018555,0.00025
114,3.186322087952585,3.0734643406338162,3.7024593353271484,0.00025
115,3.1808056831359863,3.0670533114009433,3.568084955215454,0.00025
116,3.187420521360455,3.0564013719558716,3.515211582183838,0.00025
117,3.19971499154062,3.0782303545210095,3.7796790599823,0.00025
118,3.1803842371160336,3.067339585887061,3.543334484100342,0.00025
119,3.1754692178783994,3.0482701791657343,3.502657413482666,0.000125
120,3.1818659767960056,3.0606848531299167,3.584285259246826,0.000125
121,3.1683577031800243,3.044727199607425,3.5459396839141846,0.000125
122,3.1804425557454428,3.069755216439565,3.554760217666626,0.000125
