epoch,train_loss,val_loss,val_mae,lr
1,4130.965844726563,3746.39775390625,59.343807220458984,0.001
2,3815.2756225585936,3231.02744140625,54.52158737182617,0.001
3,2988.7774047851562,2151.0431640625,42.33525848388672,0.001
4,1734.9309173583983,1093.6930786132812,27.100786209106445,0.001
5,1005.3232635498047,912.7315368652344,23.4500675201416,0.001
6,934.050894165039,884.6883972167968,23.0477294921875,0.001
7,908.4604095458984,863.8609069824219,22.56495475769043,0.001
8,887.1173889160157,849.1640991210937,22.632633209228516,0.001
9,867.8054077148438,829.324951171875,22.463878631591797,0.001
10,841.4632720947266,804.2883483886719,22.129867553710938,0.001
11,813.2855255126954,776.5981048583984,21.930273056030273,0.001
12,779.0335815429687,743.9641479492187,21.63617706298828,0.001
13,739.3347015380859,703.812124633789,21.2136287689209,0.001
14,691.6022827148438,657.3066345214844,20.60023307800293,0.001
15,637.5551376342773,605.8356262207031,19.939245223999023,0.001
16,579.2573913574219,552.1600372314454,19.261402130126953,0.001
17,521.2557891845703,495.63320007324216,18.35788345336914,0.001
18,461.58119812011716,436.63258972167966,17.440364837646484,0.001
19,405.4428939819336,387.34740753173827,16.523908615112305,0.001
20,351.8116485595703,328.0714477539062,15.258930206298828,0.001
21,301.4579475402832,273.53578033447263,13.990859985351562,0.001
22,251.61462326049804,232.4849655151367,12.88287353515625,0.001
23,204.8780090332031,172.63162689208986,11.038211822509766,0.001
24,160.36987686157227,130.4385986328125,9.496771812438965,0.001
25,124.81119270324707,96.48145141601563,8.029046058654785,0.001
26,99.30345344543457,79.42139892578125,7.131347179412842,0.001
27,80.97270107269287,64.85446701049804,6.311634063720703,0.001
28,69.23884620666504,58.413848876953125,5.909069061279297,0.001
29,61.76055126190185,54.38928451538086,5.724039554595947,0.001
30,56.24931697845459,53.019308471679686,5.617698669433594,0.001
31,53.012488746643065,50.37998809814453,5.52123498916626,0.001
32,51.076436614990236,50.59668884277344,5.534079074859619,0.001
33,49.389862823486325,49.22289390563965,5.477009296417236,0.001
34,46.8659273147583,49.04675178527832,5.473983287811279,0.001
35,46.22330017089844,47.302320861816405,5.362033367156982,0.001
36,44.729771518707274,47.143947219848634,5.346508502960205,0.001
37,43.94356231689453,46.755485153198244,5.328868865966797,0.001
38,42.98845596313477,45.891710662841795,5.251644134521484,0.001
39,42.17357425689697,46.88164939880371,5.3143229484558105,0.001
40,41.857568454742434,46.33870429992676,5.272001266479492,0.001
41,41.34426603317261,45.10634269714355,5.218015193939209,0.001
