date,direction,size,model_prob,market_price,actual_outcome,ev,pnl,bankroll_after
2025-01-27,YES,50,0.3869116097215468,0.1487934408623153,0,0.2110343561787232,-7.439672043115765,10261.126064881775
2025-01-29,YES,50,0.7252265600910845,0.3884059925788895,1,0.286054708305819,27.079700371055523,10288.205765252831
2025-01-29,NO,50,0.22834444272686233,0.6697893949850279,0,0.3874290632490458,29.989469749251395,10318.195235002082
2025-01-30,NO,50,0.11838263978603103,0.38605736873505514,0,0.20596151373404625,15.802868436752757,10333.998103438835
2025-02-03,YES,50,0.4287071726369345,0.08141535156367263,1,0.3172823189886764,42.429232421816366,10376.427335860652
2025-02-05,YES,50,0.7457526003821292,0.5113070077866333,1,0.18224291056874686,20.934649610668334,10397.36198547132
2025-02-05,NO,50,0.20277689150162348,0.4122099247590813,0,0.15362741566257143,17.110496237954067,10414.472481709274
2025-02-07,NO,50,0.1113342607922257,0.3486237936965224,0,0.17508293115975238,13.931189684826123,10428.4036713941
2025-02-08,YES,50,0.40553991581968296,0.146038210800049,0,0.2311139109122561,-7.30191054000245,10421.101760854099
2025-02-12,YES,50,0.5752542891008804,0.3336243672666306,1,0.20136212159718814,29.818781636668472,10450.920542490767
2025-02-13,YES,50,0.389770601500334,0.19295353306153934,0,0.16953312633377127,-9.647676653076967,10441.27286583769
2025-02-14,YES,50,0.7685686996461388,0.3668636286050385,1,0.3479052620658706,28.156818569748076,10469.429684407438
2025-02-14,NO,50,0.16065598168696554,0.5930028322750648,0,0.3735927693061868,26.150141613753238,10495.57982602119
2025-02-16,YES,50,0.44260711755743287,0.2556584572542001,0,0.15596616207421243,-12.782922862710006,10482.79690315848
2025-02-17,YES,50,0.7796399589767051,0.5609721230415867,1,0.16409303880674897,18.451393847920663,10501.248297006401
2025-02-17,NO,50,0.13955067982273417,0.3557312007348973,0,0.15594906849975443,14.286560036744866,10515.534857043145
2025-02-18,YES,50,0.7598707794634908,0.49981229280969963,1,0.20686753209134678,21.50938535951502,10537.04424240266
2025-02-18,NO,50,0.1809485731504913,0.4322599311325112,0,0.19397775810255435,18.112996556625564,10555.157238959286
2025-02-20,NO,50,0.2933846252407827,0.6642252029054773,0,0.3213775014315493,29.71126014527386,10584.86849910456
2025-02-20,YES,50,0.6898108741232554,0.3196195829769619,1,0.3219045299576655,30.519020851151904,10615.387519955711
2025-02-23,NO,50,0.10334461457041155,0.3573946084203024,1,0.1912841168698195,-32.13026957898488,10583.257250376726
2025-02-24,YES,50,0.7681248122241813,0.5597890914310909,1,0.15456698393739765,18.510545428445454,10601.767795805172
2025-02-24,NO,50,0.19480787850691272,0.45362032575640837,0,0.20244899874497957,19.18101628782042,10620.948812092993
2025-02-26,YES,50,0.2544242881302162,0.02342588464052406,0,0.21318870332057702,-1.171294232026203,10619.777517860966
2025-02-28,YES,50,0.6954350097572384,0.1949085201666616,1,0.45184603890757,36.754573991666916,10656.532091852634
2025-02-28,NO,50,0.2658123767919156,0.6663181083287669,0,0.3491125979122853,29.815905416438348,10686.347997269073
2025-03-01,NO,50,0.031779504338250386,0.6013748784208175,0,0.5018199393862446,26.568743921040873,10712.916741190114
2025-03-01,YES,50,0.6875826171613537,0.36407963585728725,1,0.27537219810277164,28.29601820713564,10741.212759397251
2025-03-01,YES,50,0.27935290024687714,0.01,0,0.24979819722959573,-0.5,10740.712759397251
2025-03-02,YES,50,0.6178654086649522,0.38385720382948063,1,0.1907576262289249,27.307139808525967,10768.019899205778
2025-03-02,NO,50,0.36072385089760883,0.6323096194788547,0,0.2268364381440784,28.115480973942734,10796.13538017972
2025-03-04,NO,50,0.35255597256769566,0.697439607948706,1,0.299562553460749,-15.128019602564702,10781.007360577154
2025-03-04,YES,50,0.6327558130144262,0.20606497328457354,0,0.3823979328188428,-10.303248664228677,10770.704111912926
2025-03-07,NO,50,0.26117751550758983,0.5896418883574193,1,0.2767467989353607,-20.517905582129035,10750.186206330798
2025-03-07,YES,50,0.6999218896766641,0.3261634831101007,0,0.32476387428919695,-16.308174155505036,10733.878032175293
2025-03-08,YES,50,0.40931327381368504,0.053448642985502656,0,0.3272127016612244,-2.672432149275133,10731.205600026018
2025-03-08,NO,50,0.0056217012804072874,0.26707905323022196,0,0.1918508710394431,9.853952661511101,10741.05955268753
2025-03-09,YES,50,0.7553054745674016,0.1384675729053087,0,0.5639665184423748,-6.923378645265435,10734.136174042264
2025-03-09,NO,50,0.22148306571677112,0.8559588921320901,1,0.5799796410154929,-7.202055393395495,10726.934118648867
2025-03-10,NO,50,0.044959687091113754,0.31161722876088205,0,0.19980471976614622,12.080861438044103,10739.014980086911
2025-03-10,YES,50,0.23654916190916622,0.022475844868057128,0,0.19751487570746745,-1.1237922434028564,10737.891187843508
2025-03-11,YES,50,0.5292074140783213,0.3175210705453133,1,0.17464182454752547,30.623946472734335,10768.515134316243
2025-03-11,NO,50,0.45970593471541316,0.8011450907290937,0,0.3036185714437595,36.557254536454685,10805.072388852697
2025-03-13,NO,50,0.30285165678392967,0.5353710526280677,0,0.18371901181901307,23.268552631403388,10828.3409414841
2025-03-18,YES,50,0.7635799986823082,0.5358092670388814,1,0.17432013173566518,19.709536648055927,10848.050478132156
2025-03-19,NO,50,0.23522499539917252,0.4520361817588362,0,0.16327693603760574,19.10180908794181,10867.152287220099
2025-03-19,YES,50,0.7196752161940856,0.48855625222299626,1,0.18074169883750324,22.07218738885019,10889.22447460895
2025-03-20,YES,50,0.6260616328239624,0.3924438774705796,1,0.1897934410557054,26.877806126471018,10916.10228073542
2025-03-21,YES,50,0.37566792284926576,0.12656706255302255,0,0.22280410569679457,-6.328353127651128,10909.773927607768
2025-03-24,NO,50,0.15244565919431152,0.4233063643047732,0,0.2115319012540634,17.66531821523866,10927.439245823007
2025-03-24,YES,50,0.7940555018879296,0.4778795627141156,1,0.26059205404165886,22.60602186429422,10950.045267687301
2025-03-25,YES,50,0.25377253881881134,0.01,0,0.22600846110149453,-0.5,10949.545267687301
2025-03-27,YES,50,0.4197177228191518,0.021303177297878922,0,0.3690343049239322,-1.065158864893946,10948.480108822407
2025-03-27,NO,50,0.573802919141917,0.7798623000638346,1,0.17622558526185184,-11.00688499680827,10937.473223825598
2025-03-28,YES,50,0.5697774104432287,0.01,0,0.5198929917122027,-0.5,10936.973223825598
2025-03-29,NO,50,0.03214660655969401,0.41452182575020535,0,0.31462548164968984,17.22609128751027,10954.199315113108
2025-03-29,YES,50,0.8022323646997217,0.47201480278347885,1,0.2740612963872623,22.899259860826056,10977.098574973934
2025-04-01,YES,50,0.8074108746783776,0.4239112741005287,1,0.32698083935036243,25.304436294973566,11002.403011268907
2025-04-01,NO,50,0.11799215511983774,0.40976812721770706,0,0.2300354229562579,16.988406360885353,11019.391417629793
2025-04-03,YES,50,0.5253603910724174,0.33186757774317943,0,0.15671758595416868,-16.59337888715897,11002.798038742634
2025-04-03,NO,50,0.46419369575900293,0.6642945296912122,1,0.16259439263533942,-16.785273515439393,10986.012765227195
2025-04-10,YES,50,0.7250347953436158,0.4795569672383251,1,0.19472539243123754,22.522151638083745,11008.53491686528
2025-04-10,NO,50,0.0225747497825749,0.48613887605310696,0,0.3951443587553122,20.806943802655347,11029.341860667935
2025-04-10,YES,50,0.2519658588783308,0.01,0,0.2243282487568476,-0.5,11028.841860667935
2025-04-13,NO,50,0.274276937885259,0.7108130153422028,1,0.3857354631089118,-14.459349232889862,11014.382511435046
2025-04-13,YES,50,0.697985982692572,0.2948544575717689,0,0.35427250633232293,-14.742722878588447,10999.639788556457
2025-04-14,YES,50,0.3247414999523905,0.06896310013616991,0,0.23304649481955325,-3.4481550068084954,10996.191633549648
2025-04-18,YES,50,0.2583521413135097,0.0633746340272539,0,0.1768928573943101,-3.168731701362695,10993.022901848286
2025-04-20,NO,50,0.35023421659385806,0.6592536257641526,0,0.2635358043318645,29.46268128820763,11022.485583136493
2025-04-22,YES,50,0.683916685375117,0.4712809844618441,1,0.16476153293701468,22.935950776907795,11045.4215339134
2025-04-22,NO,50,0.3080808809330279,0.54275338661652,0,0.18623816734880394,23.637669330825997,11069.059203244227
2025-04-24,YES,50,0.7490101370812179,0.5441586118076761,1,0.15242081567785648,19.292069409616193,11088.351272653843
2025-04-25,NO,50,0.058163826627709116,0.3648262886405932,0,0.24073392987682363,14.741314432029661,11103.092587085872
2025-04-27,YES,50,0.841425755891626,0.5705047897234762,0,0.21202116325573594,-28.52523948617381,11074.567347599697
2025-04-27,NO,50,0.09920559841852548,0.48404894992989944,1,0.3217877434006706,-25.797552503505027,11048.769795096192
2025-04-29,NO,50,0.35029041364322255,0.781525536253465,1,0.385755451565268,-10.92372318732675,11037.846071908865
2025-04-29,YES,50,0.6426109529412216,0.16090347939457914,0,0.4367247068407569,-8.045173969728957,11029.800897939136
2025-05-02,NO,50,0.3744816450006405,0.6817312261238411,1,0.2634632962732454,-15.913438693807947,11013.887459245329
2025-05-03,YES,50,0.7359414933513675,0.5106562766882493,1,0.17376931212852242,20.967186165587535,11034.854645410916
2025-05-05,NO,50,0.3893231147319298,0.6947550194213379,0,0.26268452272064313,31.237750971066895,11066.092396381984
2025-05-05,YES,50,0.6067616358092893,0.2176216315005351,1,0.34666668980210397,35.618918424973245,11101.711314806957
2025-05-07,NO,50,0.486064989352078,0.8833665075256013,1,0.36132606742816875,-5.831674623719935,11095.879640183237
2025-05-07,YES,50,0.5118163196134362,0.1936912715445422,0,0.2822979056959535,-9.68456357722711,11086.195076606009
2025-05-08,NO,50,0.13148396827035902,0.5996834397150215,0,0.40740334922358756,26.484171985751075,11112.67924859176
2025-05-08,YES,50,0.8305301547078118,0.4477178933997635,1,0.32467515047850143,24.114105330011824,11136.793353921772
2025-05-10,YES,50,0.4947400368319113,0.2166923593386006,0,0.24341587491507688,-10.834617966930029,11125.958735954842
2025-05-11,YES,50,0.3568518088541651,0.10317212612828797,0,0.22870005610608557,-5.1586063064143985,11120.800129648427
2025-05-12,YES,50,0.8462460333358195,0.574220835413182,1,0.2127879755891301,17.7889582293409,11138.589087877768
2025-05-12,NO,50,0.12322715047608405,0.48857022803452366,0,0.3039689780917655,20.928511401726183,11159.517599279494
2025-05-13,NO,50,0.13658002338548358,0.5457124272784786,1,0.34869300552997884,-22.71437863607607,11136.803220643418
2025-05-13,YES,50,0.8152892505845867,0.5175298361107461,0,0.24068916693291942,-25.876491805537306,11110.926728837881
2025-05-14,NO,50,0.06860518830128093,0.42397512269760845,1,0.29017229757741714,-28.801243865119574,11082.125484972761
2025-05-14,YES,50,0.8830238573046263,0.5687629871633788,0,0.25244920012992356,-28.43814935816894,11053.687335614592
2025-05-17,NO,50,0.0022593836578124133,0.4038440719092661,0,0.3317428451075005,16.692203595463305,11070.379539210055
2025-05-17,YES,50,0.3676040621805545,0.10238655915443172,0,0.23948521867348393,-5.119327957721586,11065.260211252333
2025-05-20,NO,50,0.5728521803750772,0.8131803894420107,1,0.21042786169318878,-9.340980527899468,11055.919230724434
2025-05-21,YES,50,0.17607224661456922,0.01,0,0.15374718935154935,-0.5,11055.419230724434
2025-05-22,YES,50,0.3231262456403762,0.11009678059031544,0,0.19041062785523435,-5.504839029515772,11049.914391694918
2025-05-22,NO,50,0.6742710780378928,0.8914886982723932,1,0.19441659569715292,-5.425565086380341,11044.488826608538
2025-05-23,NO,50,0.5066760348706927,0.7270859175407599,1,0.1858772051110157,-13.645704122962005,11030.843122485576
2025-05-23,YES,50,0.4920426167162039,0.12622137646424664,0,0.331378257081823,-6.311068823212332,11024.532053662364
2025-05-25,YES,50,0.2653884719028692,0.08298075694662616,0,0.16383052192304218,-4.149037847331308,11020.383015815032
2025-05-26,NO,50,0.2784813934589048,0.5674877538657273,0,0.2385000579489458,24.874387693286362,11045.257403508318
2025-05-30,YES,50,0.3524126045997501,0.01,0,0.31774372227776754,-0.5,11044.757403508318
2025-05-31,NO,50,0.244802174636643,0.8548962632052022,1,0.5572302407931241,-7.255186839739891,11037.502216668578
2025-05-31,YES,50,0.7510810551495372,0.03339355553424903,0,0.6651118257548204,-1.6696777767124515,11035.832538891866
2025-06-01,NO,50,0.5753621625689648,0.8245838553670928,1,0.2194970441779555,-8.77080723164536,11027.06173166022
2025-06-01,YES,50,0.4225604634897128,0.14978541818634594,0,0.24319581285908698,-7.489270909317297,11019.572460750904
2025-06-02,NO,50,0.10408120770014295,0.6701773435193286,1,0.5033818203581956,-16.49113282403357,11003.08132792687
2025-06-02,YES,50,0.8476442700784615,0.2803328216224937,0,0.5079763495504754,-14.016641081124684,10989.064686845744
2025-06-04,YES,50,0.6946211133983737,0.36722707386053727,0,0.27877056159995023,-18.361353693026864,10970.703333152718
2025-06-04,NO,50,0.2977562507388126,0.6592267196983905,1,0.3123134065112948,-17.038664015080474,10953.664669137637
2025-06-05,NO,50,0.032871021469952966,0.32685951431326254,0,0.22628946434620623,12.84297571566313,10966.5076448533
2025-06-06,YES,50,0.2591353714246609,0.08740779107832478,0,0.15358810434660985,-4.3703895539162385,10962.137255299383
2025-06-07,YES,50,0.8329602649895793,0.5995784643262303,1,0.17507458211407845,16.521076783688486,10978.658332083072
2025-06-08,YES,50,0.44076571122521424,0.15028513638388022,1,0.259626975055569,38.98574318080599,11017.64407526388
2025-06-14,YES,50,0.5440918943747795,0.14329721275862511,1,0.36270824900991977,39.335139362068745,11056.979214625948
2025-06-14,NO,50,0.455219278909719,0.7495099522689503,0,0.2561560228829116,33.975497613447516,11090.954712239396
2025-06-16,NO,50,0.014092118355530762,0.35121034615624236,0,0.2681046760855986,14.06051730781212,11105.015229547209
2025-06-16,YES,50,0.8682412938291415,0.6150929516619966,1,0.19237145159910496,15.745352416900168,11120.760581964108
2025-06-17,NO,50,0.3247265086014197,0.7464755189087271,1,0.37447986590940674,-12.676224054563646,11108.084357909545
2025-06-17,YES,50,0.6687249084340342,0.2345540741592404,0,0.3873600906844114,-11.72770370796202,11096.356654201583
2025-06-19,NO,50,0.11933889283227883,0.47076757071440095,0,0.2897824003803816,20.03837853572005,11116.395032737304
2025-06-19,YES,50,0.8516465427824736,0.5864294396967469,1,0.20560184509095358,17.178528015162655,11133.573560752468
2025-06-21,NO,50,0.0652860321892476,0.3381895396862621,0,0.2074735297502618,13.409476984313102,11146.98303773678
2025-06-23,NO,50,0.07224602200060593,0.3073539974672467,0,0.1701651970066831,11.867699873362334,11158.850737610142
2025-06-23,YES,50,0.8733443032649809,0.5718404594950761,1,0.24036974254135612,17.907977025246193,11176.758714635389
2025-06-24,NO,50,0.27928284422020655,0.7260071254242826,1,0.3962740802994904,-13.69964372878587,11163.059070906604
2025-06-24,YES,50,0.713255444678039,0.20961415661953994,0,0.45371340693103623,-10.480707830976996,11152.578363075627
2025-06-25,NO,50,0.5488133327423554,0.7377854318307683,1,0.1573890323803777,-13.110728408461586,11139.467634667166
2025-06-27,NO,50,0.5770869970771204,0.7848161155524561,0,0.17812520827073408,35.7408057776228,11175.208440444789
2025-06-27,YES,50,0.4215814954265456,0.19656184298065238,1,0.195508947766035,36.67190785096738,11211.880348295756
2025-06-28,YES,50,0.9238290908159991,0.37290950810701445,1,0.48625154635186457,27.854524594649277,11239.734872890405
2025-06-28,NO,50,0.03701712832376529,0.4964649141311248,0,0.3920389847900231,21.32324570655624,11261.058118596962
2025-06-29,NO,50,0.001,0.23313818173073603,0,0.16220818173073603,8.156909086536807,11269.215027683498
2025-06-29,NO,50,0.20919313402757134,0.860722584550535,1,0.5961729699048935,-6.963870772473252,11262.251156911025
2025-06-29,YES,50,0.7823252227097311,0.017690874173435775,0,0.7098715829466142,-0.8845437086717888,11261.366613202354
2025-06-30,NO,50,0.041007505071352535,0.7314916920211358,0,0.6233547123047779,33.07458460105679,11294.44119780341
2025-06-30,YES,50,0.8871524083978982,0.31362287735762473,1,0.5114288624524206,30.818856132118764,11325.260053935528
2025-07-01,YES,50,0.30820769561840833,0.01,0,0.2766331569251197,-0.5,11324.760053935528
2025-07-01,YES,50,0.6848633738544085,0.24454560337104678,1,0.39237733431355315,34.27271983144766,11359.032773766976
2025-07-01,NO,50,0.006928901189364424,0.7599974897162937,0,0.6835536116101847,34.499874485814686,11393.53264825279
2025-07-02,NO,50,0.017645415739783732,0.5254292532085124,0,0.43901901657051345,22.77146266042562,11416.304110913215
2025-07-02,YES,50,0.8312012299540215,0.42955254451253977,1,0.3434645993447001,25.02237277437301,11441.326483687588
2025-07-03,NO,50,0.06033437534014008,0.7170147340870829,0,0.5909037650207526,32.35073670435415,11473.677220391943
2025-07-03,YES,50,0.8632012319627953,0.36784122378440065,1,0.43493592194099895,28.107938810779967,11501.785159202722
2025-07-05,YES,50,0.8864278943882928,0.5023004269481516,1,0.32207751483296065,21.38497865259242,11523.170137855313
2025-07-05,NO,50,0.058291403134989817,0.43488072629550967,0,0.31066972137996907,18.244036314775485,11541.41417417009
2025-07-06,YES,50,0.2899994402850068,0.018521193795078696,0,0.2511782856699776,-0.9260596897539348,11540.488114480335
2025-07-09,NO,50,0.02764446732624115,0.25307821853146106,0,0.1573688639180567,9.153910926573054,11549.642025406907
2025-07-10,YES,50,0.23005244787525067,0.01,0,0.2039487765239831,-0.5,11549.142025406907
2025-07-12,NO,50,0.3708169399850525,0.5858633380096463,1,0.1710035838235474,-20.706833099517684,11528.43519230739
2025-07-12,YES,50,0.6258741127180899,0.36767069288252363,0,0.2143922319453,-18.383534644126183,11510.051657663264
2025-07-13,NO,50,0.27780254469791643,0.6053207027125026,1,0.2769643361434403,-19.73396486437487,11490.317692798888
2025-07-14,YES,50,0.4597343588920746,0.03642576453229004,1,0.3911271892373393,44.6787117733855,11534.996404572274
2025-07-14,NO,50,0.5391372539280356,0.8851358861855357,0,0.31373824003246265,40.756794309276785,11575.75319888155
2025-07-16,YES,50,0.6750123685163434,0.438966069870406,0,0.18879543284979328,-21.9483034935203,11553.80489538803
2025-07-16,NO,50,0.3183550902043714,0.5953673100153655,1,0.22929707612529993,-20.231634499231728,11533.573260888797
2025-07-17,NO,50,0.3676912296737679,0.622829415486058,0,0.21087657188945375,27.6414707743029,11561.2147316631
2025-07-17,YES,50,0.6288698523489108,0.1994406998885317,1,0.38540826279595536,36.527965005573414,11597.742696668673
2025-07-18,YES,50,0.4014156341475054,0.19662588925564767,0,0.17669065050153232,-9.831294462782383,11587.91140220589
2025-07-20,NO,50,0.5428068134518931,0.7254696077398406,1,0.15065927122958,-13.72651961300797,11574.184882592881
2025-07-20,YES,50,0.4556209856080288,0.10254808260952511,0,0.3211794340059416,-5.127404130476256,11569.057478462404
2025-07-21,YES,50,0.387630570686893,0.20642445740623172,0,0.15407197333257872,-10.321222870311587,11558.736255592092
2025-07-22,NO,50,0.3125858907232827,0.7034712502559657,1,0.3427663718833127,-14.826437487201716,11543.90981810489
2025-07-22,YES,50,0.680412692342711,0.2837681660367876,0,0.3490156378419335,-14.188408301839381,11529.72140980305
2025-07-23,YES,50,0.32528072772001615,0.022548669152797393,0,0.27996240762681757,-1.1274334576398697,11528.593976345412
2025-07-24,NO,50,0.4507227296096086,0.8057168308822569,1,0.3165446923453209,-9.714158455887157,11518.879817889525
2025-07-27,YES,50,0.6578833082468154,0.45556086907118676,1,0.15627060759835154,23.721956546440662,11542.601774435965
2025-07-27,NO,50,0.34112971874484815,0.552688998046353,0,0.16543835961364417,24.134449902317648,11566.736224338283
2025-07-29,NO,50,0.11762269027290201,0.5074248209828998,0,0.3280357190291008,21.871241049144988,11588.607465387428
2025-07-29,YES,50,0.8590768928774559,0.3585508437062563,1,0.4403906666697777,28.572457814687187,11617.179923202115
2025-08-03,NO,50,0.5581919350045241,0.8023411718264692,1,0.21322267227226177,-9.882941408676537,11607.296981793439
2025-08-05,YES,50,0.44507960629914933,0.01,0,0.40392403385820885,-0.5,11606.796981793439
2025-08-05,NO,50,0.5535405549315859,0.813552497701272,1,0.22875978161489707,-9.3223751149364,11597.474606678503
2025-08-09,YES,50,0.887889514648607,0.5956828864852134,1,0.23005436213799102,16.71585567573933,11614.190462354241
2025-08-09,NO,50,0.06664506898928566,0.4551808923608673,0,0.3232009782008316,19.25904461804337,11633.449506972285
2025-08-12,NO,50,0.32465585470139624,0.6215303711551802,0,0.2496004262828816,27.57651855775901,11661.026025530044
2025-08-12,YES,50,0.6716586434317664,0.32925763387832296,1,0.29538490451321975,30.03711830608385,11691.063143836127
2025-08-16,NO,50,0.18974743292079943,0.4685747771620657,0,0.22210966454572212,19.92873885810328,11710.99188269423
2025-08-16,YES,50,0.8024312888778351,0.5382551486492829,1,0.20800595000710365,19.587242567535853,11730.579125261766
2025-08-18,YES,50,0.47829955826614745,0.25683317756297647,0,0.18798541162454063,-12.841658878148824,11717.737466383616
2025-08-20,YES,50,0.2749901122734202,0.09708397212221906,0,0.1586568322920617,-4.854198606110953,11712.883267777504
2025-08-22,YES,50,0.8049121879021077,0.5941582585868943,1,0.1544100761620658,16.792087070655285,11729.67535484816
2025-08-23,NO,50,0.32478330518574194,0.538027590665991,0,0.16597911684325095,23.40137953329955,11753.076734381459
2025-08-23,YES,50,0.672348981401401,0.43656121853786467,1,0.18872333416543818,24.671939073106767,11777.748673454566
2025-08-27,NO,50,0.394224322183919,0.5957510986876252,1,0.1591224790565805,-20.212445065618738,11757.536228388946
2025-08-27,YES,50,0.6037804753533886,0.38821818747709447,0,0.17329765460155688,-19.41090937385472,11738.125319015091
2025-08-28,YES,50,0.7321614347720448,0.38067516420040537,0,0.30023497013759626,-19.033758210020267,11719.091560805071
2025-08-28,NO,50,0.2639283557212228,0.5758165495420561,1,0.26036317872131876,-21.209172522897195,11697.882388282174
2025-08-29,NO,50,0.0023754003956648617,0.2697543815523186,0,0.19754525918435029,9.987719077615935,11707.87010735979
2025-08-29,NO,50,0.5084033394174302,0.8314394829490354,1,0.28862437729082524,-8.428025852548233,11699.44208150724
2025-08-29,YES,50,0.4872170828206285,0.03537941867439924,0,0.4177324683487852,-1.768970933719962,11697.673110573522
2025-08-31,YES,50,0.30727475570162954,0.08480707783557778,0,0.20095844496693765,-4.240353891778889,11693.432756681743
2025-09-01,NO,50,0.6901726950889336,0.8836565959987696,1,0.17179598956606124,-5.817170200061522,11687.615586481681
2025-09-03,YES,50,0.4166281683869749,0.02162569653318401,0,0.3658385000667026,-1.0812848266592006,11686.534301655021
2025-09-07,YES,50,0.22922980938249782,0.01,0,0.20318372272572294,-0.5,11686.034301655021
2025-09-07,NO,50,0.013804013409100245,0.2601860680774837,0,0.17734833560702046,9.509303403874185,11695.543605058896
2025-09-09,NO,50,0.35437133736670023,0.6047968979751486,1,0.20523155422411732,-19.76015510124257,11675.783449957653
2025-09-10,YES,50,0.6033248582206229,0.4102017460929042,0,0.150890372052275,-20.51008730464521,11655.273362653008
2025-09-12,NO,50,0.127054406514452,0.5293064178537853,0,0.34114581979534486,22.965320892689263,11678.238683545696
2025-09-12,YES,50,0.8325009404184214,0.47779895331099087,1,0.29642692127814096,22.610052334450458,11700.848735880147
2025-09-14,NO,50,0.1170983604849386,0.40673966071693923,0,0.22783818546594625,16.836983035846963,11717.685718915993
2025-09-14,YES,50,0.8293015133439684,0.4719431724564588,1,0.2993072349534318,22.90284137717706,11740.58856029317
2025-09-16,YES,50,0.8566564321666912,0.5203116483220048,1,0.27637883359301796,20.48441758389976,11761.07297787707
2025-09-16,NO,50,0.04413656105121577,0.535330252711374,0,0.4242832509337433,23.266512635568702,11784.339490512639
2025-09-20,YES,50,0.35981612990659295,0.14840907924734797,0,0.18621992156578343,-7.420453962367398,11776.91903655027
2025-09-22,YES,50,0.8186824826644375,0.46963216614572095,1,0.29174254273220596,23.01839169271395,11799.937428242985
2025-09-22,NO,50,0.09259680906768165,0.4139213628138386,0,0.2578063303808946,17.19606814069193,11817.133496383678
2025-09-23,NO,50,0.01470285023309148,0.244495515512628,0,0.16082186479585292,8.7247757756314,11825.85827215931
2025-09-25,NO,50,0.05548057540887397,0.4676751219333034,0,0.3460781868030506,19.88375609666517,11845.742028255976
2025-09-25,YES,50,0.8484422788370172,0.5340364421719672,1,0.25501487714645865,19.79817789140164,11865.540206147378
2025-09-26,NO,50,0.40846799778250886,0.7347469110432019,0,0.28487167310546857,33.23734555216009,11898.777551699537
2025-09-26,YES,50,0.5883444713563846,0.31479526394356017,1,0.23236509441787745,30.760236802821993,11929.537788502359
2025-09-28,NO,50,0.043093056827009035,0.30431516452569235,0,0.1942386216765738,11.715758226284613,11941.253546728643
2025-10-02,NO,50,0.2895777098323825,0.8146871889543902,0,0.4753799188102744,37.23435944771951,11978.487906176362
2025-10-02,YES,50,0.6980320656094609,0.41130336516720845,1,0.2378664558495901,25.934831741639577,12004.422737918001
2025-10-03,NO,50,0.4325463851329946,0.684371991155493,1,0.212103852981808,-15.781400442225351,11988.641337475776
2025-10-03,YES,50,0.56338746501079,0.2642877500282338,0,0.2596625924318008,-13.21438750141169,11975.426949974364
2025-10-05,YES,50,0.38468315374830797,0.19603523140853446,0,0.16172010157739192,-9.801761570426724,11965.625188403937
2025-10-06,YES,50,0.8258035345314181,0.5547810119016362,1,0.21321627521258257,18.76094940491819,11984.386137808855
2025-10-06,NO,50,0.09006696355206223,0.3735448968811535,0,0.21978262077773547,15.177244844057672,11999.563382652912
2025-10-07,NO,50,0.00991109319980965,0.3549833156343395,0,0.2757659989585165,14.249165781716975,12013.81254843463
2025-10-07,YES,50,0.35126932391032484,0.01,0,0.3166804712366021,-0.5,12013.31254843463
2025-10-08,YES,50,0.593357417230899,0.13006159846699777,0,0.4217607995577382,-6.503079923349889,12006.80946851128
