date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
2025-01-01,,,,,52.7,38.839999999999996
2025-01-02,,,,,49.28,29.84
2025-01-03,,,,,53.96,32.0
2025-01-04,,,,,45.14,30.38
2025-01-05,,,,,54.14,30.02
2025-01-06,,,,,56.120000000000005,30.56
2025-01-07,,,,,40.1,28.04
2025-01-08,,,,,36.5,24.26
2025-01-09,,,,,41.9,20.66
2025-01-10,,,,,33.8,28.4
2025-01-11,,,,,33.98,32.72
2025-01-12,,,,,43.7,21.560000000000002
2025-01-13,,,,,54.14,30.92
2025-01-14,,,,,48.379999999999995,29.12
2025-01-15,,,,,49.64,33.98
2025-01-16,,,,,57.2,27.68
2025-01-17,,,,,60.440000000000005,30.92
2025-01-18,,,,,56.120000000000005,43.34
2025-01-19,,,,,53.78,31.28
2025-01-20,,,,,30.56,16.34
2025-01-21,,,,,26.96,17.240000000000002
2025-01-22,,,,,35.96,14.36
2025-01-23,,,,,41.18,21.2
2025-01-24,,,,,48.92,21.92
2025-01-25,,,,,50.72,23.36
2025-01-26,,,,,53.6,26.96
2025-01-27,,,,,50.18,42.44
2025-01-28,,,,,57.2,31.1
2025-01-29,,,,,66.2,36.68
2025-01-30,,,,,69.62,40.46
2025-01-31,,,,,62.959999999999994,53.06
2025-02-01,,,,,61.34,37.4
2025-02-02,,,,,67.82,36.68
2025-02-03,,,,,73.4,38.48
2025-02-04,,,,,76.46,49.82
2025-02-05,,,,,74.48,50.54
2025-02-06,,,,,72.5,60.08
2025-02-07,,,,,74.12,60.08
2025-02-08,,,,,76.46,55.22
2025-02-09,,,,,71.78,59.0
2025-02-10,,,,,64.75999999999999,44.239999999999995
2025-02-11,,,,,54.5,41.0
2025-02-12,,,,,42.44,38.839999999999996
2025-02-13,,,,,58.459999999999994,41.72
2025-02-14,,,,,57.56,28.580000000000002
2025-02-15,,,,,52.16,42.260000000000005
2025-02-16,,,,,59.9,39.74
2025-02-17,,,,,47.48,30.56
2025-02-18,,,,,57.56,27.86
2025-02-19,,,,,46.22,
2025-02-20,,,,,,26.060000000000002
2025-02-21,,,,,47.3,17.779999999999998
2025-02-22,,,,,52.52,26.240000000000002
2025-02-23,,,,,52.52,28.94
2025-02-24,,,,,66.92,35.78
2025-02-25,,,,,72.86,40.28
2025-02-26,,,,,76.82,40.1
2025-02-27,,,,,69.98,53.6
2025-02-28,,,,,69.8,39.2
2025-03-01,,,,,70.88,45.32
2025-03-02,,,,,57.56,34.16
2025-03-03,,,,,63.5,31.64
2025-03-04,,,,,69.08,42.260000000000005
2025-03-05,,,,,68.0,44.42
2025-03-06,,,,,53.96,37.04
2025-03-07,,,,,68.0,35.06
2025-03-08,,,,,72.86,53.6
2025-03-09,,,,,61.16,48.74
2025-03-10,,,,,56.84,45.32
2025-03-11,,,,,75.38,40.82
2025-03-12,,,,,77.54,42.44
2025-03-13,,,,,74.3,49.82
2025-03-14,,,,,75.92,52.879999999999995
2025-03-15,,,,,77.36,60.980000000000004
2025-03-16,,,,,75.74000000000001,60.980000000000004
2025-03-17,,,,,61.519999999999996,42.260000000000005
2025-03-18,,,,,77.0,38.48
2025-03-19,,,,,79.34,41.54
2025-03-20,,,,,71.6,41.9
2025-03-21,,,,,63.32,35.6
2025-03-22,,,,,72.14,39.74
2025-03-23,,,,,77.18,42.08
2025-03-24,,,,,69.8,56.48
2025-03-25,,,,,78.98,41.54
2025-03-26,,,,,71.6,47.66
2025-03-27,,,,,73.4,42.260000000000005
2025-03-28,,,,,80.96,47.84
2025-03-29,,,,,73.4,63.86
2025-03-30,,,,,74.66,62.959999999999994
2025-03-31,,,,,71.06,62.42
2025-04-01,,,,,76.82,46.04
2025-04-02,,,,,83.48,59.72
2025-04-03,,,,,84.02,66.2
2025-04-04,,,,,85.64,66.56
2025-04-05,,,,,86.18,67.82
2025-04-06,,,,,78.98,61.519999999999996
2025-04-07,,,,,68.0,52.34
2025-04-08,,,,,62.959999999999994,41.72
2025-04-09,,,,,68.9,39.38
2025-04-10,,,,,74.84,43.879999999999995
2025-04-11,,,,,63.14,50.0
2025-04-12,,,,,63.32,42.8
2025-04-13,,,,,73.4,37.94
2025-04-14,,,,,85.28,50.36
2025-04-15,,,,,75.56,63.32
2025-04-16,,,,,70.52,49.82
2025-04-17,,,,,77.18,46.76
2025-04-18,,,,,83.66,50.72
2025-04-19,,,,,84.2,58.82
2025-04-20,,,,,81.86,64.94
2025-04-21,,,,,82.4,60.440000000000005
2025-04-22,,,,,75.92,66.38
2025-04-23,,,,,80.6,61.7
2025-04-24,,,,,74.48,63.32
2025-04-25,,,,,82.04,65.48
2025-04-26,,,,,80.6,63.14
2025-04-27,,,,,81.86,59.72
2025-04-28,,,,,79.34,63.5
2025-04-29,,,,,84.2,64.22
2025-04-30,,,,,82.4,68.0
2025-05-02,,,,,80.96,69.8
2025-05-03,,,,,76.1,59.540000000000006
2025-05-04,,,,,69.62,54.32
2025-05-05,,,,,69.62,48.74
2025-05-06,,,,,77.9,49.1
2025-05-07,,,,,73.75999999999999,59.18
2025-05-08,,,,,82.75999999999999,62.6
2025-05-09,,,,,80.06,61.16
2025-05-10,,,,,72.5,53.42
2025-05-11,,,,,66.2,55.22
2025-05-12,,,,,81.68,64.22
2025-05-13,,,,,77.36,61.519999999999996
2025-05-14,,,,,83.12,63.86
2025-05-15,,,,,86.36,67.1
2025-05-16,,,,,87.44,70.34
2025-05-17,,,,,83.66,69.25999999999999
2025-05-18,,,,,82.4,67.82
2025-05-19,,,,,86.9,69.8
2025-05-20,,,,,87.08000000000001,71.78
2025-05-21,,,,,81.32,68.54
2025-05-22,,,,,82.04,60.26
2025-05-23,,,,,77.72,59.540000000000006
2025-05-24,,,,,74.3,60.440000000000005
2025-05-25,,,,,78.8,64.04
2025-05-26,,,,,83.48,67.82
2025-05-27,,,,,75.38,60.26
2025-05-28,,,,,79.34,59.18
2025-05-29,,,,,73.04,67.1
2025-05-30,,,,,76.82,65.12
2025-05-31,,,,,79.7,55.4
2025-06-01,,,,,80.24000000000001,59.18
2025-06-02,,,,,85.1,62.42
2025-06-03,,,,,86.18,66.02
2025-06-04,,,,,80.24000000000001,67.64
2025-06-05,,,,,83.12,68.0
2025-06-06,,,,,88.7,68.18
2025-06-07,,,,,88.34,71.6
2025-06-08,,,,,82.75999999999999,68.54
2025-06-09,,,,,81.14,68.0
2025-06-10,,,,,82.75999999999999,70.34
2025-06-11,,,,,85.82,67.1
2025-06-12,,,,,83.48,72.5
2025-06-13,,,,,87.26,70.88
2025-06-14,,,,,85.46000000000001,71.24000000000001
2025-06-15,,,,,87.61999999999999,69.44
2025-06-16,,,,,88.52,72.86
2025-06-17,,,,,87.26,69.98
2025-06-18,,,,,82.75999999999999,70.88
2025-06-19,,,,,86.18,69.08
2025-06-20,,,,,87.61999999999999,68.18
2025-06-21,,,,,90.5,69.08
2025-06-22,,,,,91.58000000000001,73.75999999999999
2025-06-23,,,,,93.74,74.66
2025-06-24,,,,,95.72,75.38
2025-06-25,,,,,96.44,77.18
2025-06-26,,,,,91.22,71.96
2025-06-27,,,,,91.03999999999999,69.08
2025-06-28,,,,,88.52,70.16
2025-06-29,,,,,88.16,71.06
2025-06-30,,,,,90.14,71.6
2025-07-01,,,,,89.06,74.48
2025-07-02,,,,,89.96000000000001,73.4
2025-07-03,,,,,89.96000000000001,70.88
2025-07-04,,,,,90.86,73.58
2025-07-05,,,,,89.6,73.04
2025-07-06,,,,,91.58000000000001,73.94
2025-07-07,,,,,92.48,73.4
2025-07-08,,,,,92.11999999999999,74.12
2025-07-09,,,,,92.48,75.02
2025-07-10,,,,,86.72,72.14
2025-07-11,,,,,91.76,72.5
2025-07-12,,,,,91.03999999999999,73.22
2025-07-13,,,,,93.02,75.02
2025-07-14,,,,,94.46000000000001,73.04
2025-07-15,,,,,94.82,77.9
2025-07-16,,,,,89.78,75.38
2025-07-17,,,,,91.4,77.36
2025-07-18,,,,,92.3,75.56
2025-07-19,,,,,90.86,73.22
2025-07-20,,,,,91.94,76.82
2025-07-21,,,,,89.6,77.0
2025-07-22,,,,,94.46000000000001,75.56
2025-07-23,,,,,87.98,75.2
2025-07-24,,,,,90.5,73.4
2025-07-25,,,,,90.68,74.48
2025-07-26,,,,,93.02,73.04
2025-07-27,,,,,94.28,75.02
2025-07-28,,,,,96.61999999999999,77.72
2025-07-29,,,,,97.88000000000001,77.36
2025-07-30,,,,,90.86,73.4
2025-07-31,,,,,91.94,74.48
2025-08-01,,,,,91.22,73.04
2025-08-02,,,,,79.52,73.94
2025-08-03,,,,,75.2,67.82
2025-08-04,,,,,69.25999999999999,64.22
2025-08-05,,,,,71.6,65.84
2025-08-06,,,,,86.18,67.46
2025-08-07,,,,,82.75999999999999,70.34
2025-08-08,,,,,82.58,68.18
2025-08-09,,,,,83.12,71.78
2025-08-10,,,,,82.04,72.5
2025-08-11,,,,,86.18,73.22
2025-08-12,,,,,86.9,75.2
2025-08-13,,,,,87.26,74.84
2025-08-14,,,,,89.24,75.02
2025-08-15,,,,,91.94,74.48
2025-08-16,,,,,91.4,71.42
2025-08-17,,,,,91.03999999999999,70.88
2025-08-18,,,,,91.76,73.58
2025-08-19,,,,,87.98,74.12
