date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
2025-01-01,,,,,64.04,42.08
2025-01-02,,,,,59.0,33.98
2025-01-03,,,,,60.980000000000004,33.08
2025-01-04,,,,,55.94,30.02
2025-01-05,,,,,60.08,37.94
2025-01-06,,,,,66.02,35.96
2025-01-07,,,,,46.04,28.94
2025-01-08,,,,,46.04,26.96
2025-01-09,,,,,50.0,26.060000000000002
2025-01-10,,,,,46.94,35.96
2025-01-11,,,,,42.980000000000004,37.04
2025-01-12,,,,,50.0,26.96
2025-01-13,,,,,48.02,41.0
2025-01-14,,,,,55.04,33.08
2025-01-15,,,,,57.92,37.94
2025-01-16,,,,,60.980000000000004,35.06
2025-01-17,,,,,62.959999999999994,35.96
2025-01-18,,,,,64.94,53.06
2025-01-19,,,,,62.959999999999994,37.94
2025-01-20,,,,,41.0,24.98
2025-01-21,,,,,30.02,24.08
2025-01-22,,,,,28.94,21.92
2025-01-24,,,,,51.08,24.98
2025-01-25,,,,,53.96,24.98
2025-01-26,,,,,62.959999999999994,32.0
2025-01-27,,,,,55.94,46.04
2025-01-28,,,,,57.02,39.02
2025-01-29,,,,,69.98,44.96
2025-01-30,,,,,73.04,44.96
2025-01-31,,,,,73.04,57.92
2025-02-01,,,,,69.08,44.96
2025-02-02,,,,,73.94,41.0
2025-02-03,,,,,77.0,42.08
2025-02-04,,,,,78.98,57.02
2025-02-05,,,,,75.92,55.94
2025-02-06,,,,,78.08,62.059999999999995
2025-02-07,,,,,89.06,62.059999999999995
2025-02-08,,,,,84.02,71.96
2025-02-10,,,,,73.04,64.94
2025-02-11,,,,,73.4,59.0
2025-02-12,,,,,80.96,68.0
2025-02-13,,,,,73.94,60.08
2025-02-14,,,,,66.92,42.08
2025-02-15,,,,,73.94,60.08
2025-02-16,,,,,71.06,55.94
2025-02-17,,,,,55.04,33.08
2025-02-18,,,,,57.92,33.08
2025-02-19,,,,,51.08,46.04
2025-02-20,,,,,48.92,33.08
2025-02-21,,,,,50.0,26.060000000000002
2025-02-22,,,,,60.980000000000004,28.94
2025-02-23,,,,,53.96,42.980000000000004
2025-02-24,,,,,64.94,46.94
2025-02-25,,,,,73.94,46.94
2025-02-26,,,,,77.0,46.04
2025-02-27,,,,,75.92,48.92
2025-03-01,,,,,77.0,50.0
2025-03-02,,,,,66.92,42.980000000000004
2025-03-03,,,,,62.959999999999994,37.04
2025-03-04,,,,,77.0,46.94
2025-03-05,,,,,69.08,53.96
2025-03-06,,,,,62.059999999999995,42.08
2025-03-07,,,,,71.06,37.04
2025-03-08,,,,,75.92,55.04
2025-03-09,,,,,66.92,51.08
2025-03-10,,,,,60.08,51.08
2025-03-11,,,,,73.94,42.980000000000004
2025-03-12,,,,,73.94,44.96
2025-03-13,,,,,73.04,51.98
2025-03-14,,,,,75.92,60.08
2025-03-15,,,,,82.94,59.0
2025-03-16,,,,,75.92,66.02
2025-03-17,,,,,68.0,44.06
2025-03-18,,,,,75.92,37.94
2025-03-19,,,,,80.06,39.92
2025-03-20,,,,,69.08,50.0
2025-03-21,,,,,66.02,35.96
2025-03-22,,,,,73.94,42.08
2025-03-23,,,,,77.0,46.04
2025-03-24,,,,,66.92,55.94
2025-03-25,,,,,75.92,53.06
2025-03-26,,,,,82.04,53.96
2025-03-27,,,,,78.08,53.06
2025-03-28,,,,,80.96,57.02
2025-03-29,,,,,80.06,64.04
2025-03-30,,,,,75.02,64.04
2025-03-31,,,,,75.02,66.02
2025-04-01,,,,,80.06,62.959999999999994
2025-04-02,,,,,89.96000000000001,69.08
2025-04-03,,,,,87.08000000000001,69.08
2025-04-04,,,,,87.08000000000001,68.0
2025-04-05,,,,,86.0,66.02
2025-04-06,,,,,84.02,68.0
2025-04-07,,,,,77.0,55.94
2025-04-08,,,,,69.08,44.96
2025-04-09,,,,,73.94,44.96
2025-04-10,,,,,78.08,48.02
2025-04-11,,,,,73.94,53.96
2025-04-12,,,,,71.06,46.94
2025-04-13,,,,,75.92,44.06
2025-04-14,,,,,82.04,51.08
2025-04-15,,,,,77.0,60.08
2025-04-16,,,,,77.0,46.04
2025-04-17,,,,,80.96,50.0
2025-04-18,,,,,87.08000000000001,53.06
2025-04-19,,,,,84.91999999999999,59.0
2025-04-20,,,,,84.91999999999999,64.04
2025-04-21,,,,,84.91999999999999,60.980000000000004
2025-04-22,,,,,80.96,62.959999999999994
2025-04-23,,,,,84.91999999999999,62.959999999999994
2025-04-24,,,,,87.08000000000001,66.02
2025-04-25,,,,,86.0,64.94
2025-04-26,,,,,87.08000000000001,66.92
2025-04-27,,,,,86.0,66.92
2025-04-28,,,,,84.91999999999999,66.92
2025-04-29,,,,,86.0,66.02
2025-04-30,,,,,86.0,66.02
2025-05-01,,,,,84.91999999999999,64.94
2025-05-02,,,,,87.08000000000001,62.059999999999995
2025-05-03,,,,,77.0,62.959999999999994
2025-05-04,,,,,78.08,57.92
2025-05-05,,,,,80.06,53.06
2025-05-06,,,,,84.02,57.92
2025-05-07,,,,,80.96,62.959999999999994
2025-05-08,,,,,89.96000000000001,69.98
2025-05-09,,,,,84.91999999999999,69.08
2025-05-10,,,,,75.02,64.94
2025-05-11,,,,,71.06,66.02
2025-05-12,,,,,82.04,66.92
2025-05-13,,,,,82.04,62.959999999999994
2025-05-14,,,,,86.0,64.04
2025-05-15,,,,,89.06,71.06
2025-05-16,,,,,93.02,73.94
2025-05-17,,,,,89.06,75.02
2025-05-18,,,,,87.98,71.96
2025-05-19,,,,,87.98,73.94
2025-05-20,,,,,91.03999999999999,71.96
2025-05-21,,,,,87.98,75.02
2025-05-22,,,,,91.03999999999999,62.959999999999994
2025-05-23,,,,,91.03999999999999,68.0
2025-05-24,,,,,91.03999999999999,69.98
2025-05-25,,,,,91.94,73.94
2025-05-26,,,,,91.03999999999999,73.94
2025-05-27,,,,,89.96000000000001,69.98
2025-05-28,,,,,91.03999999999999,71.06
2025-05-29,,,,,82.94,69.08
2025-05-30,,,,,87.98,68.0
2025-05-31,,,,,80.96,64.04
2025-06-01,,,,,82.94,62.959999999999994
2025-06-02,,,,,86.0,66.02
2025-06-03,,,,,87.98,66.02
2025-06-04,,,,,86.0,71.96
2025-06-05,,,,,87.98,71.96
2025-06-06,,,,,89.06,73.94
2025-06-07,,,,,93.02,77.0
2025-06-08,,,,,89.06,78.08
2025-06-09,,,,,89.06,73.04
2025-06-10,,,,,89.06,71.06
2025-06-11,,,,,87.08000000000001,71.96
2025-06-12,,,,,91.03999999999999,73.04
2025-06-13,,,,,91.94,73.04
2025-06-14,,,,,87.08000000000001,73.94
2025-06-15,,,,,87.08000000000001,73.94
2025-06-16,,,,,87.98,73.94
2025-06-17,,,,,87.08000000000001,73.04
2025-06-18,,,,,89.06,71.96
2025-06-19,,,,,91.94,71.96
2025-06-20,,,,,91.94,69.98
2025-06-21,,,,,91.03999999999999,75.92
2025-06-22,,,,,93.02,73.04
2025-06-23,,,,,93.02,73.94
2025-06-24,,,,,95.0,75.02
2025-06-25,,,,,96.98,75.92
2025-06-26,,,,,86.0,71.06
2025-06-27,,,,,91.03999999999999,71.96
2025-06-28,,,,,89.06,71.06
2025-06-29,,,,,89.96000000000001,73.94
2025-06-30,,,,,91.94,73.94
2025-07-01,,,,,84.91999999999999,73.04
2025-07-02,,,,,89.96000000000001,71.96
2025-07-03,,,,,91.94,75.92
2025-07-04,,,,,93.02,73.94
2025-07-05,,,,,93.91999999999999,73.04
2025-07-06,,,,,91.94,71.96
2025-07-07,,,,,91.94,75.02
2025-07-08,,,,,93.02,75.02
2025-07-09,,,,,93.02,77.0
2025-07-10,,,,,93.02,75.92
2025-07-11,,,,,93.91999999999999,75.92
2025-07-12,,,,,95.0,73.94
2025-07-13,,,,,93.91999999999999,75.92
2025-07-14,,,,,96.08000000000001,73.94
2025-07-15,,,,,100.03999999999999,75.02
2025-07-16,,,,,84.91999999999999,73.94
2025-07-17,,,,,86.0,75.02
2025-07-18,,,,,89.06,73.94
2025-07-19,,,,,93.02,73.04
2025-07-20,,,,,95.0,77.0
2025-07-21,,,,,96.98,78.08
2025-07-22,,,,,96.98,75.02
2025-07-23,,,,,93.02,73.04
2025-07-24,,,,,84.91999999999999,75.92
2025-07-25,,,,,86.0,75.02
2025-07-26,,,,,93.02,73.04
2025-07-27,,,,,96.98,73.94
2025-07-28,,,,,98.06,77.0
2025-07-29,,,,,96.98,77.0
2025-07-30,,,,,91.94,75.02
2025-07-31,,,,,93.91999999999999,73.94
2025-08-01,,,,,93.02,78.08
2025-08-02,,,,,93.02,75.02
2025-08-03,,,,,87.98,73.94
2025-08-04,,,,,78.98,69.98
2025-08-05,,,,,84.02,73.94
