date,ticker,bucket,threshold_low,threshold_high,direction,strike_type,presettlement_prob,bid_cents,ask_cents,volume,open_interest,snapshot_time_utc
2023-06-05,HIGHNY-23JUN05-B72.5,72-73F,72.0,73.0,between,between,0.305,3,58,0,89,2023-06-05 05:00:00 UTC
2023-06-06,HIGHNY-23JUN06-T83,Above 84F,84.0,,above,greater,0.45,0,90,0,0,2023-06-06 05:00:00 UTC
2023-06-06,HIGHNY-23JUN06-B82.5,82-83F,82.0,83.0,between,between,0.305,3,58,0,144,2023-06-06 05:00:00 UTC
2023-06-06,HIGHNY-23JUN06-B80.5,80-81F,80.0,81.0,between,between,0.31,4,58,0,111,2023-06-06 05:00:00 UTC
2023-06-06,HIGHNY-23JUN06-B78.5,78-79F,78.0,79.0,between,between,0.29,0,58,0,49,2023-06-06 05:00:00 UTC
2023-06-06,HIGHNY-23JUN06-B76.5,76-77F,76.0,77.0,between,between,0.29,0,58,0,42,2023-06-06 05:00:00 UTC
2023-06-06,HIGHNY-23JUN06-T76,Below 75F,,75.0,below,less,0.035,0,7,0,4,2023-06-06 01:00:00 UTC
2023-06-07,HIGHNY-23JUN07-T79,Above 80F,80.0,,above,greater,0.035,0,7,0,203,2023-06-07 05:00:00 UTC
2023-06-07,HIGHNY-23JUN07-B78.5,78-79F,78.0,79.0,between,between,0.1,0,20,0,322,2023-06-07 05:00:00 UTC
2023-06-07,HIGHNY-23JUN07-B76.5,76-77F,76.0,77.0,between,between,0.305,3,58,0,261,2023-06-07 05:00:00 UTC
2023-06-07,HIGHNY-23JUN07-B74.5,74-75F,74.0,75.0,between,between,0.4,22,58,0,416,2023-06-07 05:00:00 UTC
2023-06-07,HIGHNY-23JUN07-B72.5,72-73F,72.0,73.0,between,between,0.085,6,11,0,327,2023-06-07 05:00:00 UTC
2023-06-07,HIGHNY-23JUN07-T72,Below 71F,,71.0,below,less,0.045,2,7,2,2,2023-06-06 22:00:00 UTC
2023-06-08,HIGHNY-23JUN08-T74,Above 75F,75.0,,above,greater,0.6,20,100,0,426,2023-06-08 05:00:00 UTC
2023-06-08,HIGHNY-23JUN08-B73.5,73-74F,73.0,74.0,between,between,0.19,0,38,0,302,2023-06-08 05:00:00 UTC
2023-06-08,HIGHNY-23JUN08-B71.5,71-72F,71.0,72.0,between,between,0.29,18,40,0,408,2023-06-08 05:00:00 UTC
2023-06-08,HIGHNY-23JUN08-B69.5,69-70F,69.0,70.0,between,between,0.195,8,31,0,636,2023-06-08 05:00:00 UTC
2023-06-08,HIGHNY-23JUN08-B67.5,67-68F,67.0,68.0,between,between,0.08,6,10,98,302,2023-06-08 01:00:00 UTC
2023-06-08,HIGHNY-23JUN08-T67,Below 66F,,66.0,below,less,0.025,1,4,310,640,2023-06-08 03:00:00 UTC
2023-06-09,HIGHNY-23JUN09-T74,Above 75F,75.0,,above,greater,0.5,0,100,0,35,2023-06-09 05:00:00 UTC
2023-06-09,HIGHNY-23JUN09-B73.5,73-74F,73.0,74.0,between,between,0.38,18,58,0,5,2023-06-09 04:00:00 UTC
2023-06-09,HIGHNY-23JUN09-B71.5,71-72F,71.0,72.0,between,between,0.305,3,58,0,51,2023-06-09 05:00:00 UTC
2023-06-09,HIGHNY-23JUN09-B69.5,69-70F,69.0,70.0,between,between,0.26,12,40,0,305,2023-06-09 04:00:00 UTC
2023-06-09,HIGHNY-23JUN09-T67,Below 66F,,66.0,below,less,0.045,1,8,11,20,2023-06-09 02:00:00 UTC
2023-06-09,HIGHNY-23JUN09-B67.5,67-68F,67.0,68.0,between,between,0.305,3,58,0,90,2023-06-09 05:00:00 UTC
2023-06-10,HIGHNY-23JUN10-T81,Above 82F,82.0,,above,greater,0.495,0,99,0,13,2023-06-10 05:00:00 UTC
2023-06-10,HIGHNY-23JUN10-B80.5,80-81F,80.0,81.0,between,between,0.175,3,32,0,50,2023-06-10 05:00:00 UTC
2023-06-10,HIGHNY-23JUN10-B78.5,78-79F,78.0,79.0,between,between,0.495,0,99,0,97,2023-06-10 05:00:00 UTC
2023-06-10,HIGHNY-23JUN10-B76.5,76-77F,76.0,77.0,between,between,0.495,0,99,0,60,2023-06-10 05:00:00 UTC
2023-06-10,HIGHNY-23JUN10-B74.5,74-75F,74.0,75.0,between,between,0.05,0,10,0,16,2023-06-10 04:00:00 UTC
2023-06-10,HIGHNY-23JUN10-T74,Below 73F,,73.0,below,less,0.015,1,2,3,4,2023-06-10 01:00:00 UTC
2023-06-11,HIGHNY-23JUN11-T88,Above 89F,89.0,,above,greater,0.52,5,99,12,19,2023-06-11 02:00:00 UTC
2023-06-11,HIGHNY-23JUN11-T81,Below 80F,,80.0,below,less,0.045,1,8,12,31,2023-06-11 02:00:00 UTC
2023-06-11,HIGHNY-23JUN11-B87.5,87-88F,87.0,88.0,between,between,0.33,8,58,0,44,2023-06-11 05:00:00 UTC
2023-06-11,HIGHNY-23JUN11-B85.5,85-86F,85.0,86.0,between,between,0.41,24,58,0,80,2023-06-11 05:00:00 UTC
2023-06-11,HIGHNY-23JUN11-B83.5,83-84F,83.0,84.0,between,between,0.19,0,38,0,29,2023-06-11 03:00:00 UTC
2023-06-11,HIGHNY-23JUN11-B81.5,81-82F,81.0,82.0,between,between,0.155,3,28,0,212,2023-06-11 05:00:00 UTC
2023-06-12,HIGHNY-23JUN12-T80,Above 81F,81.0,,above,greater,0.515,3,100,0,0,2023-06-12 05:00:00 UTC
2023-06-12,HIGHNY-23JUN12-B79.5,79-80F,79.0,80.0,between,between,0.315,5,58,0,306,2023-06-12 05:00:00 UTC
2023-06-12,HIGHNY-23JUN12-B77.5,77-78F,77.0,78.0,between,between,0.32,6,58,0,319,2023-06-12 05:00:00 UTC
2023-06-12,HIGHNY-23JUN12-B75.5,75-76F,75.0,76.0,between,between,0.2,3,37,0,31,2023-06-12 05:00:00 UTC
2023-06-12,HIGHNY-23JUN12-T73,Below 72F,,72.0,below,less,0.545,9,100,0,61,2023-06-12 05:00:00 UTC
2023-06-12,HIGHNY-23JUN12-B73.5,73-74F,73.0,74.0,between,between,0.39,20,58,0,13,2023-06-12 05:00:00 UTC
2023-06-13,HIGHNY-23JUN13-T83,Above 84F,84.0,,above,greater,0.5,0,100,0,367,2023-06-13 05:00:00 UTC
2023-06-13,HIGHNY-23JUN13-B82.5,82-83F,82.0,83.0,between,between,0.18,0,36,0,360,2023-06-13 05:00:00 UTC
2023-06-13,HIGHNY-23JUN13-B80.5,80-81F,80.0,81.0,between,between,0.39,20,58,0,57,2023-06-13 05:00:00 UTC
2023-06-13,HIGHNY-23JUN13-B78.5,78-79F,78.0,79.0,between,between,0.355,13,58,0,181,2023-06-13 05:00:00 UTC
2023-06-13,HIGHNY-23JUN13-B76.5,76-77F,76.0,77.0,between,between,0.05,0,10,10,15,2023-06-13 03:00:00 UTC
2023-06-13,HIGHNY-23JUN13-T76,Below 75F,,75.0,below,less,0.04,1,7,0,0,2023-06-13 02:00:00 UTC
2023-06-14,HIGHNY-23JUN14-T79,Above 80F,80.0,,above,greater,0.52,4,100,0,1006,2023-06-14 05:00:00 UTC
2023-06-14,HIGHNY-23JUN14-T72,Below 71F,,71.0,below,less,0.035,0,7,7,7,2023-06-14 02:00:00 UTC
2023-06-14,HIGHNY-23JUN14-B78.5,78-79F,78.0,79.0,between,between,0.575,16,99,0,513,2023-06-14 05:00:00 UTC
2023-06-14,HIGHNY-23JUN14-B76.5,76-77F,76.0,77.0,between,between,0.16,0,32,0,15,2023-06-14 05:00:00 UTC
2023-06-14,HIGHNY-23JUN14-B74.5,74-75F,74.0,75.0,between,between,0.5,0,100,0,5,2023-06-14 05:00:00 UTC
2023-06-14,HIGHNY-23JUN14-B72.5,72-73F,72.0,73.0,between,between,0.515,3,100,0,19,2023-06-14 04:00:00 UTC
2023-06-15,HIGHNY-23JUN15-T84,Above 85F,85.0,,above,greater,0.495,0,99,0,2,2023-06-15 04:00:00 UTC
2023-06-15,HIGHNY-23JUN15-T77,Below 76F,,76.0,below,less,0.5,1,99,0,17,2023-06-15 04:00:00 UTC
2023-06-15,HIGHNY-23JUN15-B83.5,83-84F,83.0,84.0,between,between,0.29,0,58,0,7,2023-06-15 05:00:00 UTC
2023-06-15,HIGHNY-23JUN15-B81.5,81-82F,81.0,82.0,between,between,0.305,3,58,0,0,2023-06-15 05:00:00 UTC
2023-06-15,HIGHNY-23JUN15-B79.5,79-80F,79.0,80.0,between,between,0.42,26,58,0,129,2023-06-15 05:00:00 UTC
2023-06-15,HIGHNY-23JUN15-B77.5,77-78F,77.0,78.0,between,between,0.35,12,58,0,134,2023-06-15 05:00:00 UTC
2023-06-16,HIGHNY-23JUN16-T81,Above 82F,82.0,,above,greater,0.53,7,99,0,5,2023-06-16 02:00:00 UTC
2023-06-16,HIGHNY-23JUN16-B80.5,80-81F,80.0,81.0,between,between,0.245,22,27,0,450,2023-06-16 01:00:00 UTC
2023-06-16,HIGHNY-23JUN16-B78.5,78-79F,78.0,79.0,between,between,0.39,34,44,0,78,2023-06-16 03:00:00 UTC
2023-06-16,HIGHNY-23JUN16-B76.5,76-77F,76.0,77.0,between,between,0.245,23,26,0,106,2023-06-16 02:00:00 UTC
2023-06-16,HIGHNY-23JUN16-B74.5,74-75F,74.0,75.0,between,between,0.535,7,100,0,68,2023-06-16 02:00:00 UTC
2023-06-16,HIGHNY-23JUN16-T74,Below 73F,,73.0,below,less,0.015,0,3,0,0,2023-06-15 22:00:00 UTC
2023-06-17,HIGHNY-23JUN17-T78,Above 79F,79.0,,above,greater,0.65,30,100,0,455,2023-06-17 05:00:00 UTC
2023-06-17,HIGHNY-23JUN17-B77.5,77-78F,77.0,78.0,between,between,0.42,26,58,0,29,2023-06-17 05:00:00 UTC
2023-06-17,HIGHNY-23JUN17-B75.5,75-76F,75.0,76.0,between,between,0.305,3,58,0,243,2023-06-17 05:00:00 UTC
2023-06-17,HIGHNY-23JUN17-B73.5,73-74F,73.0,74.0,between,between,0.17,0,34,0,482,2023-06-17 05:00:00 UTC
2023-06-17,HIGHNY-23JUN17-B71.5,71-72F,71.0,72.0,between,between,0.06,0,12,0,0,2023-06-17 01:00:00 UTC
2023-06-17,HIGHNY-23JUN17-T71,Below 70F,,70.0,below,less,,,,,,
2023-06-18,HIGHNY-23JUN18-T83,Above 84F,84.0,,above,greater,0.515,3,100,0,13,2023-06-18 02:00:00 UTC
2023-06-18,HIGHNY-23JUN18-B82.5,82-83F,82.0,83.0,between,between,0.365,15,58,0,115,2023-06-18 03:00:00 UTC
2023-06-18,HIGHNY-23JUN18-B80.5,80-81F,80.0,81.0,between,between,0.305,21,40,0,148,2023-06-18 03:00:00 UTC
2023-06-18,HIGHNY-23JUN18-B78.5,78-79F,78.0,79.0,between,between,0.105,3,18,0,42,2023-06-18 03:00:00 UTC
2023-06-18,HIGHNY-23JUN18-B76.5,76-77F,76.0,77.0,between,between,,,,,,
2023-06-18,HIGHNY-23JUN18-T76,Below 75F,,75.0,below,less,,,,,,
2023-06-19,HIGHNY-23JUN19-T85,Above 86F,86.0,,above,greater,0.495,0,99,0,0,2023-06-19 03:00:00 UTC
2023-06-19,HIGHNY-23JUN19-B84.5,84-85F,84.0,85.0,between,between,0.045,0,9,0,31,2023-06-19 00:00:00 UTC
2023-06-19,HIGHNY-23JUN19-B82.5,82-83F,82.0,83.0,between,between,0.305,3,58,0,234,2023-06-19 05:00:00 UTC
2023-06-19,HIGHNY-23JUN19-T78,Below 77F,,77.0,below,less,0.545,9,100,0,99,2023-06-19 05:00:00 UTC
2023-06-19,HIGHNY-23JUN19-B80.5,80-81F,80.0,81.0,between,between,0.415,25,58,0,194,2023-06-19 05:00:00 UTC
2023-06-19,HIGHNY-23JUN19-B78.5,78-79F,78.0,79.0,between,between,0.4,22,58,0,278,2023-06-19 05:00:00 UTC
2023-06-20,HIGHNY-23JUN20-T80,Above 81F,81.0,,above,greater,0.5,0,100,0,0,2023-06-20 05:00:00 UTC
2023-06-20,HIGHNY-23JUN20-T73,Below 72F,,72.0,below,less,0.055,3,8,0,0,2023-06-20 03:00:00 UTC
2023-06-20,HIGHNY-23JUN20-B79.5,79-80F,79.0,80.0,between,between,0.31,5,57,0,137,2023-06-20 04:00:00 UTC
2023-06-20,HIGHNY-23JUN20-B77.5,77-78F,77.0,78.0,between,between,0.43,28,58,0,140,2023-06-20 05:00:00 UTC
2023-06-20,HIGHNY-23JUN20-B75.5,75-76F,75.0,76.0,between,between,0.3,21,39,0,172,2023-06-20 05:00:00 UTC
2023-06-20,HIGHNY-23JUN20-B73.5,73-74F,73.0,74.0,between,between,0.365,15,58,0,139,2023-06-20 05:00:00 UTC
2023-06-21,HIGHNY-23JUN21-T76,Above 77F,77.0,,above,greater,0.185,3,34,0,200,2023-06-21 05:00:00 UTC
2023-06-21,HIGHNY-23JUN21-B75.5,75-76F,75.0,76.0,between,between,0.345,11,58,0,655,2023-06-21 05:00:00 UTC
2023-06-21,HIGHNY-23JUN21-B73.5,73-74F,73.0,74.0,between,between,0.43,28,58,0,197,2023-06-21 05:00:00 UTC
2023-06-21,HIGHNY-23JUN21-B71.5,71-72F,71.0,72.0,between,between,0.29,0,58,0,15,2023-06-21 05:00:00 UTC
2023-06-21,HIGHNY-23JUN21-B69.5,69-70F,69.0,70.0,between,between,0.29,0,58,0,195,2023-06-21 05:00:00 UTC
2023-06-21,HIGHNY-23JUN21-T69,Below 68F,,68.0,below,less,0.01,0,2,13,22,2023-06-21 02:00:00 UTC
2023-06-22,HIGHNY-23JUN22-T71,Above 72F,72.0,,above,greater,0.495,0,99,0,0,2023-06-22 04:00:00 UTC
2023-06-22,HIGHNY-23JUN22-B70.5,70-71F,70.0,71.0,between,between,0.49,1,97,0,0,2023-06-22 04:00:00 UTC
2023-06-22,HIGHNY-23JUN22-B68.5,68-69F,68.0,69.0,between,between,0.55,11,99,0,84,2023-06-22 04:00:00 UTC
2023-06-22,HIGHNY-23JUN22-B66.5,66-67F,66.0,67.0,between,between,0.575,15,100,0,152,2023-06-22 05:00:00 UTC
2023-06-22,HIGHNY-23JUN22-B64.5,64-65F,64.0,65.0,between,between,0.5,0,100,0,15,2023-06-22 05:00:00 UTC
2023-06-22,HIGHNY-23JUN22-T64,Below 63F,,63.0,below,less,0.085,0,17,0,292,2023-06-22 05:00:00 UTC
2023-06-23,HIGHNY-23JUN23-T80,Above 81F,81.0,,above,greater,0.51,3,99,0,0,2023-06-23 02:00:00 UTC
2023-06-23,HIGHNY-23JUN23-B79.5,79-80F,79.0,80.0,between,between,0.335,9,58,0,476,2023-06-23 05:00:00 UTC
2023-06-23,HIGHNY-23JUN23-B77.5,77-78F,77.0,78.0,between,between,0.215,0,43,0,25,2023-06-23 04:00:00 UTC
2023-06-23,HIGHNY-23JUN23-B75.5,75-76F,75.0,76.0,between,between,0.305,3,58,0,82,2023-06-23 04:00:00 UTC
2023-06-23,HIGHNY-23JUN23-B73.5,73-74F,73.0,74.0,between,between,0.32,6,58,0,24,2023-06-23 04:00:00 UTC
2023-06-23,HIGHNY-23JUN23-T73,Below 72F,,72.0,below,less,0.05,2,8,0,0,2023-06-23 00:00:00 UTC
2023-06-24,HIGHNY-23JUN24-T84,Above 85F,85.0,,above,greater,0.17,3,31,0,6,2023-06-24 05:00:00 UTC
2023-06-24,HIGHNY-23JUN24-B83.5,83-84F,83.0,84.0,between,between,0.2,6,34,0,6,2023-06-24 05:00:00 UTC
2023-06-24,HIGHNY-23JUN24-B81.5,81-82F,81.0,82.0,between,between,0.27,17,37,0,198,2023-06-24 05:00:00 UTC
2023-06-24,HIGHNY-23JUN24-B79.5,79-80F,79.0,80.0,between,between,0.4,22,58,0,27,2023-06-24 05:00:00 UTC
2023-06-24,HIGHNY-23JUN24-B77.5,77-78F,77.0,78.0,between,between,0.19,11,27,0,30,2023-06-24 05:00:00 UTC
2023-06-24,HIGHNY-23JUN24-T77,Below 76F,,76.0,below,less,0.485,0,97,0,19,2023-06-24 04:00:00 UTC
2023-06-25,HIGHNY-23JUN25-T88,Above 89F,89.0,,above,greater,0.45,0,90,0,0,2023-06-25 02:00:00 UTC
2023-06-25,HIGHNY-23JUN25-T81,Below 80F,,80.0,below,less,0.21,10,32,0,8,2023-06-25 05:00:00 UTC
2023-06-25,HIGHNY-23JUN25-B87.5,87-88F,87.0,88.0,between,between,0.28,3,53,0,0,2023-06-25 02:00:00 UTC
2023-06-25,HIGHNY-23JUN25-B85.5,85-86F,85.0,86.0,between,between,0.3,5,55,0,406,2023-06-25 05:00:00 UTC
2023-06-25,HIGHNY-23JUN25-B83.5,83-84F,83.0,84.0,between,between,0.335,33,34,1,75,2023-06-25 02:00:00 UTC
2023-06-25,HIGHNY-23JUN25-B81.5,81-82F,81.0,82.0,between,between,0.39,23,55,0,15,2023-06-25 04:00:00 UTC
2023-06-26,HIGHNY-23JUN26-T82,Above 83F,83.0,,above,greater,0.5,10,90,0,269,2023-06-26 05:00:00 UTC
2023-06-26,HIGHNY-23JUN26-T75,Below 74F,,74.0,below,less,0.045,0,9,0,0,2023-06-26 02:00:00 UTC
2023-06-26,HIGHNY-23JUN26-B81.5,81-82F,81.0,82.0,between,between,0.305,3,58,0,0,2023-06-26 05:00:00 UTC
2023-06-26,HIGHNY-23JUN26-B79.5,79-80F,79.0,80.0,between,between,0.25,0,50,0,10,2023-06-26 05:00:00 UTC
2023-06-26,HIGHNY-23JUN26-B77.5,77-78F,77.0,78.0,between,between,0.125,0,25,0,20,2023-06-26 05:00:00 UTC
2023-06-26,HIGHNY-23JUN26-B75.5,75-76F,75.0,76.0,between,between,0.24,0,48,0,0,2023-06-26 05:00:00 UTC
2023-06-27,HIGHNY-23JUN27-T82,Above 83F,83.0,,above,greater,0.075,0,15,0,266,2023-06-27 05:00:00 UTC
2023-06-27,HIGHNY-23JUN27-B81.5,81-82F,81.0,82.0,between,between,0.27,7,47,0,259,2023-06-27 05:00:00 UTC
2023-06-27,HIGHNY-23JUN27-B79.5,79-80F,79.0,80.0,between,between,0.335,17,50,0,486,2023-06-27 05:00:00 UTC
2023-06-27,HIGHNY-23JUN27-B77.5,77-78F,77.0,78.0,between,between,0.265,3,50,0,259,2023-06-27 05:00:00 UTC
2023-06-27,HIGHNY-23JUN27-B75.5,75-76F,75.0,76.0,between,between,0.25,0,50,0,330,2023-06-27 05:00:00 UTC
2023-06-27,HIGHNY-23JUN27-T75,Below 74F,,74.0,below,less,0.495,0,99,18,259,2023-06-27 03:00:00 UTC
2023-06-28,HIGHNY-23JUN28-T84,Above 85F,85.0,,above,greater,0.495,0,99,0,0,2023-06-28 04:00:00 UTC
2023-06-28,HIGHNY-23JUN28-B83.5,83-84F,83.0,84.0,between,between,0.265,3,50,0,390,2023-06-28 05:00:00 UTC
2023-06-28,HIGHNY-23JUN28-B81.5,81-82F,81.0,82.0,between,between,0.275,5,50,0,273,2023-06-28 05:00:00 UTC
2023-06-28,HIGHNY-23JUN28-B79.5,79-80F,79.0,80.0,between,between,0.265,3,50,0,10,2023-06-28 05:00:00 UTC
2023-06-28,HIGHNY-23JUN28-B77.5,77-78F,77.0,78.0,between,between,0.25,0,50,0,18,2023-06-28 05:00:00 UTC
2023-06-28,HIGHNY-23JUN28-T77,Below 76F,,76.0,below,less,,,,,,
2023-06-29,HIGHNY-23JUN29-T87,Above 88F,88.0,,above,greater,0.5,1,99,833,845,2023-06-29 04:00:00 UTC
2023-06-29,HIGHNY-23JUN29-B86.5,86-87F,86.0,87.0,between,between,0.325,15,50,0,405,2023-06-29 05:00:00 UTC
2023-06-29,HIGHNY-23JUN29-B84.5,84-85F,84.0,85.0,between,between,0.265,3,50,0,140,2023-06-29 05:00:00 UTC
2023-06-29,HIGHNY-23JUN29-B82.5,82-83F,82.0,83.0,between,between,0.195,0,39,0,419,2023-06-29 05:00:00 UTC
2023-06-29,HIGHNY-23JUN29-B80.5,80-81F,80.0,81.0,between,between,0.075,0,15,0,200,2023-06-29 05:00:00 UTC
2023-06-29,HIGHNY-23JUN29-T80,Below 79F,,79.0,below,less,0.045,0,9,12,12,2023-06-29 04:00:00 UTC
2023-06-30,HIGHNY-23JUN30-T88,Above 89F,89.0,,above,greater,0.495,0,99,0,0,2023-06-30 02:00:00 UTC
2023-06-30,HIGHNY-23JUN30-B87.5,87-88F,87.0,88.0,between,between,0.145,11,18,0,10,2023-06-30 03:00:00 UTC
2023-06-30,HIGHNY-23JUN30-B85.5,85-86F,85.0,86.0,between,between,0.41,32,50,0,28,2023-06-30 03:00:00 UTC
2023-06-30,HIGHNY-23JUN30-B83.5,83-84F,83.0,84.0,between,between,0.405,31,50,0,35,2023-06-30 03:00:00 UTC
2023-06-30,HIGHNY-23JUN30-T81,Below 80F,,80.0,below,less,,,,,,
2023-06-30,HIGHNY-23JUN30-B81.5,81-82F,81.0,82.0,between,between,0.145,11,18,0,0,2023-06-30 04:00:00 UTC
2023-07-01,HIGHNY-23JUL01-T86,Above 87F,87.0,,above,greater,0.5,0,100,0,0,2023-07-01 05:00:00 UTC
2023-07-01,HIGHNY-23JUL01-B85.5,85-86F,85.0,86.0,between,between,0.125,10,15,0,10,2023-07-01 04:00:00 UTC
2023-07-01,HIGHNY-23JUL01-B83.5,83-84F,83.0,84.0,between,between,0.315,28,35,0,180,2023-07-01 04:00:00 UTC
2023-07-01,HIGHNY-23JUL01-B81.5,81-82F,81.0,82.0,between,between,0.365,34,39,0,335,2023-07-01 04:00:00 UTC
2023-07-01,HIGHNY-23JUL01-T79,Below 78F,,78.0,below,less,,,,,,
2023-07-01,HIGHNY-23JUL01-B79.5,79-80F,79.0,80.0,between,between,0.165,15,18,0,379,2023-07-01 04:00:00 UTC
2023-07-02,HIGHNY-23JUL02-T83,Above 84F,84.0,,above,greater,0.52,5,99,0,0,2023-07-02 02:00:00 UTC
2023-07-02,HIGHNY-23JUL02-B82.5,82-83F,82.0,83.0,between,between,0.265,3,50,0,115,2023-07-02 03:00:00 UTC
2023-07-02,HIGHNY-23JUL02-B80.5,80-81F,80.0,81.0,between,between,0.375,25,50,0,269,2023-07-02 04:00:00 UTC
2023-07-02,HIGHNY-23JUL02-T76,Below 75F,,75.0,below,less,,,,,,
2023-07-02,HIGHNY-23JUL02-B78.5,78-79F,78.0,79.0,between,between,0.25,0,50,0,344,2023-07-02 03:00:00 UTC
2023-07-02,HIGHNY-23JUL02-B76.5,76-77F,76.0,77.0,between,between,0.075,0,15,0,355,2023-07-02 03:00:00 UTC
2023-07-03,HIGHNY-23JUL03-T91,Above 92F,92.0,,above,greater,0.55,11,99,37,164,2023-07-03 04:00:00 UTC
2023-07-03,HIGHNY-23JUL03-B90.5,90-91F,90.0,91.0,between,between,0.385,27,50,560,592,2023-07-03 04:00:00 UTC
2023-07-03,HIGHNY-23JUL03-B88.5,88-89F,88.0,89.0,between,between,0.315,28,35,171,311,2023-07-03 04:00:00 UTC
2023-07-03,HIGHNY-23JUL03-B86.5,86-87F,86.0,87.0,between,between,0.34,19,49,231,528,2023-07-03 04:00:00 UTC
2023-07-03,HIGHNY-23JUL03-B84.5,84-85F,84.0,85.0,between,between,0.085,1,16,306,669,2023-07-03 04:00:00 UTC
2023-07-03,HIGHNY-23JUL03-T84,Below 83F,,83.0,below,less,0.02,1,3,37,281,2023-07-03 04:00:00 UTC
2023-07-04,HIGHNY-23JUL04-T88,Above 89F,89.0,,above,greater,0.5,1,99,0,0,2023-07-04 04:00:00 UTC
2023-07-04,HIGHNY-23JUL04-B87.5,87-88F,87.0,88.0,between,between,0.25,1,49,0,228,2023-07-04 05:00:00 UTC
2023-07-04,HIGHNY-23JUL04-B85.5,85-86F,85.0,86.0,between,between,0.28,6,50,0,190,2023-07-04 05:00:00 UTC
2023-07-04,HIGHNY-23JUL04-T81,Below 80F,,80.0,below,less,0.05,1,9,0,0,2023-07-03 22:00:00 UTC
2023-07-04,HIGHNY-23JUL04-B83.5,83-84F,83.0,84.0,between,between,0.305,11,50,0,116,2023-07-04 05:00:00 UTC
2023-07-04,HIGHNY-23JUL04-B81.5,81-82F,81.0,82.0,between,between,0.285,7,50,0,20,2023-07-04 05:00:00 UTC
2023-07-05,HIGHNY-23JUL05-T93,Above 94F,94.0,,above,greater,0.095,4,15,0,0,2023-07-05 04:00:00 UTC
2023-07-05,HIGHNY-23JUL05-B92.5,92-93F,92.0,93.0,between,between,0.26,23,29,235,248,2023-07-05 04:00:00 UTC
2023-07-05,HIGHNY-23JUL05-B90.5,90-91F,90.0,91.0,between,between,0.35,33,37,0,23,2023-07-05 05:00:00 UTC
2023-07-05,HIGHNY-23JUL05-B88.5,88-89F,88.0,89.0,between,between,0.24,21,27,0,20,2023-07-05 05:00:00 UTC
2023-07-05,HIGHNY-23JUL05-B86.5,86-87F,86.0,87.0,between,between,0.26,0,52,0,5,2023-07-05 05:00:00 UTC
2023-07-05,HIGHNY-23JUL05-T86,Below 85F,,85.0,below,less,,,,,,
2023-07-06,HIGHNY-23JUL06-T92,Above 93F,93.0,,above,greater,0.535,7,100,0,0,2023-07-06 05:00:00 UTC
2023-07-06,HIGHNY-23JUL06-T85,Below 84F,,84.0,below,less,,,,,,
2023-07-06,HIGHNY-23JUL06-B91.5,91-92F,91.0,92.0,between,between,0.255,16,35,0,441,2023-07-06 04:00:00 UTC
2023-07-06,HIGHNY-23JUL06-B89.5,89-90F,89.0,90.0,between,between,0.28,4,52,0,160,2023-07-06 05:00:00 UTC
2023-07-06,HIGHNY-23JUL06-B87.5,87-88F,87.0,88.0,between,between,0.28,22,34,0,128,2023-07-06 04:00:00 UTC
2023-07-06,HIGHNY-23JUL06-B85.5,85-86F,85.0,86.0,between,between,0.105,6,15,0,16,2023-07-06 04:00:00 UTC
2023-07-07,HIGHNY-23JUL07-T89,Above 90F,90.0,,above,greater,0.525,5,100,0,0,2023-07-07 02:00:00 UTC
2023-07-07,HIGHNY-23JUL07-B88.5,88-89F,88.0,89.0,between,between,0.36,20,52,0,519,2023-07-07 04:00:00 UTC
2023-07-07,HIGHNY-23JUL07-B86.5,86-87F,86.0,87.0,between,between,0.4,28,52,0,119,2023-07-07 04:00:00 UTC
2023-07-07,HIGHNY-23JUL07-B84.5,84-85F,84.0,85.0,between,between,0.26,0,52,0,120,2023-07-07 04:00:00 UTC
2023-07-07,HIGHNY-23JUL07-B82.5,82-83F,82.0,83.0,between,between,0.26,0,52,0,0,2023-07-07 05:00:00 UTC
