date,ticker,bucket,threshold_low,threshold_high,direction,strike_type,presettlement_prob,bid_cents,ask_cents,volume,open_interest,snapshot_time_utc
2023-05-11,HIGHAUS--23MAY11-T84,Below 84F,nan,84.0,below,less,0.045,0,9,0,213,2023-05-11 03:00:00 UTC
2023-05-11,HIGHAUS--23MAY11-B84.5,84-86F,84.0,86.0,between,between,0.05,0,10,0,0,2023-05-11 03:00:00 UTC
2023-05-11,HIGHAUS--23MAY11-B86.5,86-88F,86.0,88.0,between,between,0.265,3,50,0,0,2023-05-11 04:00:00 UTC
2023-05-11,HIGHAUS--23MAY11-B88.5,88-90F,88.0,90.0,between,between,0.43,22,64,0,0,2023-05-11 02:00:00 UTC
2023-05-11,HIGHAUS--23MAY11-B90.5,90-92F,90.0,92.0,between,between,0.59,53,65,10,10,2023-05-11 02:00:00 UTC
2023-05-11,HIGHAUS--23MAY11-T91,Above 91F,91.0,nan,above,greater,0.115,0,23,0,0,2023-05-11 04:00:00 UTC
2023-05-12,HIGHAUS-23MAY12-T85,Below 85F,nan,85.0,below,less,0.445,0,89,0,0,2023-05-11 23:00:00 UTC
2023-05-12,HIGHAUS-23MAY12-B87.5,87-89F,87.0,89.0,between,between,0.305,3,58,0,0,2023-05-11 22:00:00 UTC
2023-05-12,HIGHAUS-23MAY12-T92,Above 92F,92.0,nan,above,greater,0.445,0,89,0,0,2023-05-11 23:00:00 UTC
2023-05-13,HIGHAUS-23MAY13-T76,Below 76F,nan,76.0,below,less,0.51,3,99,0,0,2023-05-13 03:00:00 UTC
2023-05-13,HIGHAUS-23MAY13-B76.5,76-78F,76.0,78.0,between,between,0.315,5,58,0,0,2023-05-13 03:00:00 UTC
2023-05-13,HIGHAUS-23MAY13-B78.5,78-80F,78.0,80.0,between,between,0.29,0,58,0,0,2023-05-13 03:00:00 UTC
2023-05-13,HIGHAUS-23MAY13-B80.5,80-82F,80.0,82.0,between,between,0.305,3,58,0,0,2023-05-13 03:00:00 UTC
2023-05-13,HIGHAUS-23MAY13-B82.5,82-84F,82.0,84.0,between,between,0.29,0,58,0,0,2023-05-13 03:00:00 UTC
2023-05-13,HIGHAUS-23MAY13-T83,Above 83F,83.0,nan,above,greater,0.495,0,99,0,0,2023-05-13 04:00:00 UTC
2023-05-14,HIGHAUS-23MAY14-B75.5,75-77F,75.0,77.0,between,between,0.28,0,56,0,0,2023-05-14 02:00:00 UTC
2023-05-14,HIGHAUS-23MAY14-T75,Below 75F,nan,75.0,below,less,0.47,0,94,0,0,2023-05-14 02:00:00 UTC
2023-05-14,HIGHAUS-23MAY14-B77.5,77-79F,77.0,79.0,between,between,0.285,0,57,0,0,2023-05-14 02:00:00 UTC
2023-05-14,HIGHAUS-23MAY14-B79.5,79-81F,79.0,81.0,between,between,0.55,52,58,0,8,2023-05-14 01:00:00 UTC
2023-05-14,HIGHAUS-23MAY14-B81.5,81-83F,81.0,83.0,between,between,0.3,3,57,0,0,2023-05-14 01:00:00 UTC
2023-05-14,HIGHAUS-23MAY14-T82,Above 82F,82.0,nan,above,greater,0.5,0,100,0,0,2023-05-13 23:00:00 UTC
2023-05-15,HIGHAUS-23MAY15-T79,Below 79F,nan,79.0,below,less,0.215,0,43,0,0,2023-05-15 01:00:00 UTC
2023-05-15,HIGHAUS-23MAY15-B79.5,79-81F,79.0,81.0,between,between,0.23,3,43,0,0,2023-05-15 01:00:00 UTC
2023-05-15,HIGHAUS-23MAY15-B81.5,81-83F,81.0,83.0,between,between,0.545,51,58,4,4,2023-05-14 22:00:00 UTC
2023-05-15,HIGHAUS-23MAY15-B83.5,83-85F,83.0,85.0,between,between,0.215,0,43,0,0,2023-05-15 01:00:00 UTC
2023-05-15,HIGHAUS-23MAY15-B85.5,85-87F,85.0,87.0,between,between,0.215,0,43,0,0,2023-05-15 01:00:00 UTC
2023-05-15,HIGHAUS-23MAY15-T86,Above 86F,86.0,nan,above,greater,0.215,0,43,0,0,2023-05-15 01:00:00 UTC
2023-05-16,HIGHAUS-23MAY16-B78.5,78-80F,78.0,80.0,between,between,0.145,0,29,0,0,2023-05-16 02:00:00 UTC
2023-05-16,HIGHAUS-23MAY16-B80.5,80-82F,80.0,82.0,between,between,0.43,28,58,15,15,2023-05-16 02:00:00 UTC
2023-05-16,HIGHAUS-23MAY16-B82.5,82-84F,82.0,84.0,between,between,0.16,3,29,0,0,2023-05-16 02:00:00 UTC
2023-05-16,HIGHAUS-23MAY16-B84.5,84-86F,84.0,86.0,between,between,0.29,0,58,15,15,2023-05-16 02:00:00 UTC
2023-05-16,HIGHAUS-23MAY16-T85,Above 85F,85.0,nan,above,greater,0.145,0,29,0,0,2023-05-16 02:00:00 UTC
2023-05-17,HIGHAUS-23MAY17-B83.5,83-85F,83.0,85.0,between,between,0.635,60,67,0,150,2023-05-17 04:00:00 UTC
2023-05-17,HIGHAUS-23MAY17-B85.5,85-87F,85.0,87.0,between,between,0.3,3,57,0,13,2023-05-17 04:00:00 UTC
2023-05-17,HIGHAUS-23MAY17-B87.5,87-89F,87.0,89.0,between,between,0.285,0,57,0,0,2023-05-17 04:00:00 UTC
2023-05-18,HIGHAUS-23MAY18-B85.5,85-87F,85.0,87.0,between,between,0.04,0,8,9,9,2023-05-18 04:00:00 UTC
2023-05-18,HIGHAUS-23MAY18-T85,Below 85F,nan,85.0,below,less,0.16,2,30,6,21,2023-05-18 04:00:00 UTC
2023-05-18,HIGHAUS-23MAY18-B87.5,87-89F,87.0,89.0,between,between,0.085,3,14,8,107,2023-05-18 04:00:00 UTC
2023-05-18,HIGHAUS-23MAY18-B89.5,89-91F,89.0,91.0,between,between,0.355,31,40,10,10,2023-05-18 04:00:00 UTC
2023-05-18,HIGHAUS-23MAY18-B91.5,91-93F,91.0,93.0,between,between,0.295,9,50,5,25,2023-05-18 04:00:00 UTC
2023-05-18,HIGHAUS-23MAY18-T92,Above 92F,92.0,nan,above,greater,0.255,1,50,10,10,2023-05-18 04:00:00 UTC
2023-05-19,HIGHAUS-23MAY19-B87.5,87-89F,87.0,89.0,between,between,0.305,14,47,0,0,2023-05-19 01:00:00 UTC
2023-05-19,HIGHAUS-23MAY19-T87,Below 87F,nan,87.0,below,less,0.495,0,99,0,16,2023-05-19 00:00:00 UTC
2023-05-19,HIGHAUS-23MAY19-B89.5,89-91F,89.0,91.0,between,between,0.305,20,41,0,0,2023-05-19 01:00:00 UTC
2023-05-19,HIGHAUS-23MAY19-B91.5,91-93F,91.0,93.0,between,between,0.285,13,44,0,0,2023-05-19 01:00:00 UTC
2023-05-19,HIGHAUS-23MAY19-B93.5,93-95F,93.0,95.0,between,between,0.255,6,45,0,0,2023-05-19 01:00:00 UTC
2023-05-19,HIGHAUS-23MAY19-T94,Above 94F,94.0,nan,above,greater,0.075,2,13,0,0,2023-05-19 01:00:00 UTC
2023-05-20,HIGHAUS-23MAY20-B79.5,79-81F,79.0,81.0,between,between,0.19,8,30,0,0,2023-05-20 02:00:00 UTC
2023-05-20,HIGHAUS-23MAY20-B81.5,81-83F,81.0,83.0,between,between,0.275,15,40,0,0,2023-05-20 02:00:00 UTC
2023-05-20,HIGHAUS-23MAY20-B83.5,83-85F,83.0,85.0,between,between,0.3,3,57,11,21,2023-05-20 03:00:00 UTC
2023-05-20,HIGHAUS-23MAY20-B85.5,85-87F,85.0,87.0,between,between,0.19,0,38,2,2,2023-05-20 02:00:00 UTC
2023-05-20,HIGHAUS-23MAY20-T86,Above 86F,86.0,nan,above,greater,0.15,0,30,3,3,2023-05-20 02:00:00 UTC
2023-05-21,HIGHAUS-23MAY21-B74.5,74-76F,74.0,76.0,between,between,0.29,9,49,0,0,2023-05-21 00:00:00 UTC
2023-05-21,HIGHAUS-23MAY21-B76.5,76-78F,76.0,78.0,between,between,0.25,8,42,0,0,2023-05-21 00:00:00 UTC
2023-05-21,HIGHAUS-23MAY21-B78.5,78-80F,78.0,80.0,between,between,0.25,10,40,0,0,2023-05-21 00:00:00 UTC
2023-05-21,HIGHAUS-23MAY21-B80.5,80-82F,80.0,82.0,between,between,0.22,6,38,0,0,2023-05-21 00:00:00 UTC
2023-05-21,HIGHAUS-23MAY21-T81,Above 81F,81.0,nan,above,greater,0.275,7,48,0,0,2023-05-21 00:00:00 UTC
2023-05-22,HIGHAUS-23MAY22-B83.5,83-85F,83.0,85.0,between,between,0.335,20,47,0,0,2023-05-21 23:00:00 UTC
2023-05-22,HIGHAUS-23MAY22-T83,Below 83F,nan,83.0,below,less,0.015,0,3,7,7,2023-05-21 23:00:00 UTC
2023-05-22,HIGHAUS-23MAY22-B85.5,85-87F,85.0,87.0,between,between,0.37,24,50,0,0,2023-05-21 23:00:00 UTC
2023-05-22,HIGHAUS-23MAY22-B87.5,87-89F,87.0,89.0,between,between,0.285,10,47,0,0,2023-05-21 23:00:00 UTC
2023-05-22,HIGHAUS-23MAY22-B89.5,89-91F,89.0,91.0,between,between,0.285,0,57,0,8,2023-05-22 04:00:00 UTC
2023-05-22,HIGHAUS-23MAY22-T90,Above 90F,90.0,nan,above,greater,0.495,0,99,0,0,2023-05-22 04:00:00 UTC
2023-05-23,HIGHAUS-23MAY23-B85.5,85-87F,85.0,87.0,between,between,0.195,11,28,0,0,2023-05-22 23:00:00 UTC
2023-05-23,HIGHAUS-23MAY23-T85,Below 85F,nan,85.0,below,less,0.5,0,100,0,16,2023-05-23 04:00:00 UTC
2023-05-23,HIGHAUS-23MAY23-B87.5,87-89F,87.0,89.0,between,between,0.28,18,38,0,0,2023-05-22 23:00:00 UTC
2023-05-23,HIGHAUS-23MAY23-B89.5,89-91F,89.0,91.0,between,between,0.325,25,40,10,10,2023-05-22 23:00:00 UTC
2023-05-23,HIGHAUS-23MAY23-B91.5,91-93F,91.0,93.0,between,between,0.2,9,31,0,0,2023-05-22 23:00:00 UTC
2023-05-23,HIGHAUS-23MAY23-T92,Above 92F,92.0,nan,above,greater,0.1,4,16,0,0,2023-05-22 23:00:00 UTC
2023-05-24,HIGHAUS-23MAY24-B84.5,84-86F,84.0,86.0,between,between,0.15,13,17,6,156,2023-05-24 02:00:00 UTC
2023-05-24,HIGHAUS-23MAY24-T84,Below 84F,nan,84.0,below,less,0.5,0,100,16,16,2023-05-24 02:00:00 UTC
2023-05-24,HIGHAUS-23MAY24-B86.5,86-88F,86.0,88.0,between,between,0.325,31,34,0,1,2023-05-24 02:00:00 UTC
2023-05-24,HIGHAUS-23MAY24-B88.5,88-90F,88.0,90.0,between,between,0.3,28,32,15,16,2023-05-23 23:00:00 UTC
2023-05-24,HIGHAUS-23MAY24-B90.5,90-92F,90.0,92.0,between,between,0.105,9,12,120,120,2023-05-24 02:00:00 UTC
2023-05-24,HIGHAUS-23MAY24-T91,Above 91F,91.0,nan,above,greater,0.495,0,99,0,6,2023-05-24 03:00:00 UTC
2023-05-25,HIGHAUS-23MAY25-B83.5,83-85F,83.0,85.0,between,between,0.07,6,8,0,48,2023-05-25 03:00:00 UTC
2023-05-25,HIGHAUS-23MAY25-T83,Below 83F,nan,83.0,below,less,0.345,0,69,0,16,2023-05-25 02:00:00 UTC
2023-05-25,HIGHAUS-23MAY25-B85.5,85-87F,85.0,87.0,between,between,0.2,18,22,2,5,2023-05-25 00:00:00 UTC
2023-05-25,HIGHAUS-23MAY25-B87.5,87-89F,87.0,89.0,between,between,0.265,25,28,0,2,2023-05-25 00:00:00 UTC
2023-05-25,HIGHAUS-23MAY25-B89.5,89-91F,89.0,91.0,between,between,0.245,23,26,10,10,2023-05-25 01:00:00 UTC
2023-05-25,HIGHAUS-23MAY25-T90,Above 90F,90.0,nan,above,greater,0.16,15,17,0,3,2023-05-25 03:00:00 UTC
2023-05-26,HIGHAUS-23MAY26-B85.5,85-87F,85.0,87.0,between,between,0.16,14,18,12,14,2023-05-25 23:00:00 UTC
2023-05-26,HIGHAUS-23MAY26-T85,Below 85F,nan,85.0,below,less,0.495,0,99,0,14,2023-05-26 00:00:00 UTC
2023-05-26,HIGHAUS-23MAY26-B87.5,87-89F,87.0,89.0,between,between,0.295,27,32,0,2,2023-05-25 22:00:00 UTC
2023-05-26,HIGHAUS-23MAY26-B89.5,89-91F,89.0,91.0,between,between,0.29,27,31,7,11,2023-05-25 23:00:00 UTC
2023-05-26,HIGHAUS-23MAY26-B91.5,91-93F,91.0,93.0,between,between,0.155,14,17,0,6,2023-05-25 22:00:00 UTC
2023-05-26,HIGHAUS-23MAY26-T92,Above 92F,92.0,nan,above,greater,0.495,0,99,0,4,2023-05-26 00:00:00 UTC
2023-05-27,HIGHAUS-23MAY27-T84,Below 84F,nan,84.0,below,less,0.075,6,9,0,0,2023-05-26 23:00:00 UTC
2023-05-27,HIGHAUS-23MAY27-B84.5,84-86F,84.0,86.0,between,between,0.095,8,11,16,25,2023-05-26 23:00:00 UTC
2023-05-27,HIGHAUS-23MAY27-B86.5,86-88F,86.0,88.0,between,between,0.235,22,25,5,12,2023-05-26 23:00:00 UTC
2023-05-27,HIGHAUS-23MAY27-B88.5,88-90F,88.0,90.0,between,between,0.3,28,32,4,15,2023-05-26 23:00:00 UTC
2023-05-27,HIGHAUS-23MAY27-T91,Above 91F,91.0,nan,above,greater,0.145,14,15,8,180,2023-05-26 22:00:00 UTC
2023-05-28,HIGHAUS-23MAY28-B82.5,82-84F,82.0,84.0,between,between,0.135,13,14,11,11,2023-05-28 02:00:00 UTC
2023-05-28,HIGHAUS-23MAY28-B84.5,84-86F,84.0,86.0,between,between,0.28,27,29,5,5,2023-05-28 02:00:00 UTC
2023-05-28,HIGHAUS-23MAY28-B86.5,86-88F,86.0,88.0,between,between,0.305,28,33,0,15,2023-05-27 22:00:00 UTC
2023-05-28,HIGHAUS-23MAY28-B88.5,88-90F,88.0,90.0,between,between,0.17,15,19,134,134,2023-05-28 02:00:00 UTC
2023-05-28,HIGHAUS-23MAY28-T89,Above 89F,89.0,nan,above,greater,0.055,4,7,110,117,2023-05-28 02:00:00 UTC
2023-05-29,HIGHAUS-23MAY29-B78.5,78-80F,78.0,80.0,between,between,0.445,0,89,0,0,2023-05-29 01:00:00 UTC
2023-05-29,HIGHAUS-23MAY29-B80.5,80-82F,80.0,82.0,between,between,0.495,0,99,0,0,2023-05-29 04:00:00 UTC
2023-05-29,HIGHAUS-23MAY29-B82.5,82-84F,82.0,84.0,between,between,0.495,0,99,0,0,2023-05-29 04:00:00 UTC
2023-05-29,HIGHAUS-23MAY29-B84.5,84-86F,84.0,86.0,between,between,0.495,0,99,0,60,2023-05-29 04:00:00 UTC
2023-05-29,HIGHAUS-23MAY29-T85,Above 85F,85.0,nan,above,greater,0.51,2,100,0,0,2023-05-29 02:00:00 UTC
2023-05-30,HIGHAUS-23MAY30-T85,Below 85F,nan,85.0,below,less,0.025,0,5,7,7,2023-05-30 02:00:00 UTC
2023-05-30,HIGHAUS-23MAY30-B85.5,85-87F,85.0,87.0,between,between,0.09,7,11,8,8,2023-05-30 02:00:00 UTC
2023-05-30,HIGHAUS-23MAY30-B87.5,87-89F,87.0,89.0,between,between,0.24,22,26,2,2,2023-05-30 02:00:00 UTC
2023-05-30,HIGHAUS-23MAY30-B89.5,89-91F,89.0,91.0,between,between,0.325,31,34,2,12,2023-05-30 02:00:00 UTC
2023-05-30,HIGHAUS-23MAY30-B91.5,91-93F,91.0,93.0,between,between,0.205,19,22,6,6,2023-05-30 02:00:00 UTC
2023-05-30,HIGHAUS-23MAY30-T92,Above 92F,92.0,nan,above,greater,0.12,10,14,10,344,2023-05-30 02:00:00 UTC
2023-05-31,HIGHAUS-23MAY31-B85.5,85-87F,85.0,87.0,between,between,0.075,0,15,0,0,2023-05-31 05:00:00 UTC
2023-05-31,HIGHAUS-23MAY31-B87.5,87-89F,87.0,89.0,between,between,0.275,0,55,0,0,2023-05-31 05:00:00 UTC
2023-05-31,HIGHAUS-23MAY31-B89.5,89-91F,89.0,91.0,between,between,0.28,0,56,0,123,2023-05-31 05:00:00 UTC
2023-05-31,HIGHAUS-23MAY31-B91.5,91-93F,91.0,93.0,between,between,0.28,0,56,0,66,2023-05-31 05:00:00 UTC
2023-05-31,HIGHAUS-23MAY31-T92,Above 92F,92.0,nan,above,greater,0.5,0,100,0,260,2023-05-31 05:00:00 UTC
2023-06-01,HIGHAUS-23JUN01-B85.5,85-87F,85.0,87.0,between,between,0.5,0,100,0,0,2023-06-01 05:00:00 UTC
2023-06-01,HIGHAUS-23JUN01-B87.5,87-89F,87.0,89.0,between,between,0.5,0,100,0,0,2023-06-01 05:00:00 UTC
2023-06-01,HIGHAUS-23JUN01-B89.5,89-91F,89.0,91.0,between,between,0.69,38,100,0,0,2023-06-01 03:00:00 UTC
2023-06-01,HIGHAUS-23JUN01-B91.5,91-93F,91.0,93.0,between,between,0.5,0,100,0,0,2023-06-01 05:00:00 UTC
2023-06-01,HIGHAUS-23JUN01-T92,Above 92F,92.0,nan,above,greater,0.5,0,100,0,70,2023-06-01 05:00:00 UTC
2023-06-02,HIGHAUS-23JUN02-B88.5,88-90F,88.0,90.0,between,between,0.5,0,100,0,183,2023-06-02 05:00:00 UTC
2023-06-02,HIGHAUS-23JUN02-B90.5,90-92F,90.0,92.0,between,between,0.5,0,100,0,708,2023-06-02 05:00:00 UTC
2023-06-02,HIGHAUS-23JUN02-B92.5,92-94F,92.0,94.0,between,between,0.62,24,100,0,292,2023-06-02 05:00:00 UTC
2023-06-02,HIGHAUS-23JUN02-T93,Above 93F,93.0,nan,above,greater,0.515,3,100,0,12,2023-06-02 05:00:00 UTC
2023-06-03,HIGHAUS-23JUN03-B87.5,87-89F,87.0,89.0,between,between,0.29,0,58,0,0,2023-06-03 05:00:00 UTC
2023-06-03,HIGHAUS-23JUN03-B89.5,89-91F,89.0,91.0,between,between,0.29,0,58,0,578,2023-06-03 05:00:00 UTC
2023-06-03,HIGHAUS-23JUN03-B91.5,91-93F,91.0,93.0,between,between,0.305,3,58,0,208,2023-06-03 05:00:00 UTC
2023-06-03,HIGHAUS-23JUN03-B93.5,93-95F,93.0,95.0,between,between,0.305,3,58,0,61,2023-06-03 05:00:00 UTC
2023-06-03,HIGHAUS-23JUN03-T94,Above 94F,94.0,nan,above,greater,0.5,0,100,0,151,2023-06-03 05:00:00 UTC
2023-06-04,HIGHAUS-23JUN04-B86.5,86-88F,86.0,88.0,between,between,0.29,0,58,0,78,2023-06-04 03:00:00 UTC
2023-06-04,HIGHAUS-23JUN04-T86,Below 86F,nan,86.0,below,less,0.5,0,100,0,180,2023-06-04 03:00:00 UTC
2023-06-04,HIGHAUS-23JUN04-B88.5,88-90F,88.0,90.0,between,between,0.305,3,58,0,15,2023-06-04 03:00:00 UTC
2023-06-04,HIGHAUS-23JUN04-B90.5,90-92F,90.0,92.0,between,between,0.155,12,19,0,4,2023-06-04 03:00:00 UTC
2023-06-04,HIGHAUS-23JUN04-B92.5,92-94F,92.0,94.0,between,between,0.29,0,58,0,3,2023-06-04 03:00:00 UTC
2023-06-04,HIGHAUS-23JUN04-T93,Above 93F,93.0,nan,above,greater,0.5,0,100,0,0,2023-06-04 02:00:00 UTC
2023-06-05,HIGHAUS-23JUN05-T81,Below 81F,nan,81.0,below,less,0.495,0,99,0,15,2023-06-05 04:00:00 UTC
2023-06-05,HIGHAUS-23JUN05-B81.5,81-83F,81.0,83.0,between,between,0.32,7,57,0,9,2023-06-05 04:00:00 UTC
2023-06-05,HIGHAUS-23JUN05-B83.5,83-85F,83.0,85.0,between,between,0.3,27,33,222,620,2023-06-05 04:00:00 UTC
2023-06-05,HIGHAUS-23JUN05-B85.5,85-87F,85.0,87.0,between,between,0.3,28,32,0,68,2023-06-05 04:00:00 UTC
2023-06-05,HIGHAUS-23JUN05-B87.5,87-89F,87.0,89.0,between,between,0.285,27,30,0,0,2023-06-05 04:00:00 UTC
2023-06-05,HIGHAUS-23JUN05-T88,Above 88F,88.0,nan,above,greater,0.08,6,10,0,198,2023-06-05 04:00:00 UTC
2023-06-06,HIGHAUS-23JUN06-B83.5,83-85F,83.0,85.0,between,between,0.29,0,58,0,270,2023-06-06 04:00:00 UTC
2023-06-06,HIGHAUS-23JUN06-B85.5,85-87F,85.0,87.0,between,between,0.14,12,16,0,234,2023-06-06 03:00:00 UTC
2023-06-06,HIGHAUS-23JUN06-B87.5,87-89F,87.0,89.0,between,between,0.47,45,49,0,177,2023-06-06 04:00:00 UTC
2023-06-06,HIGHAUS-23JUN06-B89.5,89-91F,89.0,91.0,between,between,0.3,28,32,0,150,2023-06-06 04:00:00 UTC
2023-06-06,HIGHAUS-23JUN06-T90,Above 90F,90.0,nan,above,greater,0.055,4,7,0,4,2023-06-06 04:00:00 UTC
2023-06-07,HIGHAUS-23JUN07-B86.5,86-88F,86.0,88.0,between,between,0.08,6,10,0,173,2023-06-07 04:00:00 UTC
2023-06-07,HIGHAUS-23JUN07-B88.5,88-90F,88.0,90.0,between,between,0.275,26,29,0,36,2023-06-07 04:00:00 UTC
2023-06-07,HIGHAUS-23JUN07-B90.5,90-92F,90.0,92.0,between,between,0.38,36,40,0,139,2023-06-07 04:00:00 UTC
2023-06-07,HIGHAUS-23JUN07-B92.5,92-94F,92.0,94.0,between,between,0.18,16,20,0,13,2023-06-07 04:00:00 UTC
2023-06-07,HIGHAUS-23JUN07-T93,Above 93F,93.0,nan,above,greater,0.065,5,8,0,100,2023-06-07 04:00:00 UTC
2023-06-08,HIGHAUS-23JUN08-B88.5,88-90F,88.0,90.0,between,between,0.29,0,58,0,7,2023-06-08 05:00:00 UTC
2023-06-08,HIGHAUS-23JUN08-T88,Below 88F,nan,88.0,below,less,0.045,0,9,0,3,2023-06-07 23:00:00 UTC
2023-06-08,HIGHAUS-23JUN08-B90.5,90-92F,90.0,92.0,between,between,0.305,3,58,0,42,2023-06-08 05:00:00 UTC
2023-06-08,HIGHAUS-23JUN08-B92.5,92-94F,92.0,94.0,between,between,0.425,27,58,0,60,2023-06-08 05:00:00 UTC
2023-06-08,HIGHAUS-23JUN08-B94.5,94-96F,94.0,96.0,between,between,0.29,0,58,0,76,2023-06-08 05:00:00 UTC
2023-06-08,HIGHAUS-23JUN08-T95,Above 95F,95.0,nan,above,greater,0.14,0,28,0,0,2023-06-08 05:00:00 UTC
2023-06-09,HIGHAUS-23JUN09-B92.5,92-94F,92.0,94.0,between,between,0.11,6,16,0,2,2023-06-09 02:00:00 UTC
2023-06-09,HIGHAUS-23JUN09-B94.5,94-96F,94.0,96.0,between,between,0.145,12,17,0,92,2023-06-09 03:00:00 UTC
2023-06-09,HIGHAUS-23JUN09-B96.5,96-98F,96.0,98.0,between,between,0.43,28,58,0,20,2023-06-09 03:00:00 UTC
2023-06-09,HIGHAUS-23JUN09-B98.5,98-100F,98.0,100.0,between,between,0.29,0,58,0,4,2023-06-09 03:00:00 UTC
2023-06-09,HIGHAUS-23JUN09-T99,Above 99F,99.0,nan,above,greater,0.5,0,100,0,45,2023-06-09 03:00:00 UTC
2023-06-10,HIGHAUS-23JUN10-B92.5,92-94F,92.0,94.0,between,between,0.5,0,100,0,368,2023-06-10 05:00:00 UTC
2023-06-10,HIGHAUS-23JUN10-T92,Below 92F,nan,92.0,below,less,0.045,0,9,10,10,2023-06-10 03:00:00 UTC
2023-06-10,HIGHAUS-23JUN10-B94.5,94-96F,94.0,96.0,between,between,0.5,0,100,0,304,2023-06-10 05:00:00 UTC
2023-06-10,HIGHAUS-23JUN10-B96.5,96-98F,96.0,98.0,between,between,0.5,0,100,0,49,2023-06-10 05:00:00 UTC
2023-06-10,HIGHAUS-23JUN10-B98.5,98-100F,98.0,100.0,between,between,0.5,0,100,0,0,2023-06-10 05:00:00 UTC
2023-06-10,HIGHAUS-23JUN10-T99,Above 99F,99.0,nan,above,greater,0.04,0,8,0,43,2023-06-10 04:00:00 UTC
2023-06-11,HIGHAUS-23JUN11-B96.5,96-98F,96.0,98.0,between,between,0.37,16,58,0,54,2023-06-11 03:00:00 UTC
2023-06-11,HIGHAUS-23JUN11-T96,Below 96F,nan,96.0,below,less,0.505,2,99,0,207,2023-06-11 02:00:00 UTC
2023-06-11,HIGHAUS-23JUN11-B98.5,98-100F,98.0,100.0,between,between,0.29,0,58,0,306,2023-06-11 03:00:00 UTC
2023-06-11,HIGHAUS-23JUN11-B100.5,100-102F,100.0,102.0,between,between,0.305,3,58,0,150,2023-06-11 03:00:00 UTC
2023-06-11,HIGHAUS-23JUN11-B102.5,102-104F,102.0,104.0,between,between,0.325,7,58,0,5,2023-06-11 03:00:00 UTC
2023-06-11,HIGHAUS-23JUN11-T103,Above 103F,103.0,nan,above,greater,0.05,1,9,0,0,2023-06-11 01:00:00 UTC
2023-06-12,HIGHAUS-23JUN12-B94.5,94-96F,94.0,96.0,between,between,0.155,13,18,0,480,2023-06-12 04:00:00 UTC
2023-06-12,HIGHAUS-23JUN12-T94,Below 94F,nan,94.0,below,less,0.54,8,100,0,27,2023-06-12 05:00:00 UTC
2023-06-12,HIGHAUS-23JUN12-B96.5,96-98F,96.0,98.0,between,between,0.265,25,28,0,350,2023-06-12 04:00:00 UTC
2023-06-12,HIGHAUS-23JUN12-B98.5,98-100F,98.0,100.0,between,between,0.325,31,34,0,17,2023-06-12 04:00:00 UTC
2023-06-12,HIGHAUS-23JUN12-B100.5,100-102F,100.0,102.0,between,between,0.17,15,19,0,174,2023-06-12 04:00:00 UTC
2023-06-12,HIGHAUS-23JUN12-T101,Above 101F,101.0,nan,above,greater,0.06,4,8,0,275,2023-06-12 04:00:00 UTC
2023-06-13,HIGHAUS-23JUN13-B95.5,95-97F,95.0,97.0,between,between,0.35,12,58,0,432,2023-06-13 05:00:00 UTC
2023-06-13,HIGHAUS-23JUN13-T95,Below 95F,nan,95.0,below,less,0.53,6,100,0,480,2023-06-13 05:00:00 UTC
2023-06-13,HIGHAUS-23JUN13-B97.5,97-99F,97.0,99.0,between,between,0.315,5,58,0,3,2023-06-13 05:00:00 UTC
2023-06-13,HIGHAUS-23JUN13-B99.5,99-101F,99.0,101.0,between,between,0.31,4,58,0,15,2023-06-13 05:00:00 UTC
2023-06-13,HIGHAUS-23JUN13-B101.5,101-103F,101.0,103.0,between,between,0.32,6,58,0,13,2023-06-13 05:00:00 UTC
2023-06-13,HIGHAUS-23JUN13-T102,Above 102F,102.0,nan,above,greater,0.51,2,100,0,14,2023-06-13 05:00:00 UTC
2023-06-14,HIGHAUS-23JUN14-B95.5,95-97F,95.0,97.0,between,between,0.355,33,38,108,554,2023-06-14 04:00:00 UTC
2023-06-14,HIGHAUS-23JUN14-T95,Below 95F,nan,95.0,below,less,0.255,23,28,120,858,2023-06-14 04:00:00 UTC
2023-06-14,HIGHAUS-23JUN14-B97.5,97-99F,97.0,99.0,between,between,0.235,22,25,0,0,2023-06-14 04:00:00 UTC
2023-06-14,HIGHAUS-23JUN14-B99.5,99-101F,99.0,101.0,between,between,0.12,10,14,0,0,2023-06-14 04:00:00 UTC
2023-06-14,HIGHAUS-23JUN14-B101.5,101-103F,101.0,103.0,between,between,0.495,0,99,0,182,2023-06-14 04:00:00 UTC
2023-06-14,HIGHAUS-23JUN14-T102,Above 102F,102.0,nan,above,greater,0.06,3,9,0,0,2023-06-14 02:00:00 UTC
2023-06-15,HIGHAUS-23JUN15-T95,Below 95F,nan,95.0,below,less,0.075,3,12,0,2,2023-06-15 04:00:00 UTC
2023-06-15,HIGHAUS-23JUN15-B95.5,95-97F,95.0,97.0,between,between,0.105,9,12,151,151,2023-06-15 04:00:00 UTC
2023-06-15,HIGHAUS-23JUN15-B97.5,97-99F,97.0,99.0,between,between,0.345,32,37,187,187,2023-06-15 04:00:00 UTC
2023-06-15,HIGHAUS-23JUN15-B99.5,99-101F,99.0,101.0,between,between,0.335,31,36,0,0,2023-06-15 04:00:00 UTC
