epoch,train_nll,val_nll,val_mae,lr
49,5.012630703035465,4.992459737337553,16.49789047241211,0.001
50,5.010091489996792,4.989144196877112,16.098129272460938,0.001
51,5.006867542739742,4.985812095495371,15.653168678283691,0.001
52,5.003130640865358,4.982418427100549,15.228029251098633,0.001
53,4.998928747886469,4.978984007468591,14.73631763458252,0.001
54,4.996647369763083,4.975104130231417,14.189728736877441,0.001
55,4.99131712637657,4.971315860748291,13.63884162902832,0.001
56,4.986807507916915,4.9678724362299995,13.078944206237793,0.001
57,4.982059612747066,4.964342924264761,12.469377517700195,0.001
58,4.97837996285809,4.961368909248939,11.961851119995117,0.001
59,4.9754469847876175,4.95909674351032,11.594627380371094,0.001
60,4.972874609892034,4.9569929746481085,11.241923332214355,0.001
61,4.97165711063984,4.955085864433875,10.846576690673828,0.001
62,4.968834112498386,4.952788371306199,10.590836524963379,0.001
63,4.965909252482012,4.951998270474947,10.254382133483887,0.001
64,4.962966895300495,4.950137101686918,9.972761154174805,0.001
65,4.961307994590318,4.948432555565467,9.790852546691895,0.001
66,4.959815001684772,4.947341038630559,9.408288955688477,0.001
67,4.958623385626423,4.946014862794143,9.160122871398926,0.001
68,4.956828113429802,4.944945335388184,8.969944953918457,0.001
69,4.954628006485868,4.943962610684908,8.720707893371582,0.001
70,4.954549434756444,4.942836908193735,8.481329917907715,0.001
71,4.9522802810038415,4.943020527179424,8.243309020996094,0.001
72,4.9515200410007445,4.939888330606314,7.9678449630737305,0.001
73,4.9504767410026105,4.939697705782377,7.796215057373047,0.001
74,4.948631932912779,4.93816770040072,7.659916400909424,0.001
75,4.94844074879796,4.937765928415152,7.424040794372559,0.001
76,4.947274385404981,4.937976433680608,7.28531551361084,0.001
77,4.946888714782463,4.936336829112126,7.1021552085876465,0.001
78,4.945995019487113,4.936373160435603,7.022770404815674,0.001
79,4.945087180649939,4.936242525394146,6.857699871063232,0.001
80,4.944833424465715,4.936704250482412,7.120391845703125,0.001
81,4.943613292757145,4.934273719787598,6.5857157707214355,0.001
82,4.943222908934286,4.933622433589055,6.579544544219971,0.001
83,4.95302550654766,4.936417763049786,6.569228172302246,0.001
84,4.942866652465064,4.933325694157527,6.419318199157715,0.001
85,4.941964149475098,4.933145431371836,6.206770896911621,0.001
86,4.94074620491217,4.932809517933772,6.261301517486572,0.001
87,4.941261149634999,4.933310637107263,6.208005905151367,0.001
88,4.94020270513109,4.9328523232386665,6.0616841316223145,0.001
89,4.940045407980927,4.932314854401809,6.01419734954834,0.001
90,4.939494196048453,4.931632592127873,5.806050777435303,0.001
91,4.938991952533565,4.932907196191641,5.907440662384033,0.001
92,4.939516445821967,4.931077315257146,5.680790901184082,0.001
93,4.93842802757074,4.931905654760508,5.663110256195068,0.001
94,4.937883349489574,4.932401143587553,5.931402683258057,0.001
95,4.937281651930376,4.931993887974666,5.732337951660156,0.001
96,4.936813074695177,4.931692948708167,5.620098114013672,0.001
97,4.936966687194572,4.931783456068772,5.602011680603027,0.001
98,4.936054600171806,4.9319140911102295,5.692639350891113,0.001
99,4.936027786948464,4.9319192079397345,5.823297023773193,0.001
100,4.936498366111566,4.932930047695454,6.07524299621582,0.001
101,4.935748521946678,4.931190747481126,5.3479228019714355,0.0005
102,4.93501738083264,4.931481673167302,5.452268123626709,0.0005
103,4.934542372207011,4.932049971360427,5.482489585876465,0.0005
104,4.934947072967025,4.931641211876502,5.338807582855225,0.0005
105,4.934534336909775,4.931241879096398,5.360586643218994,0.0005
106,4.93472893770076,4.931330002271212,5.292234420776367,0.0005
107,4.9348181653613885,4.9316262281858005,5.3598198890686035,0.0005
108,4.935510536855903,4.932383977449858,5.518474102020264,0.0005
109,4.934601724640397,4.931595857326801,5.284488677978516,0.00025
110,4.934092821168505,4.93159712277926,5.3049702644348145,0.00025
111,4.934171026403254,4.9314943093519945,5.260974884033203,0.00025
112,4.9341855837293895,4.931606017626249,5.238811492919922,0.00025
