date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
1985-01-02,,0.12992125984251968,0.0,0.0,60.08,37.94
1985-01-03,,0.03149606299212599,0.0,0.0,41.0,32.0
1985-01-04,,0.03149606299212599,0.0,0.0,37.04,30.02
1985-01-05,,0.2204724409448819,2.204724409448819,2.0078740157480315,37.04,24.98
1985-01-06,,0.0,0.0,0.0,44.96,17.96
1985-01-07,,0.0,0.0,0.0,48.92,28.94
1985-01-08,,0.0,0.0,0.0,39.92,19.939999999999998
1985-01-09,,0.0,0.0,0.0,26.96,15.079999999999998
1985-01-10,,0.0,0.0,0.0,32.0,12.920000000000002
1985-01-11,,0.3188976377952756,3.110236220472441,0.984251968503937,24.98,14.0
1985-01-12,,0.0,0.0,2.9921259842519685,35.06,8.96
1985-01-13,,0.0,0.0,2.0078740157480315,37.04,15.079999999999998
1985-01-14,,0.0,0.0,0.984251968503937,48.92,10.940000000000001
1985-01-15,,0.01968503937007874,0.1968503937007874,0.0,37.94,19.04
1985-01-16,,0.0,0.0,0.0,26.96,12.920000000000002
1985-01-17,,0.4015748031496063,4.015748031496063,0.0,32.0,12.920000000000002
1985-01-18,,0.0,0.0,4.015748031496063,39.02,14.0
1985-01-19,,0.0,0.0,2.0078740157480315,39.02,24.98
1985-01-20,,0.20078740157480315,2.0078740157480315,0.984251968503937,32.0,1.0400000000000027
1985-01-21,,0.0,0.0,2.9921259842519685,8.96,-2.9200000000000017
1985-01-22,,0.0,0.0,2.9921259842519685,30.02,8.059999999999999
1985-01-23,,0.0,0.0,2.0078740157480315,33.08,19.04
1985-01-24,,0.0,0.0,0.984251968503937,37.94,14.0
1985-01-25,,0.03149606299212599,0.31496062992125984,0.0,44.96,23.0
1985-01-26,,0.0,0.0,0.0,32.0,19.939999999999998
1985-01-27,,0.0,0.0,0.0,30.92,17.06
1985-01-28,,0.0,0.0,0.0,42.980000000000004,17.96
1985-01-29,,0.0,0.0,0.0,39.02,14.0
1985-01-30,,0.0,0.0,0.0,37.94,14.0
1985-01-31,,0.31102362204724415,1.4960629921259843,0.0,35.96,14.0
1985-02-01,,0.46850393700787407,0.0,0.0,37.04,33.08
1985-02-02,,0.4881889763779528,0.0,0.0,33.98,28.94
1985-02-03,,0.0,0.0,0.0,28.94,17.06
1985-02-04,,0.0,0.0,0.0,35.06,8.96
1985-02-05,,0.11811023622047245,1.1023622047244095,0.0,35.96,10.04
1985-02-06,,0.20078740157480315,2.0078740157480315,2.9921259842519685,33.98,24.98
1985-02-07,,0.0,0.0,2.9921259842519685,33.98,17.06
1985-02-08,,0.0,0.0,2.9921259842519685,35.96,14.0
1985-02-09,,0.0,0.0,2.0078740157480315,30.92,19.939999999999998
1985-02-10,,0.0,0.0,2.0078740157480315,41.0,15.079999999999998
1985-02-11,,0.0,0.0,0.984251968503937,46.94,15.979999999999997
1985-02-12,,0.9488188976377954,0.0,0.0,48.92,33.98
1985-02-13,,0.0,0.0,0.0,42.980000000000004,28.04
1985-02-14,,0.0,0.0,0.0,42.08,21.02
1985-02-15,,0.0,0.0,0.0,39.92,17.96
1985-02-16,,0.0,0.0,0.0,37.04,14.0
1985-02-17,,0.0,0.0,0.0,46.94,21.02
1985-02-18,,0.0,0.0,0.0,48.92,19.939999999999998
1985-02-19,,0.0,0.0,0.0,53.96,26.96
1985-02-20,,0.0,0.0,0.0,48.02,19.04
1985-02-21,,0.0,0.0,0.0,55.94,15.079999999999998
1985-02-22,,0.0,0.0,0.0,68.0,41.0
1985-02-23,,0.0,0.0,0.0,73.04,53.06
