date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
1985-01-01,,0.0984251968503937,,,50.0,42.08
1985-01-02,,,,,55.94,37.04
1985-01-03,,0.0,,,37.04,32.0
1985-01-04,,0.0,,,33.98,30.02
1985-01-05,,0.20078740157480315,2.0078740157480315,,37.04,24.98
1985-01-06,,0.0,,,41.0,24.98
1985-01-07,,0.0,,,44.06,28.94
1985-01-08,,0.0,,,39.02,21.92
1985-01-09,,0.0,,,24.98,15.079999999999998
1985-01-10,,0.0,,,28.04,14.0
1985-01-11,,0.0984251968503937,0.984251968503937,,24.98,17.96
1985-01-12,,0.0,,,33.98,15.079999999999998
1985-01-13,,0.0,,,35.96,21.92
1985-01-14,,0.0,,,46.94,19.939999999999998
1985-01-15,,0.0,,,35.06,17.96
1985-01-16,,0.0,,,24.98,12.020000000000003
1985-01-17,,0.4015748031496063,4.015748031496063,,30.92,19.04
1985-01-18,,0.0,,,35.06,21.02
1985-01-19,,0.0,,,37.04,24.08
1985-01-20,,0.20078740157480315,2.0078740157480315,,24.08,-0.04000000000000625
1985-01-21,,0.0,,,8.96,-5.079999999999998
1985-01-22,,0.0,,,28.04,6.979999999999997
1985-01-23,,0.0,,,30.92,19.939999999999998
1985-01-24,,0.0,,,37.94,23.0
1985-01-25,,0.0,,,39.92,26.060000000000002
1985-01-26,,0.0,,,30.02,19.939999999999998
1985-01-27,,0.0,,,30.02,17.06
1985-01-28,,0.0,,,37.94,19.939999999999998
1985-01-29,,0.0,,,35.06,21.92
1985-01-30,,0.0,,,35.96,21.02
1985-01-31,,0.05118110236220473,,,33.98,21.92
1985-02-01,,,,,35.96,32.0
1985-02-02,,0.20078740157480315,,,35.06,28.94
1985-02-03,,0.0,,,28.94,17.06
1985-02-04,,0.0,,,32.0,12.920000000000002
1985-02-05,,0.0984251968503937,,,32.0,15.979999999999997
1985-02-06,,,,,35.06,24.08
1985-02-07,,0.0,,,32.0,17.96
1985-02-08,,0.0,,,24.08,12.020000000000003
1985-02-09,,0.0,,,30.02,19.04
1985-02-10,,0.0,,,37.94,19.939999999999998
1985-02-11,,0.0,,,44.96,23.0
1985-02-12,,0.5511811023622047,,,48.02,35.06
1985-02-13,,0.0,,,39.02,32.0
1985-02-14,,0.0,,,39.92,26.060000000000002
1985-02-15,,0.0,,,37.04,21.92
1985-02-16,,0.0,,,35.06,17.96
1985-02-17,,0.0,,,46.04,24.08
1985-02-18,,0.0,,,46.94,24.08
1985-02-19,,0.0,,,51.08,33.08
1985-02-20,,0.0,,,46.04,24.08
1985-02-21,,0.0,,,53.06,19.939999999999998
1985-02-22,,0.0,,,62.059999999999995,35.06
1985-02-23,,0.0,,,69.98,53.96
1985-02-24,,0.0,,,75.02,48.92
1985-02-25,,0.0,,,64.94,46.04
1985-02-26,,0.0,,,51.08,41.0
1985-02-27,,0.0,,,55.04,33.08
1985-02-28,,0.0,,,44.96,23.0
1985-03-01,,0.0,,,53.06,28.94
1985-03-02,,0.0,,,60.08,33.98
1985-03-03,,0.0,,,50.0,30.92
