date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
1985-01-01,12.9742288,0.4015748031496063,0.0,0.0,78.08,57.92
1985-01-02,24.8299896,0.2992125984251969,0.0,0.0,57.92,35.96
1985-01-03,16.77702,0.0,0.0,0.0,53.06,33.08
1985-01-04,8.2766632,0.0,0.0,0.0,64.94,33.08
1985-01-05,7.158195200000001,0.0,0.0,0.0,66.92,39.02
1985-01-06,4.2501784,0.0,0.0,0.0,69.98,37.94
1985-01-07,4.473872,0.0,0.0,0.0,75.02,42.980000000000004
1985-01-08,6.710808,0.0,0.0,0.0,75.92,44.96
1985-01-09,13.197922400000001,0.0,0.0,0.0,78.98,57.02
1985-01-10,7.829276,0.16141732283464566,0.0,0.0,73.94,59.0
1985-01-11,14.7637776,0.03937007874015748,0.0,0.0,59.0,42.08
1985-01-12,19.685036800000002,0.2913385826771654,0.0,0.0,42.08,32.0
1985-01-13,15.2111648,0.03937007874015748,0.0,0.0,35.06,32.0
1985-01-14,13.421616,0.03149606299212599,0.0,0.0,44.06,33.98
1985-01-15,7.6055824,0.011811023622047244,0.0,0.0,57.92,42.980000000000004
1985-01-16,8.5003568,0.01968503937007874,0.0,0.0,71.06,51.08
1985-01-17,10.066212,0.0,0.0,0.0,62.059999999999995,48.92
1985-01-18,5.8160336,0.0,0.0,0.0,71.96,42.980000000000004
1985-01-19,9.171437599999999,0.0,0.0,0.0,75.92,46.04
1985-01-20,18.566568800000002,0.0,0.0,0.0,62.059999999999995,32.0
1985-01-21,15.658552,0.0,0.0,0.0,44.06,28.04
1985-01-22,11.4083736,0.1811023622047244,0.0,0.0,46.94,37.94
1985-01-23,9.6188248,0.01968503937007874,0.0,0.0,51.08,39.92
1985-01-24,5.3686464,0.0,0.0,0.0,60.08,42.980000000000004
1985-01-25,4.473872,0.0,0.0,0.0,73.04,46.04
1985-01-26,8.5003568,0.0,0.0,0.0,73.04,51.08
1985-01-27,10.066212,0.0,0.0,0.0,82.94,60.08
1985-01-28,8.7240504,0.0,0.0,0.0,68.0,57.02
1985-01-29,10.5135992,0.0,0.0,0.0,78.98,60.08
1985-01-30,11.8557608,0.0,0.0,0.0,80.96,64.94
1985-01-31,15.8822456,0.0,0.0,0.0,71.06,33.98
1985-02-01,14.9874712,0.0,0.0,0.0,33.98,30.02
1985-02-02,12.303148,0.011811023622047244,0.0,0.0,44.06,28.04
1985-02-03,10.960986400000001,0.0984251968503937,0.0,0.0,42.08,37.04
1985-02-04,9.171437599999999,0.07874015748031496,0.0,0.0,57.92,39.92
1985-02-05,10.5135992,0.01968503937007874,0.0,0.0,51.08,46.04
1985-02-06,10.289905599999999,0.011811023622047244,0.0,0.0,59.0,44.06
1985-02-07,13.197922400000001,0.0,0.0,0.0,53.96,48.92
1985-02-08,10.289905599999999,0.0,0.0,0.0,69.08,48.02
1985-02-09,10.289905599999999,0.0,0.0,0.0,75.92,55.04
1985-02-10,12.5268416,0.0,0.0,0.0,75.92,62.059999999999995
1985-02-11,14.9874712,0.0,0.0,0.0,64.04,42.980000000000004
1985-02-12,5.59234,0.0,0.0,0.0,64.94,33.08
1985-02-13,8.0529696,0.0,0.0,0.0,73.94,44.96
1985-02-14,8.5003568,0.0,0.0,0.0,73.94,46.04
1985-02-15,8.5003568,0.0,0.0,0.0,71.96,41.0
1985-02-16,11.8557608,0.0,0.0,0.0,73.94,41.0
1985-02-17,10.7372928,0.0,0.0,0.0,78.08,55.94
1985-02-18,9.3951312,0.0,0.0,0.0,78.08,55.94
1985-02-19,12.079454400000001,0.0,0.0,0.0,77.0,66.02
1985-02-20,15.8822456,0.0,0.0,0.0,77.0,66.02
1985-02-21,20.3561176,0.0,0.0,0.0,80.96,68.0
1985-02-22,21.698279199999998,0.0,0.0,0.0,82.94,69.08
1985-02-23,13.6453096,0.0,0.0,0.0,82.04,71.06
1985-02-24,11.6320672,0.05905511811023623,0.0,0.0,71.96,53.06
1985-02-25,7.829276,0.01968503937007874,0.0,0.0,68.0,51.98
1985-02-26,6.039727200000001,0.0,0.0,0.0,75.02,55.94
1985-02-27,12.5268416,0.16929133858267717,0.0,0.0,68.0,57.92
1985-02-28,7.158195200000001,0.07086614173228346,0.0,0.0,69.98,57.92
1985-03-01,7.6055824,0.0,0.0,0.0,78.98,64.94
1985-03-02,14.9874712,0.0,0.0,0.0,82.04,66.92
1985-03-03,23.487828,0.0,0.0,0.0,80.96,71.06
1985-03-04,16.5533264,0.0,0.0,0.0,82.94,66.02
1985-03-05,10.5135992,0.07874015748031496,0.0,0.0,66.02,62.059999999999995
1985-03-06,9.6188248,0.16929133858267717,0.0,0.0,73.04,64.94
1985-03-07,14.316390400000001,0.0,0.0,0.0,80.96,68.0
1985-03-08,13.197922400000001,0.0,0.0,0.0,82.94,69.08
1985-03-09,10.066212,0.0,0.0,0.0,82.94,66.92
1985-03-10,13.421616,0.0,0.0,0.0,82.94,66.02
1985-03-11,17.2244072,0.0,0.0,0.0,82.94,71.06
1985-03-12,14.7637776,0.0,0.0,0.0,82.04,66.92
1985-03-13,17.4481008,0.0,0.0,0.0,82.04,69.98
1985-03-14,14.0926968,0.01968503937007874,0.0,0.0,73.04,57.02
1985-03-15,12.303148,0.11023622047244094,0.0,0.0,59.0,55.94
1985-03-16,11.8557608,0.011811023622047244,0.0,0.0,62.959999999999994,55.94
1985-03-17,12.5268416,0.0,0.0,0.0,69.98,53.06
1985-03-18,6.710808,0.0,0.0,0.0,71.96,50.0
1985-03-19,12.5268416,0.011811023622047244,0.0,0.0,78.08,55.94
1985-03-20,11.8557608,0.0,0.0,0.0,89.06,62.059999999999995
1985-03-21,12.303148,0.0,0.0,0.0,80.06,55.94
1985-03-22,7.829276,0.0,0.0,0.0,78.08,48.92
1985-03-23,8.7240504,0.0,0.0,0.0,82.94,60.980000000000004
1985-03-24,6.9345016,0.0,0.0,0.0,82.04,60.08
1985-03-25,11.8557608,0.0,0.0,0.0,82.94,66.02
1985-03-26,15.2111648,0.0,0.0,0.0,84.02,69.08
1985-03-27,19.013956,0.0,0.0,0.0,87.08000000000001,73.94
1985-03-28,21.0271984,0.0,0.0,0.0,84.02,73.94
1985-03-29,23.487828,0.0,0.0,0.0,86.0,73.94
1985-03-30,16.77702,0.0,0.0,0.0,89.06,64.94
1985-03-31,11.6320672,0.0,0.0,0.0,75.92,57.92
1985-04-01,7.829276,0.0,0.0,0.0,80.06,55.04
1985-04-02,7.829276,0.0,0.0,0.0,84.02,53.06
1985-04-03,16.77702,0.0,0.0,0.0,84.02,55.04
1985-04-04,23.487828,0.0,0.0,0.0,84.02,66.92
1985-04-05,13.421616,0.0,0.0,0.0,100.03999999999999,69.98
1985-04-06,8.2766632,0.0,0.0,0.0,87.08000000000001,57.92
1985-04-07,9.171437599999999,0.0,0.0,0.0,78.08,71.06
1985-04-08,14.9874712,0.46850393700787407,0.0,0.0,73.04,68.0
1985-04-09,11.18468,0.1811023622047244,0.0,0.0,73.04,57.92
1985-04-10,9.3951312,0.6692913385826772,0.0,0.0,75.92,66.02
1985-04-11,7.3818888,0.46062992125984253,0.0,0.0,78.98,66.02
1985-04-12,6.039727200000001,0.0,0.0,0.0,82.94,64.94
1985-04-13,6.710808,0.0,0.0,0.0,82.04,62.059999999999995
1985-04-14,6.039727200000001,0.0,0.0,0.0,84.02,60.980000000000004
