date,bucket_label,direction,model_prob,market_prob,entry_price,ev,kelly_frac,n_contracts,cost,outcome,won,pnl,bankroll_after
2026-02-01,66-68,YES,0.14048319052439845,0.02147557471543121,0.06975752873819671,0.060891838449493835,0.01769612652354217,10,0.6975752873819672,0,0,-0.6975752873819672,984.6203036667164
2026-02-01,68-70,YES,0.13240635734654793,0.01,0.0592,0.06393791233228957,0.018356084156031686,10,0.5920000000000001,0,0,-0.5920000000000001,984.0283036667164
2026-02-01,70-72,YES,0.1102396497580288,0.01,0.0592,0.04332287427496678,0.012437664869937639,10,0.5920000000000001,0,0,-0.5920000000000001,983.4363036667164
2026-02-02,Below 0,NO,0.0001,0.13514614832065852,0.9040421598136887,0.02586484018631119,0.24910431685251463,10,9.040421598136888,0,1,0.2595784018631111,983.6958820685795
2026-02-02,26-28,NO,0.0001,0.14272834148911,0.8958533911917612,0.03405360880823871,0.2493191124737872,10,8.958533911917613,0,1,0.3414660880823863,984.0373481566619
2026-02-02,34-36,NO,0.0001,0.21750019588608366,0.8150997884430297,0.11480721155697027,0.24979765050311967,10,8.150997884430296,1,0,-8.150997884430296,975.8863502722315
2026-02-02,56-58,NO,0.002001491280679551,0.14789266196356718,0.8902759250793475,0.03786268802962045,0.23828552398797206,10,8.902759250793475,0,1,0.3972407492065244,976.283591021438
2026-02-02,62-64,YES,0.09814571272434863,0.01,0.0592,0.032075512833644224,0.009208633679847329,10,0.5920000000000001,0,0,-0.5920000000000001,975.6915910214381
2026-02-02,64-66,YES,0.17955439862581768,0.01,0.0592,0.10778559072201044,0.030944416261486692,10,0.5920000000000001,0,0,-0.5920000000000001,975.0995910214381
2026-02-02,66-68,YES,0.23234194910547035,0.08944356821099712,0.13228808275411735,0.08378992991397005,0.026259457863954373,10,1.3228808275411734,0,0,-1.3228808275411734,973.7767101938969
2026-02-02,68-70,YES,0.21267070458193083,0.01,0.0592,0.13858375526119565,0.039786333044670316,10,0.5920000000000001,0,0,-0.5920000000000001,973.1847101938969
2026-02-02,70-72,YES,0.13769615908688004,0.01,0.0592,0.06885742795079844,0.01976843935197475,10,0.5920000000000001,0,0,-0.5920000000000001,972.5927101938969
2026-02-03,26-28,NO,0.0001,0.1303205564078369,0.9092537990795362,0.020653200920463743,0.2488793128877363,10,9.092537990795362,0,1,0.20746200920463664,972.8001722031015
2026-02-03,32-34,NO,0.0001,0.16960228302061636,0.8668295343377344,0.06307746566226557,0.2496319482568911,10,8.668295343377343,0,1,0.6317046566226558,973.4318768597242
2026-02-03,38-40,NO,0.0001,0.19597782463655244,0.8383439493925233,0.0915630506074766,0.2497463342589398,10,8.383439493925234,0,1,0.9165605060747648,974.348437365799
2026-02-03,62-64,YES,0.11198015665908534,0.01,0.0592,0.04494154569294935,0.012902373017038745,10,0.5920000000000001,0,0,-0.5920000000000001,973.756437365799
2026-02-03,64-66,YES,0.15520817259101866,0.01,0.0592,0.08514360050964734,0.02444407456064749,10,0.5920000000000001,0,0,-0.5920000000000001,973.164437365799
2026-02-03,66-68,YES,0.1766534676930076,0.0768609890408612,0.12071210991759229,0.04357561503690477,0.013461098198462963,10,1.207121099175923,0,0,-1.207121099175923,971.9573162666231
2026-02-03,68-70,YES,0.1651077876271222,0.01787893490181682,0.06644862010967148,0.08710162238355215,0.02521610885348076,10,0.6644862010967147,0,0,-0.6644862010967147,971.2928300655265
2026-02-03,70-72,YES,0.1267210614460904,0.045654284650088486,0.09200194187808142,0.025848645266782655,0.007711427555307651,10,0.9200194187808142,0,0,-0.9200194187808142,970.3728106467456
2026-02-04,28-30,NO,0.0001,0.14373227068837055,0.8947691476565598,0.035137852343440135,0.24934006705902687,10,8.947691476565598,0,1,0.35230852343440056,970.72511917018
2026-02-04,30-32,NO,0.0001,0.13720924575835247,0.9018140145809793,0.02809298541902061,0.2491751219744722,10,9.018140145809793,0,1,0.28185985419020554,971.0069790243703
2026-02-04,32-34,NO,0.0001,0.18981519404102734,0.8449995904356905,0.08490740956430942,0.2497264719062041,10,8.449995904356905,0,1,0.8500040956430936,971.8569831200133
2026-02-04,36-38,NO,0.0001,0.1722112719939573,0.8640118262465262,0.06589517375347376,0.2496476641392311,10,8.640118262465261,1,0,-8.640118262465261,963.216864857548
2026-02-04,62-64,YES,0.11025082360351318,0.029638488868205904,0.07726740975874943,0.025265856192517824,0.007407321029377373,10,0.7726740975874944,0,0,-0.7726740975874944,962.4441907599605
2026-02-04,64-66,YES,0.14082250330887025,0.01,0.0592,0.07176492807724932,0.02060316033453414,10,0.5920000000000001,0,0,-0.5920000000000001,961.8521907599605
2026-02-04,66-68,YES,0.15470491929582852,0.01,0.0592,0.08467557494512051,0.02430970801134604,10,0.5920000000000001,0,0,-0.5920000000000001,961.2601907599606
2026-02-04,68-70,YES,0.14617706517112183,0.022626029979390505,0.07081594758103926,0.06512872302810405,0.018950748342203155,10,0.7081594758103926,0,0,-0.7081594758103926,960.5520312841502
2026-02-04,70-72,YES,0.11879459374184131,0.01,0.0592,0.05127897217991241,0.014721799546368977,10,0.5920000000000001,0,0,-0.5920000000000001,959.9600312841502
2026-02-05,36-38,NO,0.0001,0.15175896113746665,0.886100321971536,0.04380667802846394,0.24947038335941957,10,8.86100321971536,0,1,0.4389967802846382,960.3990280644348
2026-02-05,38-40,NO,0.0001,0.17802133700848938,0.8577369560308314,0.07217004396916848,0.2496782587789975,10,8.577369560308314,0,1,0.7226304396916845,961.1216585041265
2026-02-05,46-48,NO,0.00022733617612851983,0.15268176844172104,0.8851036900829412,0.044684887273259255,0.24882271703292513,10,8.851036900829412,0,1,0.4489630991705873,961.570621603297
2026-02-05,62-64,YES,0.1088321245304304,0.01,0.0592,0.04201387581330025,0.012061861453060482,10,0.5920000000000001,0,0,-0.5920000000000001,960.978621603297
2026-02-05,66-68,YES,0.14236767085303448,0.01,0.0592,0.07320193389332205,0.02101571368090321,10,0.5920000000000001,0,0,-0.5920000000000001,960.386621603297
2026-02-05,68-70,YES,0.1345079938096576,0.01,0.0592,0.06589243424298158,0.018917212403244597,10,0.5920000000000001,0,0,-0.5920000000000001,959.7946216032971
2026-02-05,98-100,NO,0.0001,0.18659511336032164,0.8484772775708527,0.08142972242914726,0.2497148034399832,10,8.484772775708526,0,1,0.8152272242914727,960.6098488275885
2026-02-06,34-36,NO,0.0001,0.1539839577369228,0.8836973256441234,0.04620967435587653,0.24949786917659872,10,8.836973256441233,0,1,0.46302674355876583,961.0728755711473
2026-02-06,62-64,YES,0.11240126362389691,0.01,0.0592,0.045333175170224116,0.013014806835732693,10,0.5920000000000001,0,0,-0.5920000000000001,960.4808755711473
2026-02-06,64-66,YES,0.15420940123964622,0.01,0.0592,0.08421474315287097,0.024177406738881198,10,0.5920000000000001,0,0,-0.5920000000000001,959.8888755711473
2026-02-06,66-68,YES,0.17456678243449858,0.04462894191738927,0.09105862656399813,0.07128848110008554,0.021243582494958373,10,0.9105862656399812,0,0,-0.9105862656399812,958.9782893055074
2026-02-06,68-70,YES,0.16305224794157436,0.01,0.0592,0.09243859058566414,0.026538410250822278,10,0.5920000000000001,0,0,-0.5920000000000001,958.3862893055074
2026-02-06,70-72,YES,0.12566217378092537,0.025497966974880916,0.07345812961689044,0.04340769199937014,0.012669460040510042,10,0.7345812961689044,0,0,-0.7345812961689044,957.6517080093384
2026-02-06,80-82,NO,0.0019092749804743292,0.15724758546179848,0.8801726077012576,0.048051766566901244,0.2410911165027698,10,8.801726077012576,0,1,0.4982739229874227,958.1499819323259
2026-02-07,22-24,NO,0.0001,0.17765784419062391,0.8581295282741261,0.07177747172587379,0.24967650135804484,10,8.581295282741262,0,1,0.7187047172587366,958.8686866495847
2026-02-07,26-28,NO,0.0001,0.16204859219960085,0.8749875204244311,0.054919479575568864,0.24957736862291294,10,8.749875204244312,0,1,0.5501247957556874,959.4188114453403
2026-02-07,28-30,NO,0.0001,0.15649593338250142,0.8809843919468985,0.048922608053101446,0.24952566129599354,10,8.809843919468985,0,1,0.49015608053101367,959.9089675258714
2026-02-07,30-32,NO,0.0001,0.17768556526216375,0.8580995895168632,0.07180741048313677,0.2496766360602983,10,8.580995895168632,1,0,-8.580995895168632,951.3279716307028
2026-02-07,32-34,NO,0.0001,0.13960870057027852,0.8992226033840992,0.030684396615900722,0.24924457548212556,10,8.992226033840993,0,1,0.3077739661590062,951.6357455968619
2026-02-07,62-64,YES,0.11194209105825648,0.01,0.0592,0.044906144684178514,0.012892209658985564,10,0.5920000000000001,0,0,-0.5920000000000001,951.0437455968619
2026-02-07,66-68,YES,0.17623656149956057,0.01,0.0592,0.10470000219459133,0.030058567465144504,10,0.5920000000000001,0,0,-0.5920000000000001,950.4517455968619
2026-02-07,68-70,YES,0.16478115096512158,0.01,0.0592,0.09404647039756306,0.027000020210600332,10,0.5920000000000001,0,0,-0.5920000000000001,949.8597455968619
2026-02-07,70-72,YES,0.12663638625618978,0.024125295492177408,0.07219527185280322,0.04557656736545326,0.013282908647488963,10,0.7219527185280322,0,0,-0.7219527185280322,949.1377928783338
2026-02-08,14-16,NO,0.0001,0.2532548597426612,0.7764847514779258,0.1534222485220741,0.24984854924690653,10,7.764847514779259,0,1,1.53515248522074,950.6729453635545
2026-02-08,16-18,NO,0.0001,0.14654366190848334,0.891732845138838,0.038174154861161935,0.24939242935398906,10,8.91732845138838,0,1,0.38267154861161856,951.0556169121661
2026-02-08,18-20,NO,0.0001,0.17898243882846143,0.8566989660652616,0.07320803393473829,0.24968281484241142,10,8.566989660652617,0,1,0.7330103393473824,951.7886272515135
2026-02-08,22-24,NO,0.0001,0.13816730458821977,0.9007793110447226,0.029127688955277287,0.24920433087544303,10,9.007793110447226,0,1,0.29220688955277296,952.0808341410662
2026-02-08,24-26,NO,0.0001,0.13307436050666815,0.9062796906527983,0.023627309347201586,0.24901982728556868,10,9.062796906527984,0,1,0.23720309347201507,952.3180372345382
2026-02-08,62-64,YES,0.1127251306149315,0.020661346157277376,0.06900843846469519,0.0358259330071911,0.01040252152509687,10,0.6900843846469519,0,0,-0.6900843846469519,951.6279528498912
2026-02-08,64-66,YES,0.15563307753671884,0.01,0.0592,0.08553876210914851,0.024557522424537355,10,0.5920000000000001,0,0,-0.5920000000000001,951.0359528498913
2026-02-08,66-68,YES,0.17652968563836002,0.01,0.0592,0.1049726076436748,0.030136830398390796,10,0.5920000000000001,0,0,-0.5920000000000001,950.4439528498913
2026-02-08,68-70,YES,0.16450226896212772,0.01,0.0592,0.09378711013477878,0.026925559868735294,10,0.5920000000000001,0,0,-0.5920000000000001,949.8519528498913
2026-02-08,70-72,YES,0.12593960046856145,0.01,0.0592,0.057923828435762145,0.01662948680401991,10,0.5920000000000001,0,0,-0.5920000000000001,949.2599528498913
2026-02-09,22-24,NO,0.0001,0.20812509624705153,0.8252248960531844,0.10468210394681554,0.2497780961399781,10,8.252248960531844,0,1,1.0477510394681548,950.3077038893595
2026-02-09,24-26,NO,0.0001,0.22903499768104252,0.802642202504474,0.12726479749552588,0.24981744345099238,10,8.02642202504474,0,1,1.2735779749552592,951.5812818643147
2026-02-09,26-28,NO,0.0001,0.14442449783900643,0.8940215423338731,0.03588545766612683,0.24935377996978766,10,8.940215423338731,0,1,0.3597845766612675,951.941066440976
2026-02-09,28-30,NO,0.0001,0.1828211239720975,0.8525531861101348,0.07735381388986518,0.24969979397689543,10,8.525531861101348,0,1,0.7744681388986514,952.7155345798747
2026-02-09,30-32,NO,0.0001,0.23013681424952198,0.8014522406105162,0.1284547593894837,0.24981913337027095,10,8.014522406105161,1,0,-8.014522406105161,944.7010121737695
2026-02-09,32-34,NO,0.0001,0.1581818674103599,0.8791635831968113,0.05074341680318861,0.24954265069290762,10,8.791635831968113,0,1,0.5083641680318856,945.2093763418014
2026-02-09,62-64,YES,0.11236041153123127,0.01,0.0592,0.04529518272404508,0.013003899495878815,10,0.5920000000000001,0,0,-0.5920000000000001,944.6173763418014
2026-02-09,64-66,YES,0.16117707273255816,0.01,0.0592,0.09069467764127909,0.026037746222232167,10,0.5920000000000001,0,0,-0.5920000000000001,944.0253763418015
2026-02-09,66-68,YES,0.18587868851436656,0.0506569936858706,0.09660443419100095,0.07626274612735995,0.02287711539877516,10,0.9660443419100095,0,0,-0.9660443419100095,943.0593319998915
2026-02-09,68-70,YES,0.17234470876276997,0.025550619517790855,0.07350656995636759,0.08677400919300848,0.025328276361847854,10,0.735065699563676,0,0,-0.735065699563676,942.3242663003278
2026-02-09,70-72,YES,0.1284710702395373,0.025092345353278325,0.07308495772501605,0.046393137597753625,0.013534929167128004,10,0.7308495772501605,0,0,-0.7308495772501605,941.5934167230777
2026-02-10,38-40,NO,0.0001,0.13610816777448778,0.9030031788035532,0.026903821196446742,0.24913878749535676,10,9.030031788035531,0,1,0.26996821196446774,941.8633849350422
2026-02-10,44-46,NO,0.0001,0.1601743889688015,0.8770116599136943,0.05289534008630559,0.24956122422476099,10,8.770116599136944,0,1,0.5298834008630546,942.3932683359052
2026-02-10,46-48,NO,0.0001,0.13623000127604687,0.9028715986218694,0.02703540137813054,0.24914296461203422,10,9.028715986218694,0,1,0.2712840137813046,942.6645523496865
2026-02-10,62-64,YES,0.1117643113972121,0.011564812963304003,0.060639627926239684,0.04330118167316756,0.012452023080450953,10,0.6063962792623968,0,0,-0.6063962792623968,942.058156070424
2026-02-10,64-66,YES,0.1471411137347357,0.02553209890806759,0.07348953099542219,0.06335170477788202,0.018491223128745966,10,0.7348953099542219,0,0,-0.7348953099542219,941.3232607604698
2026-02-10,66-68,YES,0.16363965403918534,0.01,0.0592,0.09298487825644236,0.026695245250471508,10,0.5920000000000001,0,0,-0.5920000000000001,940.7312607604698
2026-02-10,68-70,YES,0.15373353262681466,0.059739240565484346,0.10496010132024561,0.038012084022692016,0.011518256293883405,10,1.049601013202456,0,0,-1.049601013202456,939.6816597472673
2026-02-11,38-40,NO,0.0001,0.1580600850805619,0.8792951081129932,0.050611891887006766,0.24954146436103622,10,8.792951081129932,0,1,0.5070489188700673,940.1887086661374
2026-02-11,46-48,NO,0.00017089131481742918,0.18009223084980164,0.8555003906822143,0.07434068039500552,0.24946667867041336,10,8.555003906822144,1,0,-8.555003906822144,931.6337047593153
2026-02-11,48-50,NO,0.0006087015884346204,0.14517813803778,0.8932076109191975,0.03622629660355825,0.24615346752829123,10,8.932076109191975,0,1,0.367923890808024,932.0016286501233
2026-02-11,62-64,YES,0.10858471961922633,0.01,0.0592,0.041783789245880484,0.011995805364572945,10,0.5920000000000001,0,0,-0.5920000000000001,931.4096286501233
2026-02-11,64-66,YES,0.13409233345722804,0.01,0.0592,0.06550587011522206,0.01880623280753964,10,0.5920000000000001,0,0,-0.5920000000000001,930.8176286501233
2026-02-11,66-68,YES,0.1450616144756487,0.01,0.0592,0.07570730146235327,0.021734985491029306,10,0.5920000000000001,0,0,-0.5920000000000001,930.2256286501233
2026-02-11,68-70,YES,0.13747225907076654,0.03599387054991287,0.08311436090591984,0.04473484002989303,0.013205690935362368,10,0.8311436090591984,0,0,-0.8311436090591984,929.3944850410642
2026-02-11,70-72,YES,0.11412772801457682,0.01,0.0592,0.04693878705355643,0.013475765690616799,10,0.5920000000000001,0,0,-0.5920000000000001,928.8024850410642
2026-02-12,20-22,NO,0.0001,0.14244647127601787,0.8961578110219007,0.0337491889780992,0.24931298770256724,10,8.961578110219007,0,1,0.3384218897809923,929.1409069308452
2026-02-12,32-34,NO,0.0001,0.13037008613196646,0.9092003069774762,0.020706693022523703,0.24888219504130082,10,9.092003069774762,0,1,0.2079969302252369,929.3489038610704
2026-02-12,34-36,NO,0.0001,0.18902911053090982,0.8458485606266174,0.08405843937338253,0.24972371239074312,10,8.458485606266175,0,1,0.8415143937338243,930.1904182548043
2026-02-12,36-38,NO,0.0001,0.14106989866597466,0.8976445094407474,0.032262490559252566,0.24928142025980352,10,8.976445094407474,0,1,0.3235549055925251,930.5139731603969
2026-02-12,38-40,NO,0.0001,0.13404089008664477,0.9052358387064237,0.02467116129357627,0.24906114324953826,10,9.052358387064237,1,0,-9.052358387064237,921.4616147733326
2026-02-12,40-42,NO,0.0001,0.21159779249703264,0.8214743841032047,0.1084326158967952,0.24978576486474766,10,8.214743841032048,0,1,1.085256158967951,922.5468709323005
2026-02-12,42-44,NO,0.0001,0.19094332829048893,0.8437812054462719,0.08612579455372804,0.24973033721800056,10,8.437812054462718,0,1,0.862187945537281,923.4090588778378
2026-02-12,62-64,YES,0.11283740562729871,0.01,0.0592,0.0457387872333878,0.013131254947573437,10,0.5920000000000001,0,0,-0.5920000000000001,922.8170588778378
2026-02-12,64-66,YES,0.16368635259642678,0.01,0.0592,0.0930283079146769,0.02670771357219709,10,0.5920000000000001,0,0,-0.5920000000000001,922.2250588778378
2026-02-12,66-68,YES,0.18935507299454263,0.011141314956744605,0.060250009760205045,0.11585020812471959,0.03329985898958707,10,0.6025000976020505,0,0,-0.6025000976020505,921.6225587802357
2026-02-12,68-70,YES,0.17468392341208627,0.01,0.0592,0.10325604877324021,0.029644019514595842,10,0.5920000000000001,0,0,-0.5920000000000001,921.0305587802358
2026-02-12,70-72,YES,0.1285099896447286,0.01,0.0592,0.06031429036959758,0.017315770087734723,10,0.5920000000000001,0,0,-0.5920000000000001,920.4385587802358
2026-02-13,34-36,NO,0.0001,0.20721872936267216,0.8262037722883141,0.10370322771168583,0.2497760034202343,10,8.262037722883141,0,1,1.0379622771168577,921.4765210573527
2026-02-13,36-38,NO,0.0001,0.19085452525453556,0.8438771127251016,0.08602988727489835,0.2497300369189228,10,8.438771127251016,0,1,0.861228872748983,922.3377499301016
2026-02-13,38-40,NO,0.0001,0.1566292744505301,0.8808403835934275,0.049066616406572394,0.24952705082546395,10,8.808403835934275,1,0,-8.808403835934275,913.5293460941673
2026-02-13,40-42,NO,0.0001,0.13665726845518816,0.9024101500683968,0.027496849931603173,0.24915729878713963,10,9.024101500683967,0,1,0.27589849931603183,913.8052445934833
2026-02-13,42-44,NO,0.0001,0.161893169692015,0.8751553767326238,0.05475162326737615,0.24957607512614954,10,8.751553767326238,0,1,0.5484462326737614,914.353690826157
2026-02-13,62-64,YES,0.1057645729452655,0.01,0.0592,0.039161052839096905,0.011242837861477064,10,0.5920000000000001,0,0,-0.5920000000000001,913.7616908261571
2026-02-13,64-66,YES,0.19495379306306182,0.01,0.0592,0.12210702754864747,0.03505599091313949,10,0.5920000000000001,0,0,-0.5920000000000001,913.1696908261571
2026-02-13,66-68,YES,0.24559281780745845,0.10923263447653135,0.15049402371840884,0.07790729684252751,0.02498611274738452,10,1.5049402371840883,0,0,-1.5049402371840883,911.664750588973
2026-02-13,68-70,YES,0.21146672374515307,0.01,0.0592,0.13746405308299234,0.0394648751386634,10,0.5920000000000001,0,0,-0.5920000000000001,911.072750588973
2026-02-13,70-72,YES,0.12444527218812684,0.04704016675864488,0.09327695341795329,0.02245714971700466,0.00670985154787492,10,0.9327695341795329,0,0,-0.9327695341795329,910.1399810547935
2026-02-14,54-56,NO,0.00039502635554445427,0.1449260128683721,0.8934799061021581,0.03615271938718545,0.247485120714065,10,8.93479906102158,0,1,0.3652009389784183,910.5051819937719
2026-02-14,56-58,NO,0.002627056987380718,0.16703857875987801,0.8695983349393317,0.05795850206240416,0.23988784913540814,10,8.695983349393316,0,1,0.6040166506066829,911.1091986443786
2026-02-14,58-60,NO,0.012507365334402526,0.17307292715202297,0.8630812386758152,0.05528691156319032,0.2065448854296464,10,8.630812386758151,0,1,0.6691876132418475,911.7783862576205
2026-02-14,62-64,YES,0.10419060402589934,0.022425778450601987,0.07063171617455383,0.02626554556953256,0.007640945699267738,10,0.7063171617455383,0,0,-0.7063171617455383,911.0720690958749
2026-02-14,64-66,YES,0.18241969452988976,0.055078614419266855,0.1006723252657255,0.06897799064707197,0.020793346450536952,10,1.0067232526572552,0,0,-1.0067232526572552,910.0653458432176
2026-02-14,66-68,YES,0.2289328546938484,0.042815055805843966,0.08938985134137645,0.12351770352390254,0.03673453851378131,10,0.8938985134137645,0,0,-0.8938985134137645,909.1714473298039
2026-02-14,68-70,YES,0.20595403054968786,0.03933357313394368,0.08618688728322818,0.10535036112798152,0.03121258710616371,10,0.8618688728322819,0,0,-0.8618688728322819,908.3095784569716
2026-02-14,70-72,YES,0.1328137483834665,0.01,0.0592,0.06431678599662383,0.018464855878681626,10,0.5920000000000001,0,0,-0.5920000000000001,907.7175784569716
