epoch,train_loss,val_loss,val_mae,lr,delta_mae,reconstructed_mae
1,5.61813645362854,6.232310247421265,6.41399936320301,0.001,6.413999080657959,6.41399936320301
2,5.53973925113678,6.1179938316345215,6.287398623106253,0.001,6.287398815155029,6.287398623106253
3,5.504735469818115,6.071186304092407,6.250919449306536,0.001,6.250919342041016,6.250919449306536
4,5.472022175788879,6.020990419387817,6.198711807820267,0.001,6.19871187210083,6.198711807820267
5,5.402636408805847,5.977239799499512,6.160205188861293,0.001,6.160204887390137,6.160205188861293
6,5.341020846366883,5.877983808517456,6.073473682522666,0.001,6.0734734535217285,6.073473682522666
7,5.267465448379516,5.815785217285156,5.995507112122583,0.001,5.99550724029541,5.995507112122583
8,5.1593889713287355,5.7071915626525875,5.968398462499146,0.001,5.968398094177246,5.968398462499146
9,5.062135982513428,5.617937850952148,5.835141430920276,0.001,5.835141181945801,5.835141430920276
10,5.0206745862960815,5.538304424285888,5.7826925367465,0.001,5.7826924324035645,5.7826925367465
11,4.930717206001281,5.5270219326019285,5.761025263198317,0.001,5.7610249519348145,5.761025263198317
12,4.859437811374664,5.464609146118164,5.68501739087331,0.001,5.6850175857543945,5.68501739087331
13,4.876969408988953,5.521637344360352,5.754782411190171,0.001,5.754782199859619,5.754782411190171
14,4.764422678947449,5.433215570449829,5.629060878134775,0.001,5.6290602684021,5.629060878134775
15,4.767206406593322,5.47326545715332,5.69592019085684,0.001,5.695919990539551,5.69592019085684
16,4.732279765605926,5.387651777267456,5.557595595839249,0.001,5.557595729827881,5.557595595839249
17,4.701632535457611,5.429373121261596,5.646905693502105,0.001,5.646905899047852,5.646905693502105
18,4.711706805229187,5.64627594947815,5.870678704346184,0.001,5.870678424835205,5.870678704346184
19,4.746101593971252,5.464906501770019,5.66605005906283,0.001,5.666049957275391,5.66605005906283
20,4.653894758224487,5.360835027694702,5.532078436474949,0.001,5.532078742980957,5.532078436474949
21,4.604049801826477,5.2866918563842775,5.442586356505861,0.001,5.442586421966553,5.442586356505861
22,4.592560148239135,5.300957107543946,5.498815032108857,0.001,5.498815059661865,5.498815032108857
23,4.592730343341827,5.354222536087036,5.507223843912574,0.001,5.507223606109619,5.507223843912574
24,4.580728912353516,5.287484836578369,5.43992011011517,0.001,5.439919948577881,5.43992011011517
25,4.6005051851272585,5.246491956710815,5.410571977029535,0.001,5.410572052001953,5.410571977029535
26,4.524336493015289,5.295696640014649,5.460284836801843,0.001,5.46028470993042,5.460284836801843
27,4.532250559329986,5.286006736755371,5.445650961442586,0.001,5.445651054382324,5.445650961442586
28,4.515549945831299,5.202375650405884,5.335872475243833,0.001,5.335872650146484,5.335872475243833
29,4.515185904502869,5.272901582717895,5.4449760129949905,0.001,5.444975852966309,5.4449760129949905
30,4.469602513313293,5.325410556793213,5.492281033167221,0.001,5.492280960083008,5.492281033167221
31,4.504474091529846,5.343172025680542,5.4853915604307275,0.001,5.485391616821289,5.4853915604307275
