epoch,train_loss,val_loss,val_mae,lr,delta_mae,reconstructed_mae
1,5.599599933624267,6.12469744682312,6.300181850527216,0.001,6.300181865692139,6.300181850527216
2,5.529403042793274,6.080201768875122,6.26407102902549,0.001,6.264070987701416,6.26407102902549
3,5.427111554145813,6.030270671844482,6.206278880344581,0.001,6.2062788009643555,6.206278880344581
4,5.22647658586502,5.879534482955933,6.1219681088142375,0.001,6.1219682693481445,6.1219681088142375
5,5.13551971912384,5.900400829315186,6.090661058051199,0.001,6.09066104888916,6.090661058051199
6,4.807663011550903,5.38118577003479,5.621494467830571,0.001,5.621494293212891,5.621494467830571
7,4.513494539260864,5.205035066604614,5.423344353112752,0.001,5.423344135284424,5.423344353112752
8,4.424234056472779,5.076997184753418,5.307133555798417,0.001,5.307133197784424,5.307133555798417
9,4.159136533737183,5.0063694477081295,5.211339201420873,0.001,5.211339473724365,5.211339201420873
10,4.08225257396698,5.017814302444458,5.226613523993288,0.001,5.226613521575928,5.226613523993288
11,4.149867820739746,5.068043899536133,5.289867854479455,0.001,5.289867877960205,5.289867854479455
12,4.150451827049255,4.793384790420532,5.008350975455812,0.001,5.0083513259887695,5.008350975455812
13,3.9028066754341126,4.788993978500367,4.99673719381764,0.001,4.996737003326416,4.99673719381764
14,3.825056958198547,4.911260318756104,5.1510045360735734,0.001,5.151004314422607,5.1510045360735734
15,3.7382076144218446,4.703204107284546,4.951913405315829,0.001,4.951913833618164,4.951913405315829
16,3.6659009575843813,4.633164405822754,4.8717829528940415,0.001,4.8717827796936035,4.8717829528940415
17,3.6674320340156554,4.835455894470215,5.101249046913574,0.001,5.101248741149902,5.101249046913574
18,3.705348813533783,4.718852233886719,4.988299684971571,0.001,4.988299369812012,4.988299684971571
19,3.60568927526474,4.662884759902954,4.9161214911937705,0.001,4.916121482849121,4.9161214911937705
20,3.5699557781219484,4.542613124847412,4.803723117150094,0.001,4.803722858428955,4.803723117150094
21,3.5749276638031007,4.601575946807861,4.832927704140217,0.001,4.832927703857422,4.832927704140217
22,3.60404314994812,4.5937803268432615,4.826809916262426,0.001,4.826809883117676,4.826809916262426
23,3.5850329875946043,4.621356010437012,4.852421892691594,0.001,4.852421283721924,4.852421892691594
24,3.399448585510254,4.715090036392212,4.962250370895559,0.001,4.962250232696533,4.962250370895559
25,3.4873505234718323,4.514114856719971,4.763610982445687,0.001,4.763611316680908,4.763610982445687
26,3.441940689086914,4.4799481391906735,4.769070033031332,0.001,4.769069671630859,4.769070033031332
27,3.42237651348114,4.65805082321167,4.893872012635761,0.001,4.893871784210205,4.893872012635761
28,3.4553614020347596,4.817050218582153,5.068595951987553,0.001,5.068595886230469,5.068595951987553
29,3.532608187198639,4.575726127624511,4.79952862909458,0.001,4.799529075622559,4.79952862909458
30,3.5557526350021362,4.658757543563842,4.9100926892013455,0.001,4.910092830657959,4.9100926892013455
31,3.466265857219696,4.729497480392456,4.9285768621088595,0.001,4.928576946258545,4.9285768621088595
32,3.3605477452278136,4.613884592056275,4.836108919423971,0.001,4.836108684539795,4.836108919423971
33,3.2378350853919984,4.569196128845215,4.809694234641255,0.0005,4.809694290161133,4.809694234641255
34,3.2017569184303283,4.526358318328858,4.746402298952759,0.0005,4.746402263641357,4.746402298952759
35,3.166183829307556,4.564420223236084,4.780075324217443,0.0005,4.7800750732421875,4.780075324217443
36,3.1509583950042725,4.59087061882019,4.8356644921244065,0.0005,4.83566427230835,4.8356644921244065
37,3.1808897256851196,4.540902328491211,4.765722483230659,0.0005,4.765722751617432,4.765722483230659
38,3.1342532873153686,4.514012145996094,4.7504965064620235,0.0005,4.7504963874816895,4.7504965064620235
39,3.1240216493606567,4.488124799728394,4.711503530670583,0.00025,4.711503505706787,4.711503530670583
40,3.060727119445801,4.496794748306274,4.732824992311805,0.00025,4.73282527923584,4.732824992311805
41,3.0481070637702943,4.491023302078247,4.717237688343238,0.00025,4.71723747253418,4.717237688343238
42,3.053648567199707,4.468887138366699,4.703584825274718,0.00025,4.703584671020508,4.703584825274718
43,3.0558945298194886,4.494122076034546,4.733406367845778,0.00025,4.7334065437316895,4.733406367845778
44,3.03493869304657,4.4696457862854,4.695624189252836,0.00025,4.695624351501465,4.695624189252836
45,3.0203261017799377,4.5401958465576175,4.774401716612226,0.00025,4.774401664733887,4.774401716612226
46,3.0311185836791994,4.523310899734497,4.758854981671719,0.00025,4.758854866027832,4.758854981671719
47,3.0179139494895937,4.462788724899292,4.7129466410525085,0.00025,4.712946891784668,4.7129466410525085
48,3.0002296924591065,4.564676523208618,4.796831407879826,0.00025,4.796831130981445,4.796831407879826
49,3.0012843132019045,4.473863697052002,4.705908125434479,0.00025,4.705908298492432,4.705908125434479
50,2.989620292186737,4.500037288665771,4.742427440328101,0.00025,4.742427349090576,4.742427440328101
51,2.990168881416321,4.462327861785889,4.705713050351308,0.00025,4.705713272094727,4.705713050351308
52,2.9886398792266844,4.536938238143921,4.774431185055605,0.00025,4.774431228637695,4.774431185055605
53,2.9910613298416138,4.474499988555908,4.718729243838113,0.00025,4.718729019165039,4.718729243838113
54,2.9451525092124937,4.459372043609619,4.707939198890524,0.00025,4.707939147949219,4.707939198890524
55,2.969572138786316,4.512514114379883,4.7643072523818395,0.00025,4.764307022094727,4.7643072523818395
56,2.9313887119293214,4.5108884334564205,4.75716841789112,0.00025,4.757168769836426,4.75716841789112
57,2.942643713951111,4.514648580551148,4.759708010049631,0.00025,4.759707927703857,4.759708010049631
58,2.933446741104126,4.486650657653809,4.73833704858692,0.00025,4.73833703994751,4.73833704858692
59,2.9411844313144684,4.629997587203979,4.86873154713779,0.00025,4.868731498718262,4.86873154713779
