epoch,train_loss,val_loss,val_mae,lr,delta_mae,reconstructed_mae
1,5.591067862510681,6.100509452819824,6.285291098515048,0.001,6.2852911949157715,6.285291098515048
2,5.514710164070129,6.14529447555542,6.344025793464949,0.001,6.344025611877441,6.344025793464949
3,5.474283957481385,6.0263124942779545,6.213594562532585,0.001,6.213594436645508,6.213594562532585
4,5.414229202270508,6.061113929748535,6.257904917133878,0.001,6.257904529571533,6.257904917133878
5,5.301670622825623,5.9857782363891605,6.2113349906360575,0.001,6.211334705352783,6.2113349906360575
6,5.129661393165589,5.742419481277466,5.944976783549264,0.001,5.944976806640625,5.944976783549264
7,4.911272120475769,5.468006992340088,5.718980650266592,0.001,5.71898078918457,5.718980650266592
8,4.780960011482239,5.822849178314209,6.1138071616826055,0.001,6.11380672454834,6.1138071616826055
9,4.668638730049134,5.5076584815979,5.7045370215715945,0.001,5.704537391662598,5.7045370215715945
10,4.637827718257904,5.197008228302002,5.365216528161219,0.001,5.3652167320251465,5.365216528161219
11,4.397528851032257,5.330154323577881,5.529517132893314,0.001,5.52951717376709,5.529517132893314
12,4.516021203994751,5.348461437225342,5.5611830400213265,0.001,5.561182975769043,5.5611830400213265
13,4.542581641674042,5.441491174697876,5.661877800720832,0.001,5.661877632141113,5.661877800720832
14,4.299511611461639,5.175916910171509,5.340997633659383,0.001,5.340997695922852,5.340997633659383
15,4.209045493602753,5.031840562820435,5.17891723906064,0.001,5.178917407989502,5.17891723906064
16,4.169892978668213,5.040561056137085,5.1734485566069495,0.001,5.17344856262207,5.1734485566069495
17,4.2213524103164675,4.935943746566773,5.047128957312582,0.001,5.047129154205322,5.047128957312582
18,4.15990778207779,5.140816116333008,5.245960651499076,0.001,5.2459611892700195,5.245960651499076
19,4.067949533462524,4.936487245559692,5.050267059394587,0.001,5.050267219543457,5.050267059394587
20,4.0358654975891115,4.90131721496582,4.998528829439931,0.001,4.998528957366943,4.998528829439931
21,4.022749733924866,4.9447802066802975,5.071509221210315,0.001,5.07150936126709,5.071509221210315
22,3.943114900588989,4.908515739440918,5.020194137380561,0.001,5.020194053649902,5.020194137380561
23,3.9475568294525147,4.792261743545533,4.917762012305214,0.001,4.91776180267334,4.917762012305214
24,3.89139838218689,4.7795823097229,4.878887818132657,0.001,4.87888765335083,4.878887818132657
25,4.140301251411438,5.28452730178833,5.4684148159405614,0.001,5.468414783477783,5.4684148159405614
26,4.114616107940674,5.088251447677612,5.181933568213543,0.001,5.181933403015137,5.181933568213543
27,3.9724026560783385,4.725243854522705,4.8426901755204605,0.001,4.8426899909973145,4.8426901755204605
28,3.8604441046714784,4.8053995132446286,4.923215107989301,0.001,4.923214912414551,4.923215107989301
29,3.8389274954795836,4.7139630794525145,4.831597056819574,0.001,4.831597328186035,4.831597056819574
30,3.879394257068634,4.803430652618408,4.905485627953588,0.001,4.905486106872559,4.905485627953588
31,3.8770814061164858,4.722958946228028,4.818775889708993,0.001,4.8187761306762695,4.818775889708993
32,3.774487388134003,4.6585832118988035,4.755462295957127,0.001,4.755462169647217,4.755462295957127
33,3.7854357719421388,5.058437871932983,5.1998386983638705,0.001,5.199838638305664,5.1998386983638705
34,3.7224088072776795,4.741710042953491,4.858314136520137,0.001,4.858314037322998,4.858314136520137
35,3.802258884906769,4.992542123794555,5.113983657263002,0.001,5.113983154296875,5.113983657263002
36,3.7721754908561707,4.791623115539551,4.910571634713968,0.001,4.910571575164795,4.910571634713968
37,3.7024188160896303,4.789921140670776,4.91113356349949,0.001,4.911133766174316,4.91113356349949
38,3.669110667705536,4.708489179611206,4.825081640040896,0.001,4.825081825256348,4.825081640040896
39,3.6547527074813844,4.649933528900147,4.770394585351221,0.0005,4.770394802093506,4.770394585351221
40,3.5644226551055906,4.707122373580932,4.830613382954395,0.0005,4.830613613128662,4.830613382954395
41,3.5433422803878782,4.93444185256958,5.085007264448235,0.0005,5.085007190704346,5.085007264448235
42,3.541757273674011,4.84003472328186,4.967154258871927,0.0005,4.967154026031494,4.967154258871927
43,3.4998218297958372,4.644219541549683,4.7618244981591715,0.0005,4.761824607849121,4.7618244981591715
44,3.532553660869598,4.657755565643311,4.767792415163161,0.0005,4.767791748046875,4.767792415163161
45,3.515068006515503,4.747566175460816,4.885663142072132,0.0005,4.885663032531738,4.885663142072132
46,3.5181434392929076,4.788245916366577,4.926206287256558,0.0005,4.926206111907959,4.926206287256558
47,3.5077463030815124,4.8229742527008055,4.9616787765504125,0.0005,4.961678981781006,4.9616787765504125
