epoch,train_loss,val_loss,val_mae,lr,delta_mae,reconstructed_mae
32,4.043635880947113,4.421107816696167,4.599893658988884,0.001,4.599893569946289,4.599893658988884
33,4.034742438793183,4.427680635452271,4.607647003492843,0.001,4.607646942138672,4.607647003492843
34,4.023033237457275,4.400455474853516,4.577647899560032,0.001,4.577647686004639,4.577647899560032
35,4.001104319095612,4.468689203262329,4.646953159630516,0.001,4.646953105926514,4.646953159630516
36,4.016539859771728,4.45973653793335,4.653717001389413,0.001,4.653717041015625,4.653717001389413
37,3.9765325784683228,4.451431560516357,4.640666346386836,0.001,4.640666484832764,4.640666346386836
38,3.9915131330490112,4.41782546043396,4.60057291901079,0.001,4.60057258605957,4.60057291901079
39,4.010938739776611,4.404833221435547,4.582637917129663,0.001,4.582638263702393,4.582637917129663
40,3.9587363600730896,4.456905031204224,4.631223243512485,0.001,4.631223201751709,4.631223243512485
41,3.9756813406944276,4.442171478271485,4.626504615178726,0.0005,4.626504421234131,4.626504615178726
42,3.9767582535743715,4.369511842727661,4.533466691842479,0.0005,4.533466339111328,4.533466691842479
43,3.934914803504944,4.402151012420655,4.576010246205069,0.0005,4.576010227203369,4.576010246205069
44,3.9406370401382445,4.387896347045898,4.558895058257736,0.0005,4.558895111083984,4.558895058257736
45,3.930137073993683,4.407064056396484,4.585948953304412,0.0005,4.585948944091797,4.585948953304412
46,3.946005713939667,4.365793943405151,4.532437898142494,0.0005,4.532437801361084,4.532437898142494
47,3.9227851271629333,4.39061975479126,4.5737356797426285,0.0005,4.573735237121582,4.5737356797426285
48,3.916400420665741,4.371771955490113,4.537086116232141,0.0005,4.537086009979248,4.537086116232141
49,3.9413450360298157,4.446756267547608,4.634584359404815,0.0005,4.634584426879883,4.634584359404815
50,3.924447071552277,4.408369493484497,4.595458142692155,0.0005,4.595458030700684,4.595458142692155
51,3.9210288166999816,4.410897827148437,4.589891964346171,0.0005,4.5898919105529785,4.589891964346171
52,3.905139923095703,4.353934860229492,4.53097337556799,0.0005,4.530973434448242,4.53097337556799
53,3.91327828168869,4.402604007720948,4.586138087968974,0.0005,4.586137771606445,4.586138087968974
54,3.911804533004761,4.401566648483277,4.573133995468816,0.0005,4.573134422302246,4.573133995468816
55,3.9112189531326296,4.380551815032959,4.562989621675798,0.0005,4.562989234924316,4.562989621675798
56,3.8967772006988524,4.363711929321289,4.54581158923026,0.0005,4.545811653137207,4.54581158923026
57,3.9088989734649657,4.465740156173706,4.662554736131408,0.0005,4.662554740905762,4.662554736131408
58,3.9162367582321167,4.365869188308716,4.542874327236719,0.0005,4.542874336242676,4.542874327236719
59,3.8831170201301575,4.36315279006958,4.533841853585557,0.00025,4.533842086791992,4.533841853585557
60,3.8786253571510314,4.372401428222656,4.557224310466843,0.00025,4.557224273681641,4.557224310466843
61,3.881482696533203,4.342941188812256,4.516163914400513,0.00025,4.516164302825928,4.516163914400513
62,3.8820345282554625,4.350888442993164,4.527549505255519,0.00025,4.527549743652344,4.527549505255519
63,3.8840400338172913,4.345985651016235,4.516730034011994,0.00025,4.516729831695557,4.516730034011994
64,3.8839918613433837,4.417183065414429,4.608043956986092,0.00025,4.608043670654297,4.608043956986092
65,3.8787399888038636,4.337589406967163,4.511051963750464,0.00025,4.511052131652832,4.511051963750464
66,3.872141885757446,4.354450702667236,4.535947684737018,0.00025,4.535947322845459,4.535947684737018
67,3.86698659658432,4.370563411712647,4.556390004947673,0.00025,4.556390285491943,4.556390004947673
68,3.882479953765869,4.3471112728118895,4.522327549535863,0.00025,4.522327899932861,4.522327549535863
69,3.8682303190231324,4.355022001266479,4.538736891635034,0.00025,4.538736820220947,4.538736891635034
70,3.8681363463401794,4.351273012161255,4.526457840669765,0.00025,4.526458263397217,4.526457840669765
71,3.8612985730171205,4.378081846237182,4.566031074594625,0.00025,4.566030979156494,4.566031074594625
72,3.8589037895202636,4.342783498764038,4.525540280755419,0.000125,4.525540351867676,4.525540280755419
73,3.8746693968772887,4.340134525299073,4.52016553804931,0.000125,4.52016544342041,4.52016553804931
74,3.8602346181869507,4.368849754333496,4.556947753962374,0.000125,4.556947708129883,4.556947753962374
75,3.8555187344551087,4.3331536769866945,4.508218052067461,0.000125,4.508217811584473,4.508218052067461
76,3.8562260389328005,4.3499613285064695,4.533873457320198,0.000125,4.533873558044434,4.533873457320198
77,3.8543943643569945,4.345690679550171,4.531430813920324,0.000125,4.531430721282959,4.531430813920324
78,3.854395127296448,4.333963394165039,4.512230928074161,0.000125,4.51223087310791,4.512230928074161
79,3.8563013672828674,4.355523633956909,4.538350419074733,0.000125,4.5383501052856445,4.538350419074733
80,3.8574084997177125,4.325777387619018,4.50534867271074,0.000125,4.5053486824035645,4.50534867271074
81,3.854607677459717,4.352503633499145,4.533829186194352,0.000125,4.533829689025879,4.533829186194352
82,3.8590050101280213,4.338782882690429,4.523261974403893,0.000125,4.523262023925781,4.523261974403893
83,3.8532804369926454,4.332204723358155,4.510636760440186,0.000125,4.510636806488037,4.510636760440186
84,3.847678208351135,4.3437659740448,4.528246293151684,0.000125,4.5282464027404785,4.528246293151684
85,3.852002704143524,4.339218091964722,4.525483887542013,0.000125,4.52548360824585,4.525483887542013
86,3.8494813799858094,4.3419633388519285,4.5248773252996655,0.000125,4.524877548217773,4.5248773252996655
87,3.8463528752326965,4.348941040039063,4.535886620974889,6.25e-05,4.535886764526367,4.535886620974889
88,3.8450323581695556,4.335093450546265,4.518448490174691,6.25e-05,4.518448829650879,4.518448490174691
89,3.8468184947967528,4.339501190185547,4.52229995767348,6.25e-05,4.5223002433776855,4.52229995767348
90,3.84599449634552,4.334172058105469,4.517398235939824,6.25e-05,4.517398357391357,4.517398235939824
91,3.843499183654785,4.338467979431153,4.522894706197464,6.25e-05,4.522894859313965,4.522894706197464
92,3.84356027841568,4.337816190719605,4.520796419169999,6.25e-05,4.520796298980713,4.520796419169999
93,3.843238413333893,4.336755323410034,4.519119139163599,3.125e-05,4.5191192626953125,4.519119139163599
94,3.842068004608154,4.337989044189453,4.521926252702727,3.125e-05,4.521926403045654,4.521926252702727
95,3.8433127403259277,4.341334009170533,4.525710777584872,3.125e-05,4.525710582733154,4.525710777584872
