epoch,train_loss,val_loss,val_mae,lr,delta_mae,reconstructed_mae
55,3.900192379951477,4.760559701919556,4.963000915000474,0.001,4.963001251220703,4.963000915000474
56,3.9831311464309693,4.397359466552734,4.584913677882104,0.001,4.584913730621338,4.584913677882104
57,3.895898997783661,4.433396482467652,4.62693810149266,0.001,4.6269378662109375,4.62693810149266
58,3.880784106254578,4.366803598403931,4.5480624556846,0.001,4.548062324523926,4.5480624556846
59,3.8923056364059447,4.369884729385376,4.553484480340768,0.001,4.5534844398498535,4.553484480340768
60,3.8735448598861693,4.382583856582642,4.566898722304916,0.001,4.566898345947266,4.566898722304916
61,3.9374254822731016,4.401878404617309,4.601940289116906,0.001,4.601940155029297,4.601940289116906
62,3.8861480474472048,4.369514036178589,4.5510841146992504,0.001,4.551084041595459,4.5510841146992504
63,3.9088742852211,4.471615791320801,4.68907735138914,0.001,4.689076900482178,4.68907735138914
64,3.887086498737335,4.446177387237549,4.6404194384378235,0.001,4.6404194831848145,4.6404194384378235
65,3.8656465291976927,4.354560422897339,4.540487075650344,0.0005,4.540487289428711,4.540487075650344
66,3.850975275039673,4.3552640914917,4.5406769566150915,0.0005,4.540677070617676,4.5406769566150915
67,3.840518319606781,4.364417982101441,4.559581979504467,0.0005,4.559581756591797,4.559581979504467
68,3.8468923926353455,4.349929761886597,4.535700817741182,0.0005,4.535701274871826,4.535700817741182
69,3.842099690437317,4.336157989501953,4.521761324876634,0.0005,4.521760940551758,4.521761324876634
70,3.8257789492607115,4.3707966804504395,4.559774069324898,0.0005,4.559773921966553,4.559774069324898
71,3.8301064014434814,4.377375507354737,4.578492293910388,0.0005,4.578492164611816,4.578492293910388
72,3.846480429172516,4.344188404083252,4.539410179037683,0.0005,4.53941011428833,4.539410179037683
73,3.8351858377456667,4.329258584976197,4.5166376372801995,0.0005,4.516638278961182,4.5166376372801995
74,3.8208097219467163,4.328132247924804,4.512172395305259,0.0005,4.512172698974609,4.512172395305259
75,3.8148722887039184,4.32680344581604,4.51139495000787,0.0005,4.51139497756958,4.51139495000787
76,3.816731321811676,4.358178377151489,4.561059639144988,0.0005,4.561059474945068,4.561059639144988
77,3.836880683898926,4.396755838394165,4.6009161388188815,0.0005,4.600916385650635,4.6009161388188815
78,3.821654212474823,4.38159499168396,4.5892166364062446,0.0005,4.589216709136963,4.5892166364062446
79,3.8277050971984865,4.378319931030274,4.584792840907173,0.0005,4.584792613983154,4.584792840907173
80,3.8336116790771486,4.405740261077881,4.611168997074565,0.0005,4.611169338226318,4.611168997074565
81,3.8482285857200624,4.3191570281982425,4.504207630787234,0.0005,4.504208087921143,4.504207630787234
82,3.806151020526886,4.311560440063476,4.493823666033084,0.0005,4.493823528289795,4.493823666033084
83,3.8026809334754943,4.34354681968689,4.541858525610101,0.0005,4.541858673095703,4.541858525610101
84,3.7976428031921388,4.3372992992401125,4.541116310986724,0.0005,4.541116237640381,4.541116310986724
85,3.7883938908576966,4.315826082229615,4.499999584181466,0.0005,4.499999523162842,4.499999584181466
86,3.812090849876404,4.319699096679687,4.516433517233516,0.0005,4.516433238983154,4.516433517233516
87,3.785090446472168,4.306103658676148,4.496348057236985,0.0005,4.496347904205322,4.496348057236985
88,3.793727624416351,4.323179721832275,4.5276689919405175,0.0005,4.5276689529418945,4.5276689919405175
89,3.7912201642990113,4.330299139022827,4.52826962538118,0.0005,4.528269290924072,4.52826962538118
90,3.78214008808136,4.325174045562744,4.529470562733655,0.0005,4.529470443725586,4.529470562733655
91,3.7998897671699523,4.370092868804932,4.578090742373988,0.0005,4.578090667724609,4.578090742373988
92,3.7968790411949156,4.304129791259766,4.491536753042771,0.0005,4.491537094116211,4.491536753042771
93,3.775049066543579,4.3692327499389645,4.57651158971508,0.0005,4.576511383056641,4.57651158971508
94,3.787932479381561,4.343161964416504,4.552013872742218,0.0005,4.552013397216797,4.552013872742218
95,3.787576687335968,4.353076839447022,4.560282087259702,0.0005,4.560282230377197,4.560282087259702
96,3.7982649564743043,4.309465312957764,4.5104069236453865,0.0005,4.510406970977783,4.5104069236453865
97,3.766862988471985,4.300812005996704,4.486899924297838,0.0005,4.486900329589844,4.486899924297838
98,3.765907657146454,4.314578723907471,4.518046307824824,0.0005,4.518045902252197,4.518046307824824
99,3.7804609537124634,4.322836875915527,4.5277423520973565,0.0005,4.527742385864258,4.5277423520973565
100,3.7983571767807005,4.3883302211761475,4.600948764432738,0.0005,4.600948810577393,4.600948764432738
101,3.7897318482398985,4.346331167221069,4.555038001785312,0.0005,4.555037498474121,4.555038001785312
102,3.766128921508789,4.314718246459961,4.520166360329102,0.0005,4.520166397094727,4.520166360329102
103,3.7743611335754395,4.325324201583863,4.526353315750178,0.0005,4.526352882385254,4.526353315750178
104,3.7582377672195433,4.302441883087158,4.501223064247709,0.00025,4.501223087310791,4.501223064247709
105,3.7580616950988768,4.292658567428589,4.477624642196363,0.00025,4.477624416351318,4.477624642196363
106,3.755042886734009,4.299113321304321,4.494705022747499,0.00025,4.494704723358154,4.494705022747499
107,3.7520079731941225,4.297677230834961,4.495001536555534,0.00025,4.495001316070557,4.495001536555534
108,3.749593675136566,4.305233812332153,4.5065532804144555,0.00025,4.506553649902344,4.5065532804144555
109,3.744261956214905,4.288027715682984,4.478231148323874,0.00025,4.478230953216553,4.478231148323874
110,3.7398629784584045,4.302406215667725,4.503898853855411,0.00025,4.503898620605469,4.503898853855411
111,3.7427162885665894,4.289947557449341,4.481706195413849,0.00025,4.481706619262695,4.481706195413849
112,3.7564561128616334,4.293773126602173,4.487625517727685,0.00025,4.487625598907471,4.487625517727685
113,3.7455150485038757,4.309754753112793,4.512787604690903,0.00025,4.512787342071533,4.512787604690903
114,3.736026179790497,4.297035455703735,4.499333240141834,0.00025,4.499332904815674,4.499333240141834
115,3.738314998149872,4.330152225494385,4.539027888208193,0.00025,4.539027690887451,4.539027888208193
116,3.7453821659088136,4.289672994613648,4.486197121175971,0.000125,4.486196994781494,4.486197121175971
117,3.730860137939453,4.298076009750366,4.499263606110628,0.000125,4.499263763427734,4.499263606110628
118,3.732296574115753,4.294312620162964,4.4927988888606105,0.000125,4.492798805236816,4.4927988888606105
119,3.730195951461792,4.301571989059449,4.506334257466297,0.000125,4.50633430480957,4.506334257466297
120,3.7329341888427736,4.29530611038208,4.49397393646684,0.000125,4.493974208831787,4.49397393646684
